no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
2367,ENPH,"Enphase Energy, Inc.",Technology,Solar,USA,30134.05,205.24,78.62,4.72,24.42,48.86,21.62,103.52,,0.0,1.15,-0.23,0.31,0.31,0.44,0.17,-0.44,0.97,134.72,126.42,0.01,-0.17,0.74,0.02,0.04,1.96,0.09,0.27,0.25,4.5,4.3,1.45,1.58,0.42,0.15,0.13,-0.08,-0.01,0.33,0.74,0.84,0.34,1.29,14.71,0.06,0.05,-0.05,0.15,0.37,-0.17,0.64,-0.17,1.16,49.71,-0.01,0.0,2.1,2279.49,0.83,235.0,-0.01,1902381,44495.69,261.25,40998.0,234.79,0.0,66.0,91,1.44,235.0,248.06,205.68,171.23,108.88,282.46,26.0,11.17,61.0,True
2374,ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,USA,20742.39,55.42,39.43,2.73,9.51,12.9,43.59,80.12,0.0,0.12,2.77,0.16,0.16,0.31,0.2,0.12,0.48,0.21,135.58,134.32,0.01,-0.36,0.98,0.02,0.03,3.83,0.13,0.25,0.14,4.1,2.7,0.58,0.0,0.46,0.22,0.17,0.01,0.06,0.27,0.32,0.64,0.59,1.14,5.4,0.05,0.03,0.02,0.11,0.27,-0.03,0.3,-0.03,0.69,59.39,0.03,0.0,2.1,976.09,1.51,153.25,0.03,1469669,44495.35,145.91,36718.0,153.55,0.0,66.0,86,1.28,153.25,150.18,138.14,120.54,90.77,158.0,15.0,-4.79,55.666666666666664,True
2378,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1417.65,3.22,6.78,,1.3,1.25,6.19,3.45,,0.0,11.95,2.15,-0.21,0.54,,0.01,-0.56,0.76,36.74,35.54,0.02,-0.08,0.9,0.0,0.05,6.96,0.19,0.42,0.25,15.9,15.9,0.95,0.95,,0.66,0.4,-0.04,0.1,0.17,0.05,0.69,0.55,1.61,1.62,0.05,0.04,-0.03,0.05,0.11,-0.12,0.24,-0.12,0.75,50.42,0.03,0.01,2.0,275.98,0.93,38.45,0.04,257592,44497.69,44.5,41942.0,38.47,0.0,69.0,89,1.36,38.45,39.82,36.87,34.73,21.93,43.47,20.0,15.73,59.333333333333336,True
2437,ERII,"Energy Recovery, Inc.",Industrials,Pollution & Treatment Controls,USA,1156.45,98.5,56.97,4.93,11.95,6.8,10.75,142.77,,0.0,0.21,1.39,0.37,0.33,0.2,0.22,-0.81,-0.24,57.03,50.23,0.02,-0.65,0.62,0.04,0.05,5.72,0.06,0.07,0.15,9.1,7.8,0.0,0.0,0.69,0.12,0.13,-0.06,0.02,-0.06,0.05,0.9,0.55,1.24,0.88,0.05,0.04,-0.06,0.02,0.06,-0.16,0.14,-0.16,0.95,44.64,0.02,0.0,2.0,410.12,0.54,21.08,0.02,220480,,26.5,39631.0,21.08,0.0,69.0,92,1.5,21.08,22.37,20.78,19.87,10.82,24.99,34.0,25.71,65.0,True
2483,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,66811.97,32.34,22.41,1.75,3.42,4.16,101.23,112.1,0.02,0.58,5.15,-0.34,0.12,-0.04,0.18,-0.03,0.41,0.09,398.9,397.81,0.0,-0.36,0.83,0.0,0.01,1.92,0.06,0.14,0.07,1.3,0.8,0.53,0.57,0.32,0.15,0.11,-0.03,-0.03,-0.01,0.12,0.4,0.39,1.19,3.8,0.03,0.02,-0.02,0.02,0.1,-0.05,0.13,-0.05,0.46,48.09,0.03,0.0,2.1,1566.46,0.9,166.63,0.03,1413162,44502.35,180.2,8583.0,166.76,0.0,66.0,77,1.12,166.63,170.57,163.1,152.34,113.79,175.72,18.0,8.14,53.666666666666664,True
2489,ETSY,"Etsy, Inc.",Consumer Cyclical,Internet Retail,USA,31147.58,73.27,71.59,1.82,13.97,59.28,38.13,52.03,,0.0,3.41,2.73,0.14,0.46,0.4,0.45,-0.11,0.18,126.63,125.86,0.01,-0.42,0.91,0.01,0.08,4.7,0.16,0.77,0.21,2.3,2.3,4.33,4.35,0.73,0.22,0.22,-0.16,0.04,0.17,0.52,0.61,0.4,1.64,15.51,0.06,0.06,-0.08,0.03,0.2,-0.19,0.28,-0.19,0.66,43.21,0.01,-0.04,1.9,2155.49,1.49,249.56,-0.04,3206529,44503.69,252.61,42110.0,249.1,0.0,72.0,86,1.29,249.56,273.17,243.97,208.34,153.22,307.75,20.0,1.22,59.333333333333336,True
2582,EXP,Eagle Materials Inc.,Basic Materials,Building Materials,USA,6424.78,19.32,14.84,2.41,3.71,5.0,142.14,12.96,0.01,0.06,8.2,0.73,0.17,0.21,0.08,0.07,0.14,0.14,41.22,40.26,0.01,-0.3,0.98,-0.01,0.04,4.75,0.12,0.26,0.14,2.5,1.4,0.62,0.62,0.27,0.25,0.2,-0.04,0.02,0.01,0.08,0.69,0.56,1.3,5.06,0.03,0.03,-0.01,0.07,0.11,-0.05,0.22,-0.05,0.7,53.53,0.03,0.01,1.8,338.91,0.88,158.48,0.04,297511,44497.35,175.13,34436.0,158.48,0.0,75.0,87,1.32,158.48,159.71,148.14,142.86,94.8,166.42,14.0,10.51,58.666666666666664,True
2590,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1710.34,78.83,14.19,3.94,1.64,24.07,8.94,12.01,,0.0,0.17,1.01,0.22,0.15,0.2,0.14,2.32,0.14,128.32,127.03,0.01,-0.15,0.84,0.0,0.04,4.29,0.02,0.52,0.07,0.9,0.9,4.11,4.47,0.58,0.05,0.02,-0.01,0.19,0.22,0.18,1.29,0.96,1.97,0.61,0.06,0.05,0.08,0.22,0.28,-0.04,0.47,-0.04,1.37,64.71,0.05,0.0,2.2,1063.91,1.87,13.48,0.05,1986599,44502.35,15.5,36259.0,13.48,0.0,63.0,95,1.73,13.48,12.56,11.11,10.51,5.96,14.07,17.0,14.99,58.333333333333336,True
2609,FAF,First American Financial Corporation,Financial,Insurance - Specialty,USA,8304.64,6.76,11.81,0.94,0.92,1.52,4.25,8.65,0.03,0.17,11.3,-0.01,-0.14,0.19,0.07,0.07,1.48,0.34,110.96,106.53,0.01,-0.03,0.88,-0.01,0.01,2.37,0.09,0.24,0.12,,,0.4,0.4,,0.2,0.14,0.0,0.05,0.09,0.18,0.59,0.48,1.23,1.62,0.03,0.02,0.01,0.05,0.17,-0.03,0.16,-0.03,0.6,58.44,0.03,0.0,2.3,534.5,1.07,76.47,0.03,572740,44490.35,82.4,40322.0,76.47,0.0,59.0,83,1.22,76.47,75.67,73.04,65.6,47.75,78.46,21.0,7.75,54.333333333333336,True
2643,FC,Franklin Covey Co.,Industrials,Consulting Services,USA,646.36,46.81,42.84,3.12,2.88,7.98,13.64,14.49,,0.0,0.96,2.42,0.69,0.16,0.15,0.02,0.81,0.41,14.16,12.34,0.08,0.0,0.56,0.04,0.02,4.99,0.06,0.2,0.14,1.0,1.0,0.3,0.41,0.77,0.04,0.06,-0.04,0.04,0.08,0.44,1.02,1.02,1.74,1.52,0.04,0.04,-0.03,0.03,0.27,-0.12,0.12,-0.12,1.12,48.46,0.03,0.0,2.0,54.96,0.71,44.98,0.03,39153,44509.69,54.0,33758.0,45.5,0.01,69.0,93,1.63,44.98,46.6,43.67,35.64,21.24,50.92,21.0,20.05,61.0,True
2648,FCBC,"First Community Bankshares, Inc.",Financial,Banks - Regional,USA,572.23,11.43,13.57,2.29,5.29,1.37,0.9,19.53,0.03,0.34,2.97,-0.18,-0.16,0.09,0.05,0.04,0.57,-0.08,17.22,14.95,0.02,0.0,0.4,-0.03,0.01,5.16,0.02,0.12,0.2,,,0.0,0.0,,,0.48,-0.06,0.03,0.09,0.09,0.54,0.57,0.5,1.14,0.04,0.03,-0.01,0.03,0.11,-0.08,0.16,-0.08,0.61,50.65,0.03,0.01,2.0,34.63,0.98,33.92,0.04,33934,44495.69,37.0,35563.0,33.92,0.0,69.0,82,1.21,33.92,34.4,33.13,30.63,21.08,36.73,15.0,9.08,55.333333333333336,True
2692,FE,FirstEnergy Corp.,Utilities,Utilities - Diversified,USA,21069.14,20.59,15.21,,1.91,2.81,36.51,,0.04,0.77,1.88,0.11,-0.02,0.06,-0.07,-0.06,-0.1,0.03,544.0,543.35,0.0,0.0,0.83,-0.01,0.03,5.05,0.03,0.15,0.05,0.6,0.6,3.01,3.17,0.74,0.17,0.1,-0.01,-0.02,-0.03,0.01,0.41,0.26,0.33,0.83,0.03,0.02,0.0,0.03,0.04,-0.03,0.09,-0.03,0.44,52.01,0.02,0.0,2.4,3218.93,1.14,38.62,0.02,3668066,44497.69,42.5,35744.0,38.03,-0.02,56.0,76,1.11,38.62,38.73,37.65,37.13,27.05,39.94,21.0,10.05,51.0,True
2760,FISI,"Financial Institutions, Inc.",Financial,Banks - Regional,USA,521.48,7.31,9.84,0.91,3.19,1.07,1.81,15.12,0.03,0.24,4.41,-0.22,-0.27,0.04,0.08,0.09,0.42,0.04,15.84,15.51,0.02,0.01,0.7,0.01,0.01,5.47,0.01,0.15,0.25,,,0.15,0.15,,0.96,0.43,-0.01,0.0,0.04,0.01,0.54,0.43,1.16,1.02,0.04,0.03,-0.01,0.01,0.05,-0.04,0.12,-0.04,0.59,51.31,0.02,0.01,2.0,32.69,0.94,32.25,0.03,30795,44497.69,36.75,36336.0,32.25,0.0,69.0,82,1.2,32.25,32.46,31.87,30.85,21.04,33.65,19.0,13.95,56.666666666666664,True
2763,FITB,Fifth Third Bancorp,Financial,Banks - Regional,USA,30451.3,12.15,13.26,,5.82,1.5,0.8,,0.03,0.3,3.62,-0.45,-0.11,-0.02,-0.03,0.07,0.24,-0.03,697.46,674.78,0.0,-0.01,0.85,0.0,0.02,2.39,0.01,0.13,0.12,,,0.56,0.56,,0.97,0.5,-0.01,0.0,0.14,0.05,0.65,0.59,1.45,1.24,0.04,0.02,0.0,0.01,0.1,-0.04,0.14,-0.04,0.7,51.8,0.04,0.01,2.0,4582.0,1.39,43.94,0.05,6366488,44488.35,48.58,29297.0,43.94,0.0,69.0,86,1.28,43.94,43.86,43.8,39.89,26.42,45.92,19.0,10.56,58.0,True
2866,FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,Home Improvement Retail,USA,14023.83,48.53,45.77,1.48,4.32,10.9,42.48,116.0,,0.0,2.71,0.28,0.17,0.45,0.33,0.25,0.07,0.28,104.9,103.23,0.01,-0.51,0.99,0.01,0.02,3.18,0.09,0.26,0.17,1.3,0.5,0.15,0.16,0.42,0.11,0.09,-0.01,-0.07,0.05,0.35,0.63,0.42,1.85,5.02,0.04,0.04,-0.01,0.02,0.16,-0.1,0.15,-0.1,0.67,50.14,0.04,0.01,1.7,603.25,0.68,131.42,0.04,408315,44504.69,150.43,42852.0,132.84,0.01,78.0,85,1.26,131.42,132.42,129.27,113.16,80.47,145.89,22.0,14.47,61.666666666666664,True
2873,FNF,"Fidelity National Financial, Inc.",Financial,Insurance - Specialty,USA,14129.4,5.44,8.79,1.68,0.97,1.53,2.74,5.32,0.03,0.16,9.28,0.32,-0.21,0.32,0.03,0.1,0.86,0.31,283.0,267.89,0.03,-0.03,0.83,0.01,0.03,6.32,0.05,0.31,0.14,,,0.33,0.33,,0.24,0.18,-0.04,0.05,0.04,0.07,0.39,0.29,1.43,1.25,0.03,0.02,0.0,0.04,0.11,-0.05,0.13,-0.05,0.41,52.34,0.01,0.01,2.0,1410.24,1.78,50.5,0.03,2505173,44502.69,64.2,38639.0,50.5,0.0,69.0,75,1.1,50.5,50.84,48.85,45.71,35.72,52.93,19.0,27.13,54.333333333333336,True
2890,FOCS,Focus Financial Partners Inc.,Financial,Capital Markets,USA,4586.98,521.16,13.81,28.35,2.77,5.6,7.14,17.35,,0.0,0.12,3.09,0.17,0.31,0.18,0.29,-0.68,0.37,59.94,52.51,0.0,-1.0,0.97,0.02,0.03,4.22,0.0,0.01,0.05,,,3.33,3.33,,0.05,0.0,-0.06,-0.02,0.18,0.21,0.58,0.45,1.24,2.03,0.04,0.03,-0.05,0.03,0.21,-0.09,0.29,-0.09,0.62,44.21,0.02,0.0,1.7,396.06,1.23,63.06,0.02,487367,44504.35,74.62,43307.0,63.06,0.0,78.0,81,1.19,63.06,66.28,61.42,52.09,40.93,69.13,32.0,18.33,63.666666666666664,True
2909,FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Recreational Vehicles,USA,7707.17,48.27,35.16,3.22,6.32,8.91,24.14,94.57,,0.0,3.73,-0.07,0.14,0.28,0.15,0.19,0.15,0.33,42.1,41.96,0.0,-0.09,,0.0,0.03,8.38,0.11,0.2,0.09,2.9,2.0,0.43,0.45,0.34,0.16,0.13,-0.02,0.07,0.18,0.2,1.0,0.7,1.76,6.18,0.04,0.03,-0.01,0.1,0.19,-0.05,0.27,-0.05,1.07,56.88,0.03,0.01,2.3,159.19,1.0,179.99,0.04,159298,44504.69,190.14,41494.0,179.99,0.0,59.0,92,1.53,179.99,181.71,164.27,151.75,89.87,190.29,18.0,5.64,56.333333333333336,True
2924,FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial,USA,8019.39,33.42,51.93,3.34,17.17,3.98,153.33,,0.02,0.57,1.86,-0.19,-0.18,0.18,0.1,0.04,0.17,0.04,129.63,127.16,0.01,0.0,0.97,-0.03,0.01,1.32,0.06,0.12,0.05,,,0.79,0.79,0.72,0.37,0.51,0.01,0.05,0.1,0.2,0.5,0.47,0.91,1.1,0.02,0.02,0.02,0.08,0.18,-0.01,0.2,-0.01,0.55,65.8,0.02,0.0,2.4,828.22,0.97,62.06,0.02,804352,44489.69,62.43,34509.0,62.06,0.0,56.0,82,1.2,62.06,60.77,57.78,52.55,40.08,62.73,49.0,0.6,62.333333333333336,True
2935,FRG,"Franchise Group, Inc.",Consumer Cyclical,Personal Services,USA,1972.99,,11.71,,0.7,3.06,12.33,90.09,0.03,0.28,-0.44,0.81,0.08,-0.21,0.15,0.66,8.38,0.54,40.23,27.15,0.05,0.0,0.71,0.05,0.03,4.22,0.1,0.51,0.09,1.5,0.5,1.68,1.68,0.41,0.06,0.09,-0.01,0.26,0.37,0.29,0.83,0.59,1.83,2.07,0.05,0.04,0.06,0.19,0.31,-0.07,0.4,-0.07,0.92,63.94,0.04,0.0,1.9,206.98,1.01,48.56,0.04,208904,44502.69,50.0,41074.0,48.8,0.0,72.0,92,1.5,48.56,46.22,41.06,37.26,25.28,52.17,28.0,2.97,64.0,True
2949,FRST,Primis Financial Corp.,Financial,Banks - Regional,USA,391.84,11.83,14.25,,3.36,0.93,0.59,20.95,0.03,0.3,1.32,-0.3,-0.11,0.05,,0.22,-0.06,-0.03,24.47,20.97,0.02,0.05,0.76,0.0,0.01,4.86,0.01,0.08,0.17,,,0.23,0.23,,0.86,0.28,-0.01,0.01,0.04,0.0,0.37,0.29,1.05,0.43,0.03,0.02,-0.01,0.03,0.04,-0.06,0.14,-0.06,0.4,51.68,0.01,-0.01,1.7,58.38,2.18,15.58,0.0,127456,44497.69,17.58,39022.0,15.58,0.0,78.0,76,1.11,15.58,15.75,15.23,15.06,11.14,16.54,14.0,12.84,56.0,True
2969,FSS,Federal Signal Corporation,Industrials,Pollution & Treatment Controls,USA,2740.14,25.57,20.53,1.6,2.27,3.52,31.14,37.85,0.01,0.2,1.73,-0.12,0.23,0.09,0.16,0.08,0.15,0.07,60.9,59.51,0.01,0.0,0.96,0.01,0.02,6.01,0.08,0.15,0.11,2.9,1.6,0.33,0.33,0.25,0.11,0.09,-0.03,0.02,0.08,0.02,0.45,0.33,1.02,1.35,0.03,0.03,-0.04,0.03,0.09,-0.09,0.15,-0.09,0.46,48.45,0.02,0.01,1.5,208.39,1.07,44.26,0.03,222456,44509.35,50.14,25245.0,44.26,0.0,84.0,79,1.15,44.26,45.91,43.07,40.6,30.27,48.88,19.0,13.29,60.666666666666664,True
3016,FUL,H.B. Fuller Company,Basic Materials,Specialty Chemicals,USA,4048.94,26.89,18.09,1.45,1.28,2.56,59.46,21.54,0.01,0.23,2.81,-0.06,0.2,0.07,0.19,0.06,-0.27,0.2,53.05,52.2,0.01,-0.12,0.98,0.0,0.02,3.85,0.04,0.1,0.06,1.7,1.0,1.04,1.06,0.26,0.08,0.05,-0.02,0.04,0.11,0.09,0.44,0.46,1.74,1.79,0.03,0.02,-0.01,0.07,0.14,-0.06,0.25,-0.06,0.52,54.93,0.03,0.01,2.0,314.89,0.82,75.54,0.03,257507,44461.69,77.86,30256.0,75.54,0.0,69.0,78,1.14,75.54,76.04,70.87,66.22,49.8,80.13,13.0,3.07,53.333333333333336,True
3039,FWONA,Formula One Group,Communication Services,Broadcasting,USA,33807.61,,553.79,,18.43,0.2,15.4,70.29,,,-1.94,-0.92,-0.16,-0.52,,-0.25,-4.28,0.12,23.11,,0.04,0.0,0.94,0.0,,5.47,0.0,0.0,-0.03,1.8,1.8,0.46,0.56,0.29,-0.03,0.0,-0.01,0.08,0.22,0.43,0.43,0.5,1.22,1.78,0.05,0.03,0.04,0.1,0.3,-0.04,0.26,-0.04,0.65,61.54,0.04,0.0,1.9,149.84,2.05,57.04,0.04,307551,,57.51,42478.0,57.04,0.0,72.0,79,1.16,57.04,55.14,51.86,44.12,34.57,59.11,44.0,0.82,65.0,True
3040,FWONK,Formula One Group,Communication Services,Broadcasting,USA,12405.74,,1015.67,,7.04,2.16,,,,,-2.57,0.94,1.4,,,,,19.88,203.57,,0.03,0.0,0.99,,,8.94,,,,,,,,,,,0.0,0.06,0.19,0.38,0.38,0.43,,1.62,0.04,0.03,0.03,0.09,0.25,-0.02,0.23,-0.02,0.57,61.17,0.04,0.0,2.3,871.39,1.09,60.94,0.04,953260,,57.5,42478.0,60.94,0.0,59.0,77,1.13,60.94,59.39,56.05,49.02,38.84,62.33,44.0,-5.64,60.0,True
3042,FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,USA,2839.34,30.32,19.7,2.3,1.83,5.0,54.71,76.53,0.01,0.3,3.39,-0.34,0.27,0.01,0.13,0.06,0.83,0.26,27.03,26.68,0.01,-0.01,,-0.01,0.02,4.23,0.07,0.14,0.09,1.8,,0.29,0.29,0.43,0.08,0.05,-0.02,-0.03,0.14,0.09,0.41,0.34,1.17,3.21,0.03,0.03,-0.02,0.08,0.13,-0.06,0.28,-0.06,0.45,53.96,0.02,0.01,2.0,122.85,1.07,102.8,0.03,131454,44496.69,116.6,34289.0,102.8,0.0,69.0,77,1.12,102.8,104.57,95.54,91.13,70.93,109.22,13.0,13.42,53.0,True
3109,GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail,USA,1025.9,7.8,11.06,0.78,0.46,1.56,3.37,5.03,,0.0,8.17,-2.0,-0.01,-0.24,0.1,-0.1,1.56,0.42,14.34,14.21,0.04,0.02,0.96,0.01,0.07,7.47,0.07,0.21,-0.09,1.6,0.9,0.03,0.03,0.47,0.05,0.05,-0.05,0.0,0.1,0.07,1.11,1.12,2.15,3.36,0.06,0.04,-0.07,0.0,0.12,-0.14,0.13,-0.14,1.38,45.43,0.03,0.01,2.2,139.42,1.37,63.76,0.04,190725,44533.35,67.0,18268.0,63.56,0.0,63.0,93,1.59,63.76,68.57,63.69,57.06,26.81,73.72,15.0,5.08,57.0,True
3129,GDYN,"Grid Dynamics Holdings, Inc.",Technology,Information Technology Services,USA,2512.1,,103.89,,14.36,8.93,12.6,180.73,,,-0.17,-1.39,0.08,,,,0.61,1.2,62.61,40.98,0.05,-0.63,0.7,0.56,0.03,2.4,-0.04,-0.05,-0.09,9.9,9.9,0.0,0.0,0.42,-0.01,-0.05,0.03,0.36,0.35,1.51,2.7,2.12,,2.71,0.08,0.07,0.07,0.21,0.78,-0.06,0.53,-0.06,2.81,61.5,0.05,-0.01,1.7,534.25,1.2,39.27,0.04,642488,44504.69,38.43,43403.0,39.0,-0.01,78.0,99,2.97,39.27,37.37,32.55,22.24,10.47,41.97,37.0,-2.14,71.33333333333333,True
3241,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2514.43,18.09,9.93,1.45,0.71,2.84,57.67,40.56,,0.0,3.19,3.44,0.04,0.45,0.13,0.12,1.2,0.3,43.09,42.42,0.0,3.34,,-0.01,0.03,5.16,0.06,0.18,0.09,2.1,1.2,1.16,1.21,0.32,0.07,0.04,-0.04,0.07,0.13,0.28,0.91,0.89,2.05,2.4,0.05,0.04,-0.01,0.13,0.25,-0.05,0.32,-0.05,1.16,57.18,0.0,0.02,2.1,251.42,2.22,57.75,0.02,559032,44532.35,60.67,42516.0,57.75,0.0,66.0,94,1.69,57.75,58.33,51.43,46.5,26.77,61.08,17.0,5.06,59.0,True
3281,GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,USA,1973950.72,38.32,27.14,1.57,8.96,8.39,,,,,75.04,0.72,0.05,,0.24,,1.66,0.62,686.47,580.51,0.0,-0.84,0.68,,0.0,1.77,,,,,,,,,,,-0.02,-0.01,0.0,0.17,0.57,0.64,,65.38,0.03,0.02,-0.02,0.0,0.12,-0.05,0.1,-0.05,0.69,46.26,0.01,0.0,1.6,1157.05,0.92,2875.53,0.02,1060496,44495.69,3279.44,41725.0,2879.0,0.0,81.0,85,1.26,2875.53,2945.05,2864.33,2565.19,1699.0,3037.0,14.0,14.05,60.0,True
3282,GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,USA,1914858.06,27.54,25.56,1.13,8.0,7.78,13.48,29.16,,0.0,103.83,0.27,0.03,0.21,0.24,0.2,0.71,0.41,665.76,617.86,0.0,0.0,0.8,0.0,0.0,1.67,0.21,0.3,0.14,3.0,3.0,0.06,0.06,0.57,0.3,0.3,-0.02,-0.02,0.0,0.19,0.57,0.63,1.06,66.3,0.03,0.02,-0.03,0.0,0.13,-0.05,0.09,-0.05,0.69,46.05,0.01,0.0,1.7,1533.57,0.95,2859.32,0.01,1456960,44495.69,3269.41,38218.0,2862.01,0.0,78.0,85,1.26,2859.32,2930.38,2854.66,2534.62,1694.0,3019.33,14.0,14.34,59.0,True
3292,GPI,"Group 1 Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3682.7,6.61,5.91,,0.28,1.88,12.4,3.43,0.01,0.04,30.67,0.66,0.0,0.32,-0.03,0.0,0.37,0.15,17.8,17.37,0.0,-0.34,0.99,0.03,0.14,14.34,0.11,0.33,0.1,1.5,0.7,0.67,0.86,0.17,0.06,0.04,-0.01,0.06,0.26,0.26,0.62,0.55,1.74,9.02,0.05,0.04,0.01,0.04,0.19,-0.04,0.16,-0.04,0.76,54.67,0.06,0.01,1.9,168.08,2.12,202.68,0.07,356535,44497.35,266.67,35733.0,202.68,0.0,72.0,86,1.28,202.68,199.99,194.18,170.47,115.19,211.79,22.0,31.57,60.0,True
3359,GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,USA,5989.01,19.85,7.54,2.17,0.37,1.37,5.05,11.39,,0.0,1.05,-3.02,0.44,-0.47,0.09,-0.06,,0.42,283.0,280.35,0.0,-0.24,0.86,0.01,0.03,1.89,0.01,0.08,-0.1,1.2,0.7,1.66,1.92,0.22,0.05,0.02,-0.05,-0.01,0.29,0.02,1.01,0.91,2.03,1.05,0.06,0.04,-0.06,0.03,0.16,-0.16,0.28,-0.16,1.1,47.27,0.0,0.01,2.2,3892.88,0.98,20.88,0.01,3806301,44505.35,23.57,10079.0,21.0,0.01,63.0,93,1.59,20.88,22.24,20.35,18.06,9.95,24.89,15.0,12.88,57.0,True
3440,HCCI,"Heritage-Crystal Clean, Inc",Industrials,Waste Management,USA,811.09,16.21,17.29,1.08,1.7,2.41,10.77,12.33,,0.0,2.05,0.42,-0.23,0.56,0.15,0.03,3.66,0.41,23.43,15.51,0.03,-0.01,0.62,0.0,0.02,4.1,0.1,0.16,0.04,1.9,1.6,0.0,0.0,,0.14,0.1,-0.04,-0.06,0.12,0.1,0.67,0.57,1.24,1.13,0.04,0.03,-0.03,0.03,0.12,-0.09,0.2,-0.09,0.72,47.87,0.02,0.0,1.4,60.83,0.95,33.16,0.03,57917,44489.69,38.4,39519.0,33.16,0.0,88.0,85,1.27,33.16,34.15,32.35,29.66,19.4,36.29,48.0,15.8,73.66666666666667,True
3535,HLIT,Harmonic Inc.,Technology,Communication Equipment,USA,1088.61,151.27,22.05,7.8,2.25,4.01,8.48,18.58,,0.0,0.07,-3.56,0.55,-0.11,0.19,0.0,1.26,0.33,102.1,99.75,0.02,-0.27,0.96,0.05,0.09,11.8,0.01,0.03,-0.04,1.4,1.2,0.41,0.56,0.53,0.04,0.01,-0.05,0.02,0.14,0.5,0.61,0.45,0.84,0.49,0.05,0.04,-0.01,0.1,0.25,-0.08,0.25,-0.08,0.7,53.76,0.02,0.0,2.2,787.21,1.27,10.74,0.02,998732,44501.69,12.5,34842.0,10.2,-0.05,63.0,85,1.25,10.74,10.86,9.8,8.62,6.64,11.63,39.0,16.39,62.333333333333336,True
3635,HUBG,"Hub Group, Inc.",Industrials,Integrated Freight & Logistics,USA,2717.95,24.29,16.04,1.15,0.69,2.1,11.78,31.49,,0.0,3.24,-0.32,0.23,0.02,0.21,0.0,0.74,0.16,33.43,32.87,0.01,0.0,0.99,0.03,0.01,2.52,0.05,0.09,0.06,1.4,1.4,0.13,0.21,0.13,0.04,0.03,-0.07,-0.02,0.1,0.17,0.44,0.38,0.97,2.53,0.04,0.03,-0.05,0.02,0.14,-0.1,0.15,-0.1,0.5,44.5,0.02,0.01,2.1,166.88,0.65,78.69,0.03,108703,44497.69,87.93,35137.0,78.69,0.0,66.0,77,1.13,78.69,82.88,77.39,69.34,52.35,86.99,21.0,11.74,54.666666666666664,True
3636,HUBS,"HubSpot, Inc.",Technology,Software - Application,USA,38320.8,,332.1,,32.38,44.87,32.74,215.77,,,-1.65,-0.49,0.35,-0.07,0.36,0.37,0.41,0.49,47.04,44.82,0.05,-0.05,0.93,0.0,0.02,2.17,-0.04,-0.1,-0.05,2.6,2.6,0.46,0.48,0.8,-0.05,-0.07,-0.01,0.01,0.16,0.62,1.06,1.0,1.67,38.89,0.06,0.05,-0.03,0.03,0.3,-0.08,0.28,-0.08,1.28,49.08,0.04,-0.01,1.9,503.16,1.08,793.72,0.04,542744,44503.69,846.91,41921.0,795.0,0.0,72.0,94,1.64,793.72,815.02,774.31,611.47,347.78,866.0,17.0,6.7,61.0,True
