no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
2074,DRE,Duke Realty Corporation,Real Estate,REIT - Industrial,USA,23266.62,25.16,77.56,4.19,21.01,3.89,2350.16,,1.67%,41.90%,2.43,-31.60%,-64.05%,8.50%,6.00%,4.60%,575.70%,7.00%,379.22,374.26,0.10%,-2.55%,98.40%,-1.23%,1.62%,4.08,9.60%,16.90%,4.60%,,,0.57,0.57,69.40%,92.40%,82.80%,2.19%,7.75%,20.28%,23.81%,59.92%,52.71%,0.62,1.15,1.61%,1.85%,4.12%,10.15%,24.95%,-0.79%,29.36%,-0.79%,63.76%,69.19,0.47%,0.43%,2.1,1485.88,0.78,61.59,0.90%,1161661,10/27/2021 4:30:00 PM,62.88,2/6/1986,61.59,0.00%,66.0,86,1.25,61.59,59.35,56.19,49.4,37.61,62.08,14.0,2.09,55.333333333333336,True
2096,DSKE,"Daseke, Inc.",Industrials,Trucking,USA,620.73,14.45,10.39,0.58,0.41,5.94,4.32,7.32,,0.00%,0.68,99.80%,30.97%,29.40%,25.00%,16.50%,76.80%,13.00%,62.58,39.63,0.80%,-37.15%,39.70%,3.05%,6.94%,6.12,4.50%,57.80%,4.80%,1.6,1.6,5.18,5.72,55.60%,6.50%,3.30%,1.34%,0.62%,12.64%,30.84%,47.81%,68.67%,2.1,0.42,3.88%,4.12%,1.41%,3.17%,23.89%,-5.23%,13.51%,-5.23%,104.23%,56.09,3.36%,0.20%,2.2,449.83,1.0,10.15,3.57%,450908,10/22/2021 8:30:00 AM,12.38,10/12/2015,10.15,0.00%,63.0,89,1.32,10.15,10.03,9.86,8.22,4.97,10.71,17.0,21.97,56.333333333333336,True
2218,ECPG,"Encore Capital Group, Inc.",Financial,Mortgage Finance,USA,1693.08,5.82,6.56,0.45,1.16,1.24,10.7,,,0.00%,9.88,25.30%,-19.66%,21.00%,13.00%,5.70%,55.20%,-7.10%,30.23,28.71,0.90%,-0.36%,,-2.45%,15.97%,14.15,6.60%,23.80%,9.40%,,,2.0,2.0,77.60%,40.10%,21.50%,-2.72%,-2.69%,21.18%,16.64%,45.25%,47.60%,1.42,1.63,4.26%,2.17%,1.71%,8.03%,26.32%,-1.93%,20.97%,-1.93%,103.97%,60.22,3.46%,0.17%,2.2,324.03,0.68,59.58,3.64%,218816,11/3/2021 4:30:00 PM,67.75,7/9/1999,59.58,0.00%,63.0,83,1.19,59.58,58.59,55.36,47.3,29.21,60.75,18.0,13.71,54.666666666666664,True
2273,EFX,Equifax Inc.,Industrials,Consulting Services,USA,36674.27,50.76,33.19,3.59,7.66,10.05,18.11,59.93,0.53%,26.80%,5.75,228.40%,15.67%,3.60%,14.15%,9.20%,-10.60%,14.50%,121.9,121.51,0.10%,-29.85%,93.10%,0.35%,1.87%,3.24,7.10%,21.00%,6.90%,1.5,1.5,1.4,1.55,59.60%,22.00%,14.80%,0.29%,1.21%,6.95%,26.36%,62.15%,51.33%,1.43,7.0,2.41%,2.46%,3.59%,7.39%,22.06%,-0.18%,22.91%,-0.18%,82.32%,59.78,0.60%,0.53%,2.3,702.81,0.69,295.12,1.13%,483393,10/20/2021 4:30:00 PM,296.94,5/11/1971,295.12,0.00%,59.0,85,1.22,295.12,285.87,275.65,242.45,161.87,296.63,14.0,0.62,52.666666666666664,True
2304,EL,The Estee Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,USA,127842.64,43.12,41.64,2.93,7.5,21.19,32.0,75.42,0.60%,25.30%,8.25,318.10%,14.54%,21.40%,14.71%,7.60%,32.10%,23.30%,362.2,230.0,0.20%,-79.84%,90.70%,-0.82%,0.96%,1.78,14.60%,52.70%,18.60%,1.8,1.3,0.87,0.91,76.10%,16.70%,17.80%,6.33%,2.53%,6.00%,18.53%,44.27%,33.68%,1.01,9.35,2.68%,2.25%,4.71%,8.86%,14.33%,0.10%,20.56%,0.10%,55.79%,64.66,0.62%,0.94%,2.1,1239.52,0.65,361.39,1.56%,807596,11/2/2021 8:30:00 AM,372.23,11/17/1995,361.39,0.00%,66.0,80,1.14,361.39,345.97,333.2,316.47,231.97,362.63,16.0,3.0,54.0,True
2310,ELF,"e.l.f. Beauty, Inc.",Consumer Defensive,Household & Personal Products,USA,1665.35,91.2,39.2,12.75,4.5,5.41,39.94,85.84,,0.00%,0.34,-65.90%,13.51%,15.00%,7.15%,6.70%,447.40%,26.90%,50.88,47.84,2.70%,-31.90%,96.06%,4.20%,4.51%,4.6,3.70%,6.60%,3.00%,2.5,1.5,0.32,0.38,63.70%,6.10%,4.90%,1.39%,0.84%,3.30%,9.87%,42.18%,24.18%,2.01,1.06,3.30%,2.89%,0.13%,1.77%,8.33%,-5.93%,9.83%,-5.93%,49.52%,52.11,0.26%,0.13%,1.9,468.75,0.85,31.4,0.38%,399330,11/3/2021 4:30:00 PM,36.7,9/22/2016,31.4,0.00%,72.0,79,1.13,31.4,31.37,30.9,29.01,21.0,33.38,46.0,16.88,65.66666666666667,True
2331,EME,"EMCOR Group, Inc.",Industrials,Engineering & Construction,USA,6760.72,19.07,16.46,1.27,0.71,3.16,10.18,21.94,0.41%,7.10%,6.62,-58.30%,8.67%,-2.50%,15.00%,5.50%,66.70%,14.50%,53.7,52.46,1.60%,-2.41%,95.60%,-1.35%,1.20%,2.81,7.00%,17.20%,5.90%,1.4,1.4,0.12,0.13,15.50%,5.50%,3.80%,1.51%,-4.06%,7.94%,-0.43%,39.63%,37.96%,1.19,3.27,1.89%,2.20%,-0.50%,2.24%,5.03%,-7.27%,10.21%,-7.27%,44.33%,51.46,-0.79%,0.73%,2.3,223.14,0.65,126.09,-0.07%,145043,10/28/2021 8:30:00 AM,142.8,12/28/1995,126.09,0.00%,59.0,76,1.09,126.09,126.53,123.54,120.19,87.36,135.98,18.0,13.25,51.0,True
2367,ENPH,"Enphase Energy, Inc.",Technology,Solar,USA,31595.75,188.95,71.81,4.34,25.6,44.98,22.66,108.54,,0.00%,1.15,-22.90%,31.34%,31.30%,43.50%,16.70%,-44.40%,96.90%,134.72,126.42,1.10%,-17.92%,73.60%,1.45%,3.53%,1.93,8.60%,27.10%,24.70%,4.5,4.3,1.45,1.58,41.60%,14.70%,13.40%,-7.94%,-9.62%,36.74%,47.05%,70.01%,23.30%,1.33,13.93,6.33%,5.92%,-11.56%,1.31%,24.78%,-23.88%,49.89%,-23.88%,97.48%,42.08,-2.53%,1.96%,2.1,2311.3,0.69,215.02,-0.61%,1603902,10/26/2021 4:30:00 PM,263.36,3/30/2012,215.25,0.11%,66.0,83,1.19,215.02,241.36,213.55,172.52,108.88,282.46,25.0,22.48,58.0,True
2374,ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,USA,20572.06,53.04,37.48,2.46,9.43,12.34,43.24,79.46,0.22%,11.50%,2.77,16.00%,16.46%,30.60%,21.53%,11.50%,47.70%,20.50%,135.58,134.32,0.50%,-35.07%,98.42%,1.57%,2.78%,3.66,12.90%,25.40%,13.50%,4.1,2.7,0.58,0.0,45.60%,22.10%,17.30%,-4.31%,-1.23%,21.56%,25.98%,58.59%,52.60%,1.14,5.83,4.44%,3.81%,-2.54%,4.83%,20.76%,-7.03%,24.38%,-7.03%,61.83%,49.41,-2.02%,2.23%,2.1,1021.95,0.63,146.89,0.16%,644753,10/26/2021 8:30:00 AM,163.73,7/11/2000,146.89,0.00%,66.0,84,1.21,146.89,150.56,140.54,121.85,91.78,158.0,15.0,11.46,55.0,True
2378,ENVA,"Enova International, Inc.",Financial,Credit Services,USA,1441.89,3.28,6.9,,1.33,1.27,6.29,3.51,,0.00%,11.95,214.60%,-20.99%,54.40%,,0.90%,-56.00%,76.10%,36.74,35.54,1.90%,-8.74%,89.90%,-0.05%,2.83%,3.55,19.30%,42.30%,24.90%,15.9,15.9,0.95,0.95,,65.70%,40.30%,1.82%,-2.54%,22.34%,9.94%,73.23%,58.05%,1.56,1.46,2.89%,3.38%,0.20%,6.46%,13.64%,-8.62%,28.27%,-8.62%,80.46%,56.58,0.76%,0.69%,2.0,284.13,0.79,39.72,1.46%,224703,10/28/2021 4:30:00 PM,44.5,10/30/2014,39.65,-0.18%,69.0,90,1.37,39.72,39.56,37.41,35.0,22.01,43.47,20.0,12.03,59.666666666666664,True
2483,ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,67275.84,32.72,22.76,1.77,3.45,4.21,101.93,112.88,1.80%,58.00%,5.15,-33.60%,12.77%,-3.70%,18.45%,-3.10%,41.20%,8.80%,398.9,397.81,0.10%,-35.95%,82.90%,-0.32%,0.71%,1.78,6.00%,13.50%,6.80%,1.3,0.8,0.53,0.57,32.10%,15.20%,10.60%,1.18%,-3.48%,5.11%,14.98%,43.01%,40.33%,1.19,3.8,2.14%,1.98%,0.47%,3.64%,11.19%,-2.99%,15.68%,-2.99%,49.80%,55.08,0.52%,0.58%,2.1,1586.86,0.89,170.46,1.11%,1415588,11/2/2021 8:30:00 AM,180.2,7/1/1923,171.0,0.32%,66.0,81,1.15,170.46,169.69,164.9,153.51,113.79,175.72,19.0,5.71,55.333333333333336,True
2582,EXP,Eagle Materials Inc.,Basic Materials,Building Materials,USA,6758.39,19.87,15.27,2.48,3.9,5.14,149.52,13.63,0.61%,6.00%,8.2,73.00%,16.66%,21.30%,8.00%,7.30%,13.80%,13.80%,41.22,40.26,0.80%,-28.34%,97.72%,-0.36%,2.84%,3.45,12.40%,25.90%,14.10%,2.5,1.4,0.62,0.62,26.80%,25.20%,19.90%,2.86%,0.52%,12.01%,7.80%,67.91%,60.84%,1.28,4.72,2.36%,2.54%,2.67%,9.41%,14.58%,-1.03%,27.06%,-1.03%,72.79%,59.78,-0.19%,1.23%,1.8,331.25,0.8,164.7,1.04%,263507,10/28/2021 8:30:00 AM,175.13,4/12/1994,164.7,0.00%,75.0,88,1.3,164.7,160.68,151.2,143.94,96.4,166.42,14.0,6.33,59.0,True
2590,EXTR,"Extreme Networks, Inc.",Technology,Communication Equipment,USA,1907.25,84.15,15.15,4.21,1.83,25.7,9.97,13.39,,0.00%,0.17,101.40%,21.79%,15.40%,20.00%,14.20%,231.60%,13.50%,128.32,127.01,1.30%,-12.26%,85.40%,1.54%,3.59%,4.01,2.40%,52.10%,6.60%,0.9,0.9,4.11,4.47,58.20%,5.10%,2.30%,6.75%,26.45%,42.76%,25.35%,137.85%,108.85%,1.87,0.65,4.95%,4.92%,2.53%,17.25%,27.04%,-7.79%,41.40%,-7.79%,126.34%,56.95,-6.58%,0.35%,2.2,1136.92,1.43,13.49,-6.25%,1624372,11/2/2021 8:30:00 AM,15.5,4/9/1999,13.4,-0.67%,63.0,95,1.66,13.49,13.26,11.58,10.64,6.12,14.63,18.0,14.9,58.666666666666664,True
2609,FAF,First American Financial Corporation,Financial,Insurance - Specialty,USA,8492.7,6.7,11.7,0.93,0.94,1.5,4.35,8.85,2.69%,16.70%,11.3,-1.00%,-14.38%,18.70%,7.18%,6.50%,147.50%,33.60%,110.96,106.53,0.90%,-2.53%,87.50%,-1.09%,1.41%,2.81,8.50%,24.30%,11.80%,,,0.4,0.4,,19.50%,14.00%,-0.93%,0.66%,12.32%,14.77%,50.92%,46.74%,1.23,1.6,1.97%,1.93%,-0.02%,2.89%,14.98%,-3.10%,14.92%,-3.10%,56.15%,53.11,-0.25%,0.61%,2.3,533.1,0.51,76.03,0.36%,271257,10/21/2021 8:30:00 AM,82.4,5/24/2010,76.03,0.00%,59.0,81,1.15,76.03,76.09,74.08,66.24,48.69,78.46,20.0,8.38,53.333333333333336,True
2643,FC,Franklin Covey Co.,Industrials,Consulting Services,USA,668.76,47.53,43.5,3.17,2.98,8.1,14.11,14.99,,0.00%,0.96,241.80%,69.35%,15.70%,15.00%,2.30%,80.50%,40.60%,14.16,12.34,8.10%,0.00%,56.30%,3.67%,1.08%,2.4,6.40%,20.00%,13.90%,1.0,1.0,0.3,0.41,77.10%,3.60%,6.10%,1.56%,-0.22%,9.57%,45.99%,99.56%,105.12%,1.73,1.73,3.84%,3.65%,-4.22%,1.35%,23.88%,-12.12%,10.99%,-12.12%,110.69%,47.28,-2.21%,0.18%,2.0,55.35,0.52,44.75,-2.04%,29058,11/9/2021 4:30:00 PM,54.0,6/3/1992,44.75,0.00%,69.0,93,1.48,44.75,46.47,44.23,36.22,21.24,50.92,21.0,20.67,61.0,True
2889,FOCS,Focus Financial Partners Inc.,Financial,Capital Markets,USA,4756.78,537.93,14.25,29.27,2.88,5.78,7.41,17.99,,0.00%,0.12,308.90%,17.24%,31.00%,18.38%,28.90%,-68.10%,37.10%,59.94,52.51,0.02%,-99.91%,96.90%,1.69%,3.18%,4.02,0.20%,1.00%,4.50%,,,3.33,3.33,,4.70%,0.40%,3.22%,-3.00%,25.37%,22.72%,41.75%,49.63%,1.24,2.09,3.47%,2.91%,-1.75%,3.24%,23.49%,-6.39%,25.80%,-6.39%,58.10%,50.83,-1.48%,0.91%,1.7,415.67,0.88,64.71,-0.58%,367391,11/4/2021 8:30:00 AM,74.62,7/26/2018,64.71,0.00%,78.0,78,1.12,64.71,65.69,62.93,52.49,40.93,69.13,32.0,15.31,62.666666666666664,True
2908,FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Recreational Vehicles,USA,7586.01,47.65,34.71,3.18,6.22,8.8,23.76,93.08,,0.00%,3.73,-6.50%,13.93%,27.50%,15.00%,19.40%,14.80%,33.30%,42.1,41.96,0.30%,-9.03%,,-0.28%,3.18%,8.27,11.30%,20.10%,9.10%,2.9,2.0,0.43,0.45,33.50%,15.70%,13.00%,-1.27%,-3.62%,17.36%,22.96%,79.46%,68.10%,1.74,6.36,3.63%,3.01%,-2.78%,5.55%,15.67%,-7.12%,25.01%,-7.12%,86.94%,49.92,-1.83%,1.32%,2.3,161.24,0.93,176.75,-0.53%,149636,11/4/2021 4:30:00 PM,190.14,8/8/2013,176.75,0.00%,59.0,92,1.42,176.75,181.52,168.1,153.06,94.55,190.29,18.0,7.58,56.333333333333336,True
2923,FR,"First Industrial Realty Trust, Inc.",Real Estate,REIT - Industrial,USA,8061.58,33.81,47.89,3.38,17.26,4.02,154.14,,1.72%,57.00%,1.86,-18.70%,-10.45%,18.20%,10.00%,4.10%,16.60%,4.20%,129.63,127.16,0.61%,0.00%,97.60%,-3.23%,1.51%,2.42,6.20%,12.30%,4.70%,,,0.79,0.79,72.10%,37.20%,51.40%,1.16%,4.11%,16.93%,17.08%,51.42%,49.01%,0.9,1.08,1.52%,1.64%,3.15%,7.87%,19.52%,-1.05%,21.75%,-1.05%,58.21%,66.66,0.57%,0.43%,2.4,795.87,1.12,63.41,1.00%,888265,10/20/2021 4:30:00 PM,63.93,6/24/1994,63.41,0.00%,56.0,84,1.21,63.41,61.62,59.01,53.16,40.08,64.08,49.0,0.82,63.0,True
2934,FRG,"Franchise Group, Inc.",Consumer Cyclical,Personal Services,USA,2118.69,,11.71,,0.75,3.35,13.24,96.74,2.82%,28.40%,-0.44,81.10%,18.65%,-21.10%,15.00%,65.50%,837.90%,54.10%,40.23,27.15,1.30%,0.78%,71.20%,5.03%,3.21%,4.1,9.70%,51.10%,8.50%,1.5,0.5,1.68,1.68,41.40%,5.90%,9.00%,9.51%,18.15%,54.14%,45.50%,94.44%,74.65%,1.76,2.3,3.95%,3.89%,10.40%,24.42%,40.28%,-4.21%,51.32%,-4.21%,108.78%,68.17,-1.99%,1.26%,1.9,212.75,0.78,52.78,-0.75%,165894,11/2/2021 4:30:00 PM,56.43,6/14/2012,52.78,0.00%,72.0,94,1.55,52.78,48.24,42.77,37.71,25.28,55.1,28.0,6.92,64.66666666666667,True
2999,FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,USA,53493.97,95.08,68.56,5.65,17.11,46.26,17.14,42.71,,0.00%,3.33,54.70%,18.15%,129.90%,16.84%,20.80%,30.50%,33.20%,163.5,133.78,11.40%,-0.63%,70.60%,-1.49%,1.38%,1.87,10.60%,55.40%,55.40%,1.8,1.7,0.88,0.9,76.90%,19.30%,17.70%,1.06%,-9.35%,1.91%,38.21%,152.45%,113.03%,1.16,14.97,4.28%,4.23%,1.63%,2.72%,27.61%,-6.39%,16.81%,-6.39%,167.90%,53.41,3.91%,1.16%,2.2,988.32,1.37,332.63,5.12%,1351691,11/4/2021 4:30:00 PM,368.5,11/18/2009,333.3,0.20%,63.0,97,2.01,332.63,327.1,324.63,261.47,126.12,355.35,17.0,10.78,59.0,True
3015,FUL,H.B. Fuller Company,Basic Materials,Specialty Chemicals,USA,4084.12,27.82,18.72,1.5,1.29,2.65,59.97,21.72,0.86%,23.00%,2.81,-6.40%,20.49%,6.60%,18.55%,6.00%,-26.90%,19.60%,53.05,52.2,0.60%,-11.39%,98.10%,0.32%,2.05%,3.5,3.60%,10.20%,5.60%,1.7,1.0,1.04,1.06,25.90%,7.90%,4.80%,3.46%,4.20%,19.81%,13.16%,47.45%,50.64%,1.72,1.73,1.70%,2.05%,2.22%,9.01%,17.72%,-1.98%,23.99%,-1.98%,57.71%,62.95,-0.17%,0.67%,2.0,305.57,0.61,78.54,0.50%,185313,9/22/2021 4:30:00 PM,77.86,11/1/1982,78.54,0.00%,69.0,82,1.18,78.54,76.93,72.33,66.83,49.8,80.13,13.0,-0.87,54.666666666666664,True
3038,FWONA,Formula One Group,Communication Services,Broadcasting,USA,31069.3,,395.07,,16.94,0.2,14.15,64.59,,,-1.94,-91.50%,15.45%,-52.31%,,-24.90%,-427.90%,11.90%,23.11,,3.53%,0.00%,94.30%,-0.18%,,5.16,0.00%,0.00%,-3.20%,1.8,1.8,0.46,0.56,29.40%,-3.40%,0.10%,-1.65%,7.43%,23.49%,35.77%,43.00%,47.67%,1.2,1.77,2.95%,3.05%,0.69%,6.88%,26.80%,-4.48%,21.81%,-4.48%,63.32%,56.86,0.04%,0.61%,1.9,158.95,0.61,56.46,0.64%,97530,,57.51,4/18/2016,56.46,0.00%,72.0,79,1.13,56.46,56.22,53.02,44.62,34.57,59.11,43.0,1.86,64.66666666666667,True
3039,FWONK,Formula One Group,Communication Services,Broadcasting,USA,12214.38,,1000.0,,6.93,2.12,,,,,-2.57,94.20%,140.00%,,,,,1987.50%,203.57,,2.86%,0.00%,98.82%,,,8.39,,,,,,,,,,,-1.54%,3.73%,20.51%,30.98%,39.05%,40.85%,,1.69,2.83%,2.60%,0.56%,6.05%,22.47%,-3.04%,19.24%,-3.04%,55.82%,55.58,0.75%,0.12%,2.3,929.12,1.9,60.52,0.87%,1768820,,57.5,4/18/2016,60.52,0.00%,59.0,77,1.1,60.52,60.26,57.25,49.5,38.84,62.42,44.0,-4.99,60.0,True
3041,FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,USA,3049.08,33.25,21.61,2.53,1.96,5.49,58.75,82.19,0.75%,30.00%,3.39,-34.20%,27.03%,1.10%,13.16%,5.80%,82.80%,26.40%,27.03,26.68,0.30%,-3.31%,,-0.93%,1.95%,3.84,7.20%,13.80%,8.60%,1.8,,0.29,0.29,43.20%,8.40%,4.90%,9.65%,5.38%,33.92%,24.32%,53.09%,46.69%,1.17,3.61,4.11%,3.05%,9.71%,18.10%,25.90%,0.34%,42.28%,0.34%,62.78%,70.74,0.62%,1.80%,2.0,135.36,2.23,115.46,2.43%,301511,10/27/2021 4:30:00 PM,116.6,11/16/1993,115.46,0.00%,69.0,83,1.2,115.46,105.63,98.41,91.85,70.93,117.34,14.0,0.99,55.333333333333336,True
3129,GDYN,"Grid Dynamics Holdings, Inc.",Technology,Information Technology Services,USA,2650.06,,103.07,,15.15,8.85,13.3,190.65,,,-0.17,-138.60%,8.00%,,,,61.00%,120.20%,62.61,40.98,4.90%,-61.26%,69.50%,51.21%,3.14%,2.55,-4.40%,-5.00%,-8.50%,9.9,9.9,0.0,0.0,41.60%,-1.20%,-5.00%,-0.79%,5.35%,30.21%,132.18%,230.17%,209.21%,,2.65,6.17%,6.86%,1.53%,16.28%,70.15%,-7.51%,50.76%,-7.51%,253.55%,57.15,-1.62%,1.28%,1.7,504.15,0.55,38.82,-0.36%,277186,11/4/2021 4:30:00 PM,40.67,10/30/2018,38.82,0.00%,78.0,99,2.63,38.82,38.32,33.58,22.94,10.98,41.97,37.0,4.77,71.33333333333333,True
3151,GFF,Griffon Corporation,Industrials,Tools & Accessories,USA,1514.97,20.32,12.27,1.0,0.67,1.72,6.09,26.26,1.33%,20.50%,1.34,41.60%,23.44%,24.40%,20.41%,9.00%,-21.10%,18.80%,50.98,44.98,7.10%,0.00%,75.00%,0.45%,0.97%,2.07,3.10%,10.20%,7.10%,2.6,1.7,1.28,1.3,28.60%,7.50%,3.50%,3.47%,-2.55%,16.82%,7.02%,36.30%,33.22%,1.81,0.89,2.75%,3.34%,0.35%,1.99%,5.19%,-7.08%,11.68%,-7.40%,40.63%,51.73,-0.92%,0.48%,1.5,211.14,0.61,27.03,-0.44%,128279,11/16/2021 8:30:00 AM,33.5,7/9/1968,27.03,0.00%,84.0,75,1.08,27.03,26.86,26.55,25.71,19.22,29.19,20.0,23.94,59.666666666666664,True
3242,GMS,GMS Inc.,Industrials,Building Products & Equipment,USA,2614.48,14.05,9.53,0.57,0.67,2.69,44.09,144.45,,0.00%,4.23,344.10%,-6.16%,45.10%,24.60%,12.20%,156.90%,41.50%,43.13,42.52,0.40%,293.83%,,-0.75%,1.54%,2.62,7.30%,21.70%,8.90%,2.1,1.3,1.12,1.17,32.10%,7.70%,4.80%,2.89%,0.05%,25.46%,38.06%,107.98%,94.95%,2.0,2.38,3.43%,3.56%,2.10%,13.62%,27.10%,-3.11%,37.19%,-3.11%,116.96%,60.27,-0.40%,1.16%,2.1,250.51,0.97,59.87,0.76%,244064,12/2/2021 8:30:00 AM,64.17,5/26/2016,59.87,0.00%,66.0,95,1.67,59.87,58.69,53.01,47.22,27.59,61.79,17.0,7.18,59.333333333333336,True
3293,GPI,"Group 1 Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,3678.42,6.59,5.89,,0.28,1.87,12.39,3.42,0.67%,4.20%,30.67,65.70%,-0.38%,31.80%,-3.00%,0.40%,36.50%,15.40%,17.8,17.38,1.20%,-24.15%,98.88%,2.65%,10.84%,10.8,11.00%,32.60%,10.00%,1.5,0.7,0.67,0.86,17.30%,6.10%,4.10%,-0.34%,-0.25%,27.62%,27.20%,61.59%,54.03%,1.71,8.11,3.42%,4.01%,0.94%,4.10%,17.93%,-4.55%,15.67%,-4.55%,75.86%,53.72,0.51%,-0.23%,1.9,174.37,0.66,202.57,0.28%,115339,10/28/2021 8:30:00 AM,270.5,10/30/1997,202.57,0.00%,72.0,88,1.29,202.57,200.63,194.89,172.03,115.19,212.23,22.0,33.53,60.666666666666664,True
3306,GRBK,"Green Brick Partners, Inc.",Consumer Cyclical,Residential Construction,USA,1553.69,10.09,7.28,5.87,1.29,2.04,71.93,,,0.00%,3.06,93.20%,16.26%,42.40%,1.72%,27.40%,38.80%,24.10%,50.73,48.37,0.20%,10.66%,85.50%,2.14%,3.26%,2.98,13.30%,22.40%,11.10%,,,0.49,0.49,26.20%,15.60%,13.00%,13.33%,18.96%,33.69%,34.04%,40.25%,34.45%,1.42,1.26,5.29%,4.37%,16.26%,27.34%,33.89%,-0.16%,60.90%,-0.16%,74.55%,72.64,2.71%,0.58%,2.2,529.09,1.27,31.89,3.30%,669445,11/2/2021 4:30:00 PM,30.25,6/14/2007,31.89,0.00%,63.0,78,1.12,31.89,27.72,25.27,23.88,18.27,32.2,18.0,-5.14,53.0,True
3360,GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,USA,6282.53,21.31,8.09,2.33,0.39,1.47,5.29,11.94,,0.00%,1.05,-301.50%,43.95%,-46.60%,9.13%,-5.60%,,42.40%,283.0,280.35,0.10%,-48.67%,85.80%,1.03%,2.63%,1.88,1.40%,7.50%,-10.40%,1.2,0.7,1.66,1.92,22.20%,4.50%,1.70%,7.38%,-4.35%,42.44%,19.57%,108.56%,105.50%,1.99,1.09,4.46%,3.91%,0.35%,6.16%,20.88%,-11.61%,25.79%,-11.61%,121.11%,54.43,-3.08%,1.25%,2.2,3919.85,1.06,22.0,-1.87%,4161938,11/5/2021 8:30:00 AM,23.57,8/5/1927,21.9,-0.45%,63.0,95,1.64,22.0,21.85,20.81,18.23,9.95,24.89,16.0,7.14,58.0,True
3455,HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,USA,429496.54,27.51,25.34,1.9,2.91,415.49,84.76,82.04,1.60%,43.00%,14.95,16.50%,4.97%,16.90%,14.50%,8.30%,23.20%,9.80%,1049.0,1043.6,0.10%,-11.28%,72.20%,-0.70%,0.89%,2.78,22.20%,782.10%,34.90%,1.1,0.4,35.47,37.82,33.70%,15.10%,10.80%,0.88%,10.98%,23.92%,32.36%,54.88%,54.86%,0.99,8.59,2.20%,2.12%,3.55%,11.33%,25.78%,-1.24%,28.15%,-1.24%,68.46%,69.64,0.78%,0.21%,2.1,3365.06,0.76,415.4,0.99%,2559553,11/16/2021 8:30:00 AM,402.97,9/22/1981,415.25,-0.04%,66.0,85,1.22,415.4,403.53,374.86,331.04,246.59,420.61,21.0,-2.99,57.333333333333336,True
3537,HLIT,Harmonic Inc.,Technology,Communication Equipment,USA,1125.45,152.54,22.24,7.86,2.33,4.04,8.77,19.21,,0.00%,0.07,-356.40%,55.10%,-11.00%,19.40%,0.10%,126.10%,33.10%,102.1,99.71,1.90%,-26.11%,96.10%,5.29%,9.31%,11.54,1.10%,2.60%,-4.10%,1.4,1.2,0.41,0.56,52.70%,4.10%,1.40%,0.84%,1.69%,21.96%,42.31%,55.94%,46.55%,0.79,0.47,3.44%,3.83%,-0.54%,8.37%,24.39%,-7.05%,26.29%,-7.05%,62.80%,54.8,-1.73%,1.57%,2.2,804.8,0.55,10.81,-0.18%,441277,11/1/2021 4:30:00 PM,12.5,5/23/1995,10.81,0.00%,63.0,83,1.2,10.81,10.87,10.02,8.71,6.64,11.63,37.0,15.63,61.0,True
3638,HUBG,"Hub Group, Inc.",Industrials,Integrated Freight & Logistics,USA,2847.21,25.57,16.78,1.21,0.72,2.21,12.34,32.99,,0.00%,3.24,-31.50%,23.76%,2.10%,21.10%,-0.20%,73.50%,16.30%,33.43,32.87,0.50%,0.00%,98.50%,2.95%,1.28%,2.56,5.00%,9.10%,5.80%,1.4,1.4,0.13,0.21,12.50%,3.90%,2.80%,5.27%,0.19%,20.81%,24.93%,42.66%,45.33%,0.97,2.51,3.09%,2.94%,1.78%,7.08%,20.24%,-3.28%,23.44%,-3.28%,60.73%,59.13,1.09%,0.47%,2.1,163.83,0.63,84.14,1.57%,103360,10/28/2021 4:30:00 PM,88.27,3/13/1996,84.14,0.00%,66.0,79,1.13,84.14,82.72,78.89,70.11,52.35,86.99,22.0,4.91,55.666666666666664,True
