no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,simple_moving_average_20day,simple_moving_average_50day,simple_moving_average_200day,high_50day,low_50day,high_52week,low_52week,relative_strength_index_14,change_from_open,gap,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,ma_20_day,ma_50_day,ma_200_day,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
5086,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,46520.77,36.27,14.48,1.2,0.38,1.69,3.52,31.33,3.07%,19.70%,2.08,-716.80%,5.73%,-39.20%,30.11%,-0.60%,156.30%,85.90%,633.0,590.89,0.20%,-5.69%,74.70%,-6.08%,3.09%,2.66,8.60%,30.40%,-18.20%,2.0,1.5,0.96,0.97,9.00%,0.40%,6.30%,-4.46%,6.97%,25.46%,33.10%,35.61%,18.19%,1.91,2.37,3.10%,3.23%,-0.84%,7.06%,19.60%,-7.07%,26.13%,-7.07%,50.69%,51.05,-3.61%,1.87%,6867.48,0.71,75.63,-1.80%,4870162,2/2/2022 8:30:00 AM,85.33,6/23/2011,75.65,0.03%,75.0,90,1.2,75.63,76.53,70.89,63.32,50.19,81.39,16.0,12.83,60.333333333333336,True
5110,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,16831.8,17.76,11.97,,3.07,1.57,,8.2,1.11%,18.10%,1.22,165.50%,-22.34%,19.80%,-5.09%,10.10%,295.20%,120.40%,775.0,765.83,0.30%,-6.46%,72.60%,-3.36%,3.18%,1.31,5.40%,8.80%,7.50%,1.1,1.1,0.37,0.38,90.30%,21.60%,17.20%,1.84%,19.34%,41.08%,91.15%,93.55%,31.55%,2.78,1.05,5.31%,5.00%,4.10%,16.77%,46.06%,-4.26%,51.12%,-4.26%,136.32%,60.5,-6.41%,5.53%,18610.6,1.47,21.6,-1.23%,27293349,2/16/2022 4:30:00 PM,22.76,11/26/1965,21.68,0.37%,63.0,98,1.64,21.6,20.91,18.61,14.84,9.7,23.18,17.0,5.37,59.333333333333336,True
5144,MTB,M&T Bank Corporation,Financial,Banks - Regional,USA,23599.76,13.24,12.63,2.61,5.99,1.45,0.53,11.89,2.63%,32.60%,13.79,38.80%,28.79%,12.10%,5.08%,0.20%,-4.30%,-7.70%,128.7,128.06,0.40%,-0.91%,88.70%,0.87%,4.86%,4.94,1.20%,11.40%,16.40%,,,0.22,0.22,,97.10%,45.10%,1.21%,14.04%,16.03%,33.36%,14.56%,18.89%,0.94,5.27,2.08%,2.80%,3.12%,8.91%,19.25%,-2.33%,29.05%,-2.33%,42.14%,59.46,0.35%,-0.21%,1259.81,1.07,182.59,0.13%,1350985,1/20/2022 8:30:00 AM,188.91,3/17/1980,183.36,0.42%,53.0,77,1.02,182.59,177.87,168.26,153.22,128.46,186.95,17.0,3.46,49.0,True
5151,MTDR,Matador Resources Company,Energy,Oil & Gas E&P,USA,4977.33,18.51,6.52,1.78,3.77,3.0,68.09,5.74,0.46%,3.10%,2.34,-781.60%,62.39%,9.30%,10.40%,22.10%,171.90%,132.30%,117.01,109.77,1.20%,0.60%,92.00%,1.60%,8.95%,6.25,7.40%,19.30%,-15.30%,0.8,0.8,0.9,0.0,72.20%,31.00%,21.30%,-2.70%,7.47%,6.26%,60.91%,102.43%,17.28%,4.12,2.75,6.05%,6.50%,-2.28%,4.23%,19.06%,-11.23%,29.29%,-11.23%,132.17%,49.39,-6.09%,3.18%,1572.97,1.5,43.3,-3.11%,2354871,2/22/2022 4:30:00 PM,53.27,2/2/2012,43.26,-0.09%,66.0,99,1.83,43.3,44.38,41.6,36.44,19.25,48.78,17.0,23.03,60.666666666666664,True
5265,NCBS,"Nicolet Bankshares, Inc.",Financial,Banks - Regional,USA,1132.02,17.22,12.84,2.46,6.6,1.35,0.8,12.11,,0.00%,5.5,3.30%,7.13%,17.30%,7.00%,25.20%,-57.90%,3.80%,14.28,10.75,2.40%,-4.47%,44.10%,1.02%,2.78%,3.52,1.40%,12.20%,9.80%,,,0.17,0.17,,79.20%,42.30%,-0.18%,2.76%,29.32%,25.34%,24.42%,10.47%,0.62,1.82,1.50%,2.08%,0.59%,6.90%,21.70%,-2.02%,24.94%,-2.02%,39.17%,61.36,0.55%,-0.73%,84.93,0.57,94.73,-0.18%,48523,,101.2,5/17/2013,94.73,0.00%,69.0,84,1.1,94.73,94.25,88.95,77.91,68.07,96.68,23.0,6.83,58.666666666666664,True
5309,NEX,NexTier Oilfield Solutions Inc.,Energy,Oil & Gas Equipment & Services,USA,1690.76,,20.91,,1.5,2.94,12.48,,,,-0.88,-88.00%,142.60%,-20.90%,,26.80%,59.00%,140.20%,224.48,191.21,11.50%,-0.09%,74.50%,-2.67%,1.99%,1.34,-15.70%,-36.70%,-37.20%,1.1,1.0,0.73,0.77,9.40%,-15.50%,-16.90%,-5.85%,36.76%,91.16%,108.43%,66.75%,94.93%,2.48,0.45,6.39%,7.35%,5.30%,30.06%,50.94%,-11.17%,115.58%,-11.17%,126.14%,60.01,-6.36%,2.78%,2836.23,1.02,6.92,-3.76%,2905906,2/21/2022 4:30:00 PM,7.06,1/20/2017,6.95,0.43%,72.0,95,1.33,6.92,6.65,5.38,4.6,3.06,7.79,12.0,2.02,59.666666666666664,True
5337,NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,USA,11184.05,25.25,19.56,7.17,2.38,2.34,290.49,15.64,3.10%,76.00%,1.12,-121.70%,6.93%,-18.40%,3.52%,0.10%,123.60%,6.30%,393.2,391.12,0.30%,-1.64%,98.10%,0.42%,4.10%,3.11,2.00%,9.20%,2.20%,0.7,0.4,1.92,2.02,73.90%,20.00%,9.50%,-0.18%,3.01%,12.45%,11.92%,25.43%,2.72%,0.3,0.61,1.93%,2.30%,-0.75%,1.93%,10.07%,-6.06%,10.39%,-6.06%,34.34%,50.25,-0.60%,0.28%,5147.48,1.02,28.36,-0.32%,5228187,2/23/2022 8:30:00 AM,30.5,12/19/1962,28.48,0.42%,72.0,88,1.15,28.36,28.64,27.87,25.78,21.11,30.19,17.0,7.55,59.0,True
5364,NLOK,NortonLifeLock Inc.,Technology,Software - Infrastructure,USA,15948.14,17.37,14.33,1.4,5.8,,8.95,22.91,1.84%,32.00%,1.56,29.00%,9.15%,24.10%,12.40%,-6.70%,17.90%,9.90%,582.0,579.55,0.10%,-0.16%,99.70%,2.88%,4.60%,6.14,13.70%,-274.30%,23.60%,0.7,0.7,,,85.20%,41.00%,33.10%,-7.80%,4.30%,8.72%,4.66%,37.07%,4.62%,0.62,0.84,2.90%,3.26%,-1.51%,2.13%,3.88%,-12.08%,13.82%,-12.08%,40.03%,46.36,-2.65%,-0.18%,4341.06,1.3,27.18,-2.82%,5660755,2/3/2022 4:30:00 PM,29.26,6/23/1989,27.18,0.00%,66.0,90,1.19,27.18,27.65,26.68,26.2,19.41,30.92,16.0,7.65,57.333333333333336,True
5403,NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,USA,1747.5,,3.93,,7.67,,873.75,5.2,1.40%,,-6.36,-978.70%,57.48%,33.10%,36.30%,15.00%,102.50%,178.00%,65.86,63.67,3.40%,-19.65%,77.00%,30.11%,13.60%,7.95,-31.90%,178.60%,-117.10%,0.5,0.5,,,8.10%,,,-7.17%,5.34%,9.57%,50.46%,82.62%,11.27%,2.26,1.48,5.87%,6.94%,-3.28%,3.49%,13.50%,-10.09%,30.75%,-17.83%,110.09%,46.96,-8.40%,4.38%,1089.42,1.02,22.9,-4.38%,1112657,2/25/2022 8:30:00 AM,35.83,1/10/2007,22.9,0.00%,78.0,96,1.42,22.9,23.7,22.18,20.21,11.4,27.87,20.0,56.46,64.66666666666667,True
5409,NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services,USA,6788.57,,22.19,,1.23,1.35,,96.98,1.15%,,-0.65,91.20%,372.89%,36.80%,41.00%,-5.30%,90.70%,14.30%,386.0,361.68,0.55%,-0.38%,96.70%,0.96%,3.94%,3.28,-2.60%,-5.00%,-2.10%,2.6,1.9,0.39,0.39,14.00%,-2.40%,-4.50%,4.25%,12.90%,44.80%,38.47%,15.67%,28.56%,1.99,0.74,3.55%,4.78%,4.47%,13.80%,19.23%,-1.61%,39.81%,-3.33%,52.01%,61.81,-1.08%,2.15%,4347.88,1.61,17.42,1.04%,7002559,2/3/2022 4:30:00 PM,18.25,10/29/1996,17.75,1.89%,56.0,74,0.99,17.42,16.77,15.39,14.61,11.46,18.02,7.0,4.76,45.666666666666664,True
5556,NXST,"Nexstar Media Group, Inc.",Communication Services,Broadcasting,USA,7386.06,8.49,6.96,0.52,1.55,2.81,38.11,7.44,2.04%,12.20%,20.8,261.50%,45.28%,48.30%,16.32%,38.10%,-4.40%,3.50%,41.68,38.81,1.40%,-63.73%,98.80%,1.49%,4.62%,4.61,7.00%,36.20%,10.10%,1.8,1.8,2.87,2.89,62.30%,28.60%,19.60%,-0.06%,11.54%,8.13%,21.81%,25.92%,17.04%,1.53,6.21,3.13%,3.57%,3.20%,9.99%,15.40%,-4.77%,26.50%,-4.77%,41.95%,58.21,1.49%,-0.61%,389.28,1.11,176.7,0.87%,431624,2/22/2022 8:30:00 AM,189.89,11/24/2003,176.76,0.03%,81.0,88,1.15,176.7,172.08,161.1,153.26,130.6,185.55,22.0,7.46,63.666666666666664,True
5604,OFG,OFG Bancorp,Financial,Banks - Regional,USA,1387.25,10.82,8.78,1.35,3.09,1.36,0.5,,1.72%,11.60%,2.58,43.70%,14.28%,40.90%,8.00%,3.10%,61.50%,-2.40%,51.52,48.86,0.90%,1.36%,95.00%,0.41%,1.61%,2.94,1.30%,12.90%,32.50%,,,0.03,0.03,,88.60%,29.60%,0.61%,3.14%,4.85%,18.68%,43.47%,5.01%,1.34,0.88,1.98%,3.16%,0.44%,1.89%,11.63%,-9.83%,16.35%,-9.83%,49.79%,50.61,0.94%,-0.54%,267.46,0.87,27.89,0.40%,231622,1/19/2022 8:30:00 AM,35.33,3/26/1987,27.89,0.00%,69.0,93,1.27,27.89,27.77,27.44,25.0,18.76,30.93,10.0,26.68,57.333333333333336,True
5703,ORI,Old Republic International Corporation,Financial,Insurance - Diversified,USA,7960.88,5.13,9.94,0.51,0.93,1.24,59.68,11.34,3.38%,16.20%,5.07,-46.70%,-0.61%,4.80%,10.00%,4.90%,-64.60%,18.10%,301.58,284.53,0.40%,-35.89%,55.50%,-0.21%,1.19%,2.17,6.60%,24.60%,8.90%,,,0.25,0.25,,12.70%,18.40%,-1.07%,7.26%,2.12%,4.58%,36.81%,5.82%,0.82,0.61,2.05%,2.48%,0.03%,3.03%,6.32%,-4.34%,13.09%,-4.34%,44.23%,51.29,-0.91%,-0.23%,1563.74,1.15,26.01,-1.14%,1793525,1/27/2022 8:30:00 AM,30.0,11/1/1982,25.81,-0.77%,59.0,87,1.14,26.01,26.07,25.28,25.14,19.18,27.19,22.0,15.34,56.0,True
5748,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,USA,10421.18,,4.6,,1.52,2.69,1302.65,6.69,1.43%,,-2.26,1417.10%,68.89%,5.70%,,6.60%,95.30%,50.30%,261.1,260.26,0.93%,0.00%,72.40%,-2.53%,2.37%,1.95,-4.10%,-14.80%,-53.20%,0.4,0.4,1.27,1.27,51.80%,-7.60%,-8.50%,-6.00%,6.76%,13.50%,60.07%,67.75%,16.23%,3.4,2.17,4.96%,5.58%,-2.26%,5.14%,20.83%,-9.12%,32.69%,-9.12%,86.66%,48.18,-7.29%,4.32%,3163.18,1.53,39.17,-3.28%,4833442,2/24/2022 4:30:00 PM,51.15,8/21/2001,39.92,1.91%,66.0,97,1.49,39.17,40.16,37.36,32.48,21.07,43.1,23.0,30.58,62.0,True
5756,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,36061.42,,10.9,,1.61,3.93,17.51,5.83,0.10%,,-0.79,155.00%,61.88%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,931.85,0.10%,0.00%,73.10%,3.41%,3.75%,2.04,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,-7.06%,13.54%,31.59%,63.27%,47.05%,32.18%,2.09,1.99,4.89%,5.38%,-2.31%,11.24%,26.98%,-11.20%,47.10%,-11.20%,77.24%,50.92,-6.54%,3.64%,17124.04,1.21,38.32,-3.13%,20743692,2/24/2022 4:30:00 PM,44.08,7/2/1962,38.56,0.63%,53.0,92,1.23,38.32,39.44,34.61,30.23,21.62,43.16,5.0,15.03,50.0,True
5766,PACW,PacWest Bancorp,Financial,Banks - Regional,USA,5694.84,9.48,9.71,0.95,4.91,1.44,1.14,14.54,2.07%,19.80%,5.09,-372.30%,11.02%,-42.10%,10.00%,4.50%,926.80%,217.40%,117.18,115.14,1.00%,-1.63%,90.90%,0.67%,2.78%,3.91,1.80%,15.70%,19.30%,,,0.22,0.0,,,50.90%,-1.21%,0.25%,1.28%,16.28%,26.28%,6.91%,1.41,1.78,3.14%,3.65%,-0.49%,1.96%,7.79%,-6.79%,18.39%,-6.79%,36.12%,47.97,-1.75%,0.92%,817.14,1.03,48.29,-0.84%,840636,1/19/2022 4:30:00 PM,59.4,6/5/2000,48.23,-0.12%,75.0,86,1.12,48.29,48.56,47.42,44.82,35.48,51.81,14.0,23.01,58.333333333333336,True
5900,PFBC,Preferred Bank,Financial,Banks - Regional,USA,1133.1,12.16,10.05,1.22,5.37,2.06,1.03,12.03,2.21%,25.20%,6.41,-9.80%,8.56%,16.90%,10.00%,17.70%,53.20%,1.50%,14.88,14.68,1.70%,0.00%,77.60%,-1.10%,3.12%,4.92,1.50%,14.70%,20.10%,,,0.26,0.26,,84.80%,38.20%,1.16%,1.70%,11.63%,28.22%,35.48%,8.55%,1.3,2.21,2.64%,2.78%,-1.21%,3.38%,15.04%,-4.93%,25.65%,-4.93%,48.75%,49.36,-1.89%,-0.43%,93.18,0.85,77.93,-2.31%,78895,1/19/2022 4:30:00 PM,92.0,8/19/1999,77.93,0.00%,63.0,90,1.19,77.93,78.88,75.59,67.79,56.76,81.97,12.0,18.05,55.0,True
5936,PGC,Peapack-Gladstone Financial Corporation,Financial,Banks - Regional,USA,683.49,12.87,10.51,10.72,4.27,1.3,1.06,11.11,0.53%,8.60%,2.93,-50.70%,8.40%,-1.40%,1.20%,10.80%,3.80%,-0.20%,18.76,16.7,1.40%,-9.98%,76.00%,0.83%,0.65%,2.46,0.70%,8.30%,17.30%,,,0.34,0.34,,80.90%,27.60%,1.43%,7.46%,8.64%,14.13%,34.71%,6.55%,1.16,0.98,1.59%,3.21%,2.05%,4.46%,11.93%,-1.80%,15.56%,-1.80%,44.85%,57.73,-0.95%,0.32%,44.03,2.79,37.72,-0.63%,122831,1/28/2022 8:30:00 AM,41.94,4/27/1999,37.72,0.00%,69.0,90,1.19,37.72,37.05,36.19,33.73,27.0,38.41,19.0,11.19,59.333333333333336,True
6202,PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,USA,2978.2,,,,2.19,1.74,25.35,,0.61%,,-3.25,21.20%,58.20%,-9.10%,,8.20%,-198.20%,111.30%,215.02,207.25,0.40%,-7.81%,93.10%,11.22%,4.76%,3.21,-21.40%,-37.10%,-25.00%,1.3,1.2,0.53,0.53,20.30%,-49.90%,-48.20%,0.00%,38.94%,77.45%,84.46%,90.94%,54.56%,2.66,0.69,5.22%,6.68%,15.23%,30.71%,45.68%,-7.57%,74.72%,-7.57%,115.18%,68.17,-2.90%,2.28%,3074.33,1.2,13.06,-0.68%,3700351,2/10/2022 8:30:00 AM,13.38,11/2/1993,13.06,0.00%,66.0,98,1.58,13.06,11.5,10.08,8.99,6.07,14.13,14.0,2.45,59.333333333333336,True
6253,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,53730.94,27.11,10.83,,3.01,2.35,74.11,23.62,1.03%,374.00%,8.23,-126.30%,-4.76%,7.50%,,19.50%,889.30%,167.20%,244.0,242.6,0.40%,0.16%,88.50%,2.30%,2.46%,2.61,0.60%,1.00%,0.80%,0.6,0.6,0.29,0.3,52.60%,12.80%,1.10%,-0.38%,7.87%,28.63%,55.94%,56.27%,22.72%,1.63,9.36,5.19%,4.10%,0.78%,9.81%,29.59%,-6.04%,33.68%,-6.04%,72.20%,54.78,-7.00%,2.84%,2285.82,1.55,223.2,-4.36%,3542448,2/16/2022 4:30:00 PM,242.39,12/22/1987,224.0,0.36%,72.0,95,1.34,223.2,222.33,204.06,174.44,133.73,240.97,26.0,8.6,64.33333333333333,True
6516,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,22674.29,15.0,12.05,1.76,2.17,2.61,2.76,10.67,1.25%,13.90%,7.25,71.00%,20.07%,22.20%,8.54%,12.40%,40.70%,24.70%,206.3,185.59,0.40%,-7.13%,74.90%,-2.39%,1.61%,2.48,2.50%,19.00%,3.20%,,,0.34,4.33,96.20%,18.60%,14.70%,-0.66%,10.80%,10.82%,19.17%,37.17%,8.33%,1.1,3.25,2.04%,3.14%,0.66%,4.18%,14.32%,-7.34%,16.92%,-7.34%,43.28%,51.49,0.22%,0.00%,1203.0,1.23,108.76,0.22%,1483459,1/26/2022 4:30:00 PM,133.88,7/1/1983,108.76,0.00%,72.0,90,1.2,108.76,108.6,104.62,95.23,75.91,117.37,15.0,23.1,59.0,True
6574,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1301.05,,3.42,,3.09,2.62,36.86,21.72,,,-8.5,-538.50%,105.09%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.60%,0.00%,76.60%,13.85%,7.24%,3.69,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,-5.76%,3.31%,25.66%,72.77%,103.22%,10.07%,3.11,2.02,5.64%,7.16%,-4.34%,0.17%,18.58%,-15.32%,23.56%,-16.09%,150.89%,46.93,-2.50%,4.25%,408.97,0.76,29.63,1.65%,309338,,48.6,11/15/2016,29.63,0.00%,69.0,98,1.7,29.63,30.96,29.59,25.05,11.81,35.31,21.0,64.02,62.666666666666664,True
6657,RXDX,"Prometheus Biosciences, Inc.",Healthcare,Biotechnology,USA,1716.84,,,,746.45,6.48,6.15,,,,-1.75,-86.10%,-1.40%,,,,-276.90%,400.00%,38.85,25.38,34.82%,0.00%,72.30%,6.38%,6.86%,5.97,,,,19.0,19.0,0.0,0.0,,,,5.88%,34.39%,13.73%,95.05%,,10.60%,,2.96,5.87%,8.21%,14.68%,21.10%,56.64%,-2.04%,52.26%,-2.04%,171.45%,64.84,4.72%,-0.57%,292.1,0.74,43.73,4.12%,214979,,50.0,3/12/2021,43.73,0.00%,88.0,97,1.56,43.73,38.58,36.34,28.04,16.11,44.64,16.0,14.34,67.0,True
6842,SFL,SFL Corporation Ltd.,Industrials,Marine Shipping,Bermuda,1363.3,,10.18,,2.86,1.35,4.56,8.72,7.34%,,-0.79,-348.70%,7.71%,-25.40%,-7.70%,3.00%,79.10%,16.90%,126.78,116.5,43.40%,0.00%,33.20%,6.90%,1.51%,1.86,-2.50%,-9.40%,-4.50%,0.7,,2.21,2.76,68.10%,-13.50%,-17.00%,13.28%,22.17%,18.62%,26.58%,25.29%,20.37%,0.83,0.31,5.00%,3.62%,13.89%,16.35%,20.47%,-2.73%,28.40%,-2.73%,47.08%,76.46,-0.41%,0.20%,943.18,1.36,9.81,-0.20%,1283099,2/16/2022 8:30:00 AM,11.17,6/14/2004,9.81,0.00%,78.0,85,1.11,9.81,8.7,8.45,8.15,6.67,10.09,8.0,13.86,57.0,True
7005,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4229.69,,6.78,,2.03,2.51,141.94,4.31,0.06%,,-4.83,-304.60%,258.11%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-5.67%,84.20%,-0.24%,4.58%,2.09,-11.00%,-31.80%,-14.10%,0.3,0.3,1.27,1.27,78.10%,-20.30%,-26.50%,-4.70%,8.00%,12.15%,103.79%,170.10%,14.89%,5.52,2.38,6.28%,7.25%,-2.06%,3.47%,29.03%,-11.40%,34.24%,-11.45%,203.22%,48.69,-5.79%,4.96%,2615.76,0.92,33.87,-1.11%,2412803,2/24/2022 4:30:00 PM,45.04,12/16/1992,33.87,0.00%,56.0,99,2.09,33.87,34.65,32.78,26.33,12.79,38.25,29.0,32.98,61.333333333333336,True
7079,SNV,Synovus Financial Corp.,Financial,Banks - Regional,USA,7602.49,10.55,10.55,1.32,4.6,1.6,2.83,6.79,2.55%,33.60%,4.9,-34.20%,12.66%,7.10%,8.00%,13.80%,114.70%,-5.30%,146.31,144.28,0.70%,-16.68%,80.00%,0.77%,1.76%,2.58,1.10%,12.50%,17.50%,,,0.26,0.26,,91.20%,35.20%,-0.63%,5.34%,6.73%,20.37%,18.82%,8.00%,1.45,1.61,2.49%,3.11%,0.81%,3.53%,11.41%,-4.96%,19.54%,-4.96%,34.57%,51.61,-0.12%,-0.23%,983.79,0.8,51.7,-0.35%,790394,1/20/2022 8:30:00 AM,60.8,11/1/1982,51.7,0.00%,72.0,80,1.05,51.7,51.4,50.03,46.42,38.42,54.4,21.0,17.6,57.666666666666664,True
7158,SPR,"Spirit AeroSystems Holdings, Inc.",Industrials,Aerospace & Defense,USA,5228.51,,19.16,,1.32,11.36,3.54,,0.08%,,-5.19,38.00%,86.80%,-27.80%,,-10.30%,59.30%,22.10%,104.2,103.9,0.50%,-0.19%,80.80%,6.67%,4.54%,2.46,-7.00%,-101.80%,-10.40%,2.0,1.3,8.35,8.46,-2.70%,-11.70%,-13.70%,-0.83%,8.87%,16.39%,23.23%,12.71%,13.39%,1.77,2.34,3.55%,5.33%,2.68%,7.34%,10.45%,-8.35%,33.39%,-8.89%,38.73%,52.54,-3.25%,-1.12%,1919.27,0.79,48.86,-4.33%,1524214,2/2/2022 8:30:00 AM,60.5,11/21/2006,48.86,0.00%,72.0,74,0.99,48.86,47.79,45.67,44.26,35.22,53.63,15.0,23.82,53.666666666666664,True
7236,SSB,SouthState Corporation,Financial,Banks - Regional,USA,6147.65,13.2,13.28,1.1,5.67,1.29,0.88,11.05,2.22%,31.20%,6.7,-59.10%,15.95%,-11.80%,12.00%,21.90%,29.90%,-8.10%,70.07,69.27,1.00%,-1.08%,84.90%,0.86%,3.24%,6.35,1.10%,9.00%,16.40%,,,0.07,0.07,,,39.40%,1.45%,6.95%,8.97%,27.07%,6.45%,10.39%,0.86,2.73,2.65%,3.11%,2.52%,4.80%,11.16%,-5.26%,18.63%,-5.26%,41.26%,56.09,1.35%,-0.63%,353.56,1.04,88.43,0.72%,366332,1/24/2022 4:30:00 PM,90.56,1/28/1997,88.43,0.00%,53.0,70,0.95,88.43,86.48,84.58,79.55,62.6,93.34,19.0,2.41,47.333333333333336,True
7291,STRL,"Sterling Construction Company, Inc.",Industrials,Engineering & Construction,USA,827.58,14.33,10.82,1.3,0.54,2.54,7.03,7.26,,0.00%,1.98,2.00%,22.09%,22.40%,11.00%,18.00%,34.70%,20.80%,28.71,27.66,3.10%,-4.45%,88.20%,1.69%,1.68%,2.53,5.80%,19.80%,11.30%,1.3,1.1,0.93,1.0,13.50%,7.20%,3.80%,-2.61%,7.82%,-1.01%,27.63%,25.49%,8.02%,1.21,1.26,4.77%,4.71%,1.62%,4.52%,16.21%,-11.61%,18.47%,-11.61%,47.97%,50.82,-1.83%,-1.93%,183.35,1.12,28.41,-3.73%,205306,,32.0,7/12/1991,28.41,0.00%,53.0,82,1.07,28.41,28.03,27.22,24.47,19.2,32.14,23.0,12.64,52.666666666666664,True
7409,TBBK,"The Bancorp, Inc.",Financial,Banks - Regional,USA,1638.73,15.55,13.04,1.3,7.46,2.62,5.14,8.41,,0.00%,1.88,54.30%,19.74%,57.90%,12.00%,20.30%,21.60%,1.90%,57.2,52.67,3.60%,-2.60%,98.00%,-2.02%,1.92%,2.41,1.50%,16.90%,20.00%,,,0.22,0.71,,94.60%,46.80%,0.10%,2.06%,-4.42%,20.72%,43.16%,15.33%,1.35,1.37,3.97%,4.44%,-1.03%,5.18%,10.70%,-10.71%,28.03%,-12.50%,49.31%,49.87,-0.03%,-0.34%,420.12,0.8,29.19,-0.38%,334789,1/27/2022 4:30:00 PM,38.0,2/3/2004,29.19,0.00%,84.0,92,1.24,29.19,29.49,27.81,26.39,19.55,33.36,15.0,30.18,63.666666666666664,True
7497,TGH,Textainer Group Holdings Limited,Industrials,Rental & Leasing Services,Bermuda,1861.6,6.87,5.53,0.57,2.18,1.23,5.83,,2.69%,4.50%,5.41,297.10%,12.28%,50.90%,12.00%,11.50%,67.60%,25.90%,49.09,44.7,76.40%,0.00%,67.30%,15.78%,3.50%,3.67,4.00%,19.50%,6.30%,0.9,0.9,3.35,3.61,88.90%,50.40%,32.00%,-2.54%,1.31%,5.72%,15.22%,29.01%,4.12%,1.19,1.62,3.14%,4.21%,-2.99%,0.24%,7.91%,-11.24%,14.79%,-11.24%,62.05%,44.87,-0.16%,-0.85%,425.75,1.12,37.18,-1.01%,478845,2/10/2022 4:30:00 PM,53.5,10/10/2007,37.18,0.00%,69.0,92,1.24,37.18,38.34,37.13,34.5,22.94,41.89,25.0,43.89,62.0,True
7508,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,8912.84,9.46,11.89,,0.46,11.82,3.89,6.74,,0.00%,8.42,259.80%,5.25%,35.80%,-6.81%,-1.10%,320.10%,7.40%,107.05,105.5,0.90%,-23.57%,97.80%,1.84%,3.45%,3.36,1.60%,153.10%,10.60%,1.3,1.2,19.4,19.58,82.90%,9.90%,2.20%,-1.70%,4.84%,2.84%,9.12%,55.26%,-2.50%,2.46,4.27,4.29%,5.36%,2.27%,2.43%,10.75%,-9.68%,17.88%,-9.68%,62.07%,51.02,-0.43%,-0.65%,1084.25,1.04,79.65,-1.07%,1128289,2/7/2022 4:30:00 PM,98.76,4/28/1971,80.19,0.68%,63.0,95,1.36,79.65,77.96,77.86,71.98,49.15,88.19,13.0,23.99,57.0,True
7519,THRM,Gentherm Incorporated,Consumer Cyclical,Auto Parts,USA,2984.63,31.95,20.68,1.28,2.85,4.51,15.3,22.98,,0.00%,2.79,23.10%,32.17%,-7.10%,25.00%,1.30%,-36.30%,-6.20%,33.18,32.95,0.40%,-6.95%,,2.93%,2.14%,2.9,12.10%,18.50%,9.70%,2.7,1.9,0.06,0.06,29.00%,14.60%,11.10%,2.85%,-3.99%,4.21%,6.26%,23.26%,2.55%,1.27,3.32,3.43%,3.99%,-0.10%,1.67%,9.78%,-9.98%,19.84%,-9.98%,38.28%,49.63,-0.01%,-0.94%,243.38,0.64,89.12,-0.96%,156917,2/17/2022 8:30:00 AM,92.4,6/10/1993,89.12,0.00%,66.0,84,1.1,89.12,88.92,87.78,81.26,64.45,99.0,18.0,3.68,56.0,True
