,ticker,company,sector,industry,market cap,analyst_recom,sentiment_score,rs_rating,returns_multiple,current_price,target_price,est_gl,performance_(week),performance_(month),performance_(quarter),performance_(half year),performance_(year),performance_(ytd),20_day_ma,50_day_ma,200_day_ma,52_week_low,52_week_high,my_score,in_russell_3k
342,VRNT,Verint Systems Inc.,Technology,Software - Infrastructure,3136.12,89.0,32.0,81,1.24,48.1,62.89,30.75,-0.89%,3.75%,8.92%,4.61%,64.71%,40.58%,47.51,,45.89,28.17,52.7,67.33333333333333,True
343,VRTV,Veritiv Corporation,Industrials,Business Equipment & Supplies,2008.83,106.5,25.0,100,5.37,133.3,160.0,20.03,-8.80%,29.90%,56.55%,103.08%,580.80%,541.17%,139.32,,70.04,17.79,158.99,77.16666666666667,True
344,VSTO,Vista Outdoor Inc.,Consumer Cyclical,Leisure,2648.33,89.0,13.0,93,1.69,46.34,62.33,34.51,-2.09%,10.12%,13.27%,6.92%,128.95%,95.03%,45.19,,39.1,18.75,48.75,65.0,True
345,VVI,Viad Corp,Industrials,Specialty Business Services,985.97,81.5,16.0,80,1.21,48.19,59.33,23.12,1.01%,6.33%,13.39%,8.83%,54.26%,33.23%,47.9,,44.56,29.61,52.73,59.166666666666664,True
346,VVV,Valvoline Inc.,Energy,Oil & Gas Refining & Marketing,6683.89,84.0,13.0,81,1.23,36.51,42.88,17.45,-1.03%,5.95%,21.17%,11.18%,54.51%,57.78%,35.3,,30.8,22.51,37.41,59.333333333333336,True
347,WBS,Webster Financial Corporation,Financial,Banks - Regional,5462.69,84.0,17.0,76,1.15,59.12,65.0,9.95,1.13%,2.32%,19.19%,3.27%,47.32%,40.26%,58.18,,54.24,37.8,63.81,59.0,True
348,WCC,"WESCO International, Inc.",Industrials,Industrial Distribution,6879.81,81.5,18.0,92,1.58,136.18,153.82,12.95,0.01%,9.10%,17.11%,27.71%,102.23%,73.48%,135.11,,106.25,65.08,140.92,63.833333333333336,True
349,WFC,Wells Fargo & Company,Financial,Banks - Diversified,209110.83,76.5,28.0,88,1.4,51.31,52.04,1.42,2.95%,1.34%,4.61%,9.73%,79.34%,70.01%,50.72,,45.01,27.28,52.57,64.16666666666667,True
351,WH,"Wyndham Hotels & Resorts, Inc.",Consumer Cyclical,Lodging,7995.04,96.5,21.0,76,1.14,85.6,94.56,10.47,-0.81%,5.39%,18.89%,12.47%,45.11%,44.01%,85.66,,73.88,53.58,89.48,64.5,True
352,WIRE,Encore Wire Corporation,Industrials,Electrical Equipment & Parts,3055.61,94.0,17.0,97,2.18,147.9,160.0,8.18,0.87%,28.24%,73.96%,79.40%,175.21%,144.18%,141.85,,86.4,51.36,151.64,69.33333333333333,True
353,WMS,"Advanced Drainage Systems, Inc.",Industrials,Building Products & Equipment,9137.09,76.5,33.0,88,1.41,128.15,140.5,9.64,0.29%,17.04%,10.66%,12.73%,79.63%,53.33%,125.09,,112.38,68.65,134.84,65.83333333333333,True
354,WSC,WillScot Mobile Mini Holdings Corp.,Industrials,Rental & Leasing Services,9002.89,91.5,15.0,89,1.45,39.79,43.42,9.12,1.66%,17.31%,39.22%,37.78%,82.94%,71.73%,37.42,,29.7,20.9,40.19,65.16666666666667,True
355,WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,32195.04,81.5,14.0,80,1.21,433.72,457.0,5.37,-2.46%,3.19%,-2.91%,25.83%,62.01%,53.09%,428.65,,368.27,253.86,475.35,58.5,True
356,WTFC,Wintrust Financial Corporation,Financial,Banks - Regional,5515.8,89.0,14.0,84,1.3,96.43,101.75,5.52,3.86%,5.73%,32.02%,19.76%,62.50%,57.85%,92.74,,78.66,54.13,97.11,62.333333333333336,True
358,YETI,"YETI Holdings, Inc.",Consumer Cyclical,Leisure,8526.75,84.0,13.0,78,1.17,96.73,112.35,16.15,-5.81%,2.92%,-4.41%,10.17%,55.74%,41.27%,101.6,,88.9,60.75,108.82,58.333333333333336,True
359,ZBRA,Zebra Technologies Corporation,Technology,Communication Equipment,32508.37,76.5,18.0,81,1.23,598.02,630.91,5.5,-1.29%,13.82%,3.30%,20.06%,60.13%,55.60%,586.69,,524.26,363.0,614.1,58.5,True
