no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
3690,HZO,"MarineMax, Inc.",Consumer Cyclical,Specialty Retail,USA,1209.96,7.99,7.63,0.27,0.59,1.98,5.45,3.48,,0.00%,6.77,101.00%,-4.32%,49.40%,30.00%,17.00%,27.90%,15.90%,21.74,21.35,2.10%,-4.08%,,-1.34%,11.96%,9.54,16.10%,28.50%,23.70%,2.1,1.1,0.08,0.13,32.00%,10.10%,7.50%,-1.12%,-0.93%,12.79%,13.82%,71.77%,54.27%,1.7,2.15,4.88%,3.43%,-2.63%,3.80%,4.95%,-7.07%,17.22%,-23.77%,79.83%,50.14,1.96%,1.18%,2.4,267.59,0.68,54.04,3.17%,181739,10/26/2021 8:30:00 AM,63.2,6/3/1998,54.04,0.00%,56.0,87,1.3,52.38,55.5,52.06,51.49,30.05,70.89,18.0,20.66,53.666666666666664,True
3744,IBP,"Installed Building Products, Inc.",Industrials,Building Products & Equipment,USA,4078.53,34.46,19.88,0.95,2.17,10.21,,44.82,0.88%,22.50%,3.96,43.40%,24.35%,31.10%,36.30%,20.10%,24.60%,21.20%,29.4,23.27,0.60%,-76.56%,85.10%,1.73%,4.79%,6.43,9.30%,33.10%,14.40%,2.4,1.9,1.39,1.46,30.30%,9.80%,6.20%,3.65%,4.84%,12.74%,12.57%,47.03%,33.78%,1.81,4.94,5.05%,3.30%,2.07%,11.15%,13.50%,-3.36%,30.73%,-3.36%,48.88%,58.48,2.00%,1.68%,2.2,173.36,1.34,136.36,3.71%,231897,11/4/2021 8:30:00 AM,146.36,2/13/2014,136.36,0.00%,63.0,77,1.11,131.48,133.59,122.68,120.14,91.59,141.1,13.0,11.32,51.0,True
3976,INTU,Intuit Inc.,Technology,Software - Application,USA,189555.73,85.33,47.29,4.9,18.37,18.1,58.32,72.49,0.37%,30.80%,7.56,9.20%,16.59%,20.00%,17.40%,15.50%,10.20%,51.70%,273.0,265.44,0.20%,-14.62%,83.20%,-1.07%,0.68%,1.3,13.80%,21.80%,16.90%,2.1,2.1,0.21,0.0,82.10%,24.10%,20.30%,-7.10%,3.14%,15.14%,38.71%,75.08%,69.89%,1.05,23.32,3.57%,3.03%,-0.13%,7.53%,29.22%,-9.98%,24.34%,-9.98%,80.54%,51.59,-0.40%,0.00%,1.9,1386.11,1.2,645.34,-0.40%,1660779,11/18/2021 4:30:00 PM,742.37,3/12/1993,645.34,0.00%,72.0,90,1.4,647.96,646.16,600.15,499.42,357.45,716.86,17.0,14.57,59.666666666666664,True
4020,IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,50615.18,66.93,25.93,3.02,3.74,8.64,32.16,21.37,,0.00%,3.93,49.50%,13.92%,-14.20%,22.13%,14.60%,157.90%,21.70%,191.5,190.14,0.72%,-28.86%,90.80%,-0.59%,1.03%,2.55,3.20%,13.00%,3.50%,0.9,0.9,2.07,2.09,33.20%,8.80%,5.70%,-1.35%,3.64%,-0.51%,12.04%,54.21%,46.84%,1.4,6.54,2.73%,2.47%,1.23%,3.87%,10.89%,-3.36%,12.39%,-3.36%,58.95%,54.81,0.21%,0.33%,1.7,771.52,0.99,263.1,0.54%,766295,10/21/2021 8:30:00 AM,300.22,5/9/2013,263.1,0.00%,78.0,85,1.24,261.68,259.91,253.3,237.25,165.52,272.25,15.0,14.73,59.333333333333336,True
4034,IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential,USA,2638.33,86.7,101.09,17.34,11.58,3.51,303.26,,1.92%,163.70%,0.29,-69.30%,21.08%,-27.50%,5.00%,14.20%,833.00%,12.20%,104.92,104.18,0.89%,0.00%,,15.37%,18.06%,23.7,1.60%,4.00%,2.60%,,,1.36,1.37,58.30%,18.90%,12.80%,-0.04%,3.10%,24.04%,36.30%,86.76%,85.93%,0.93,0.7,3.19%,2.56%,0.03%,8.15%,31.26%,-3.44%,23.37%,-3.44%,93.87%,55.85,-0.40%,1.17%,2.2,793.66,1.11,24.97,0.77%,884494,10/27/2021 4:30:00 PM,24.86,8/13/2013,25.15,0.72%,63.0,92,1.49,24.78,24.96,23.09,19.02,12.88,25.86,48.0,0.32,67.66666666666667,True
4155,JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,USA,20365.62,31.02,23.98,1.35,1.79,7.04,38.45,65.95,0.61%,18.00%,6.3,-0.60%,19.47%,5.30%,23.00%,9.30%,59.80%,27.20%,105.17,83.41,1.80%,-0.56%,74.50%,-1.64%,1.64%,2.6,10.80%,24.40%,14.20%,1.4,,0.32,0.44,16.80%,8.20%,5.90%,-0.16%,-0.87%,9.06%,18.17%,42.49%,43.11%,1.07,4.77,2.93%,2.33%,0.02%,4.10%,13.43%,-3.53%,19.43%,-3.53%,46.64%,53.17,1.20%,0.79%,2.4,524.41,0.91,195.56,2.00%,479585,10/15/2021 8:30:00 AM,194.18,11/22/1983,196.0,0.22%,56.0,77,1.11,191.72,195.53,187.86,172.4,133.36,202.71,13.0,1.28,48.666666666666664,True
4162,JCI,Johnson Controls International plc,Industrials,Engineering & Construction,Ireland,54160.65,37.27,19.96,1.92,2.29,3.17,40.54,46.17,1.38%,46.90%,2.1,150.60%,19.09%,13.90%,19.45%,2.60%,-37.20%,7.40%,711.8,694.54,0.20%,-23.64%,92.00%,-1.71%,1.01%,1.86,3.90%,9.30%,7.70%,1.1,0.9,0.43,0.44,34.10%,11.90%,6.90%,-0.22%,5.95%,6.60%,16.28%,70.39%,67.83%,1.1,1.71,2.75%,2.03%,0.71%,5.76%,14.28%,-3.65%,15.32%,-3.65%,74.10%,56.31,-0.86%,1.18%,2.1,3784.26,0.83,78.19,0.31%,3149846,11/5/2021 8:30:00 AM,83.39,11/14/1967,78.0,-0.24%,66.0,90,1.39,77.95,77.63,73.93,68.42,44.91,81.15,22.0,6.98,59.333333333333336,True
4299,KBR,"KBR, Inc.",Industrials,Engineering & Construction,USA,6387.43,,18.16,,1.01,4.31,11.61,20.94,0.96%,,-0.24,-135.60%,6.34%,-18.70%,16.52%,2.50%,3.60%,33.60%,140.0,138.79,0.10%,-4.77%,,1.81%,4.01%,5.67,-0.50%,-2.00%,1.00%,1.2,1.2,1.06,1.07,11.60%,2.30%,-0.50%,0.37%,8.92%,16.53%,13.77%,58.12%,47.69%,1.29,1.44,5.01%,2.69%,1.75%,6.37%,16.28%,-3.69%,19.64%,-3.69%,63.73%,57.38,4.44%,1.41%,2.0,981.21,2.06,45.68,5.91%,2016849,10/28/2021 8:30:00 AM,50.67,11/16/2006,45.68,0.00%,69.0,83,1.2,43.13,44.89,42.94,39.29,27.91,47.43,22.0,17.48,58.0,True
4322,KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,35810.02,40.73,28.31,3.39,7.25,9.58,16.63,32.7,,0.00%,4.79,2.00%,13.71%,2.00%,12.00%,8.10%,47.40%,23.20%,184.0,183.18,0.70%,-10.55%,89.40%,-1.34%,2.75%,5.59,9.90%,21.30%,11.30%,3.2,2.6,0.48,0.48,62.10%,18.40%,15.20%,-1.31%,4.89%,7.72%,31.20%,58.39%,47.74%,0.96,5.09,3.01%,2.60%,1.70%,8.50%,22.40%,-3.15%,22.68%,-3.15%,59.80%,57.2,-2.42%,0.38%,2.1,900.14,1.31,195.15,-2.05%,1176724,11/22/2021 4:30:00 PM,206.31,10/20/2014,195.15,0.00%,66.0,86,1.28,199.23,191.89,179.86,159.43,122.12,201.49,20.0,3.55,57.333333333333336,True
4335,KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,USA,14594.81,12.75,34.26,2.77,12.07,1.29,30.19,149.38,2.91%,39.20%,1.84,181.30%,-46.01%,2.40%,4.60%,-1.90%,966.00%,41.90%,546.84,421.64,2.04%,-0.07%,93.20%,33.29%,5.42%,5.55,6.50%,12.90%,2.90%,,,0.76,0.76,68.90%,29.90%,71.80%,0.52%,-0.04%,7.29%,5.60%,49.90%,55.90%,1.5,0.78,3.79%,2.78%,-0.53%,2.51%,10.42%,-6.21%,12.77%,-6.21%,66.79%,51.49,0.73%,1.62%,2.3,4115.35,1.27,23.4,2.36%,5206133,11/5/2021 8:30:00 AM,25.67,11/22/1991,23.37,-0.13%,59.0,84,1.22,22.86,23.53,22.83,21.19,14.03,24.95,18.0,12.29,53.666666666666664,True
4352,KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,Singapore,3601.26,10.12,10.76,0.51,2.37,3.31,4.87,14.78,0.96%,9.50%,5.78,600.30%,-6.16%,53.20%,20.00%,19.30%,723.30%,173.10%,61.97,60.59,2.70%,-3.42%,98.18%,4.62%,11.99%,6.55,27.10%,39.20%,33.30%,3.8,3.4,0.0,0.0,45.90%,27.20%,24.20%,0.60%,3.14%,-21.01%,3.17%,81.62%,83.90%,1.26,2.77,4.09%,4.54%,-0.59%,3.04%,4.13%,-13.69%,20.35%,-22.30%,87.26%,50.44,-0.80%,-0.72%,2.2,1108.7,0.91,58.5,-1.52%,1010197,11/17/2021 4:30:00 PM,83.8,3/17/1980,58.5,0.00%,63.0,91,1.45,59.4,58.85,56.77,56.18,31.24,75.29,18.0,41.08,57.333333333333336,True
4373,KNX,Knight-Swift Transportation Holdings Inc.,Industrials,Trucking,USA,9741.16,15.84,12.25,0.85,1.78,1.57,36.12,19.84,0.67%,9.50%,3.76,33.80%,7.60%,11.10%,18.65%,31.60%,72.90%,35.70%,165.97,151.59,0.10%,-65.85%,90.90%,0.67%,5.44%,4.95,7.00%,10.40%,6.30%,1.6,1.6,0.32,0.33,63.90%,15.00%,11.60%,3.11%,0.85%,13.11%,25.96%,44.28%,42.59%,1.28,1.58,3.11%,2.55%,2.53%,8.68%,19.52%,-1.60%,26.42%,-1.60%,52.23%,62.12,2.51%,1.24%,2.2,1664.5,1.61,59.63,3.78%,2680081,10/20/2021 8:30:00 AM,65.11,12/16/2010,59.63,0.00%,63.0,77,1.11,57.46,58.16,54.87,49.89,39.17,60.6,16.0,13.31,52.0,True
4580,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,16882.7,16.57,14.3,0.49,1.31,2.84,41.92,11.44,1.75%,7.20%,3.44,20.40%,3.16%,8.80%,33.50%,10.10%,51.60%,8.20%,294.03,289.67,0.30%,-0.20%,99.80%,-0.91%,2.00%,3.52,8.30%,17.80%,8.50%,1.8,0.8,0.4,0.4,40.60%,11.20%,8.10%,-0.97%,-0.66%,12.22%,13.42%,53.79%,61.86%,1.61,1.42,2.89%,2.05%,-1.58%,2.74%,14.63%,-5.01%,15.23%,-5.01%,67.22%,49.85,-0.35%,1.22%,1.5,1641.74,2.05,57.04,0.87%,3362722,10/28/2021 8:30:00 AM,65.89,10/3/2003,57.04,0.00%,84.0,84,1.23,56.55,57.96,55.52,49.76,34.11,60.05,18.0,16.52,62.0,True
4622,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,170387.95,21.82,19.41,1.12,1.79,,,34.19,1.27%,22.50%,11.51,41.20%,8.36%,23.20%,19.45%,8.70%,198.70%,2.70%,690.0,673.17,0.05%,0.00%,77.50%,-2.53%,1.09%,2.32,16.60%,,28.80%,1.2,0.4,,,33.10%,12.40%,8.60%,1.05%,5.64%,22.44%,31.23%,67.45%,56.49%,1.29,5.44,2.40%,2.15%,3.16%,9.94%,24.67%,-2.03%,24.61%,-2.03%,68.23%,66.4,-0.52%,1.53%,1.9,3170.46,0.94,251.18,1.00%,2990892,11/17/2021 8:30:00 AM,267.37,12/19/1979,251.18,0.00%,72.0,88,1.32,248.69,243.5,228.47,201.48,149.31,256.39,19.0,7.51,59.666666666666664,True
4633,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6280.72,5.07,9.29,1.01,1.42,4.91,10.35,4.55,0.89%,4.80%,14.11,206.00%,-42.69%,56.50%,5.00%,8.10%,147.90%,53.30%,94.0,86.98,0.70%,3.29%,99.11%,-4.42%,5.13%,3.45,62.60%,105.90%,32.30%,2.8,2.1,0.25,0.25,47.20%,42.30%,32.60%,5.72%,6.75%,13.01%,12.63%,94.59%,92.39%,1.72,2.81,4.28%,3.74%,5.46%,9.59%,17.45%,-2.92%,22.47%,-6.34%,97.98%,60.58,0.08%,1.18%,2.4,1291.23,1.06,71.51,1.26%,1364610,11/2/2021 8:30:00 AM,76.12,12/29/1972,71.51,0.00%,56.0,93,1.53,70.62,67.81,65.25,60.88,36.3,76.35,26.0,7.79,58.333333333333336,True
4648,LSCC,Lattice Semiconductor Corporation,Technology,Semiconductors,USA,10448.77,127.7,62.21,8.51,21.74,26.07,57.57,80.81,,0.00%,0.59,5.90%,18.33%,17.60%,15.00%,0.10%,111.90%,28.10%,136.64,134.64,1.00%,-37.73%,,-1.25%,2.56%,3.73,12.10%,21.30%,9.20%,3.4,2.8,0.37,0.41,61.50%,18.40%,17.30%,-4.60%,-8.47%,17.94%,47.24%,77.43%,63.88%,0.95,3.43,5.59%,4.05%,-6.45%,3.28%,29.73%,-12.12%,20.01%,-12.12%,100.88%,46.26,0.95%,0.18%,2.0,924.84,1.51,75.09,1.13%,1400652,11/2/2021 4:30:00 PM,79.3,11/9/1989,75.09,0.00%,69.0,89,1.36,74.25,80.27,72.71,57.88,37.38,85.45,25.0,6.8,61.0,True
4651,LSI,"Life Storage, Inc.",Real Estate,REIT - Industrial,USA,11361.56,48.78,39.93,9.76,15.48,3.42,83.42,114.19,2.15%,103.50%,2.83,-13.60%,15.21%,0.20%,5.00%,11.00%,155.10%,33.30%,78.96,76.03,0.40%,-14.65%,94.20%,0.16%,1.62%,2.55,4.20%,8.00%,5.10%,,,0.69,0.69,67.80%,40.90%,29.50%,3.14%,3.57%,7.93%,29.90%,85.92%,73.32%,0.4,3.39,2.99%,2.22%,3.90%,8.37%,25.52%,-1.43%,22.88%,-1.43%,88.13%,63.95,0.93%,0.69%,1.8,483.02,1.7,137.95,1.62%,819747,11/2/2021 4:30:00 PM,150.4,6/21/1995,137.95,0.00%,75.0,92,1.47,135.75,132.77,127.3,109.9,73.33,139.95,14.0,10.79,60.333333333333336,True
4730,MAT,"Mattel, Inc.",Consumer Cyclical,Leisure,USA,7689.99,9.42,15.53,0.94,1.45,5.71,51.78,19.54,,0.00%,2.27,158.80%,25.48%,-19.60%,10.00%,-4.30%,151.40%,7.70%,350.42,348.86,0.30%,0.00%,99.94%,1.86%,5.88%,6.8,14.60%,110.40%,9.00%,1.6,1.1,1.96,2.05,48.80%,12.60%,15.30%,-2.01%,-0.23%,1.09%,0.99%,38.46%,22.75%,1.59,0.63,3.74%,2.49%,-3.62%,2.85%,3.39%,-8.07%,19.36%,-8.11%,40.18%,46.27,1.23%,0.76%,2.2,3016.69,2.13,21.42,2.00%,6432481,10/21/2021 4:30:00 PM,27.2,8/12/1963,21.42,0.00%,63.0,75,1.09,21.0,22.22,20.83,20.72,15.28,23.31,18.0,29.52,52.0,True
4908,MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,USA,3293.61,8.59,8.7,0.72,0.94,2.91,31.43,18.65,0.91%,7.20%,6.68,38.00%,5.60%,9.90%,12.00%,2.70%,297.30%,58.60%,56.08,55.77,2.20%,0.91%,91.70%,-0.27%,1.27%,2.84,22.50%,41.30%,15.60%,2.7,1.7,0.11,0.11,20.70%,15.20%,10.90%,1.41%,5.11%,31.69%,21.33%,69.59%,63.46%,1.22,1.84,3.45%,3.23%,-2.28%,11.86%,25.99%,-9.01%,40.04%,-9.01%,74.76%,55.18,-1.46%,1.57%,2.0,250.3,1.04,57.39,0.09%,260693,10/19/2021 8:30:00 AM,100.0,2/25/1991,57.39,0.00%,69.0,90,1.38,57.34,58.73,51.3,45.55,32.84,63.07,17.0,74.4,58.666666666666664,True
4998,MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,USA,23944.62,114.79,59.92,4.59,21.68,20.17,32.27,133.62,0.47%,47.30%,4.45,44.40%,18.21%,32.40%,25.00%,20.50%,21.40%,24.70%,45.97,45.09,4.60%,-7.92%,96.20%,0.95%,1.87%,2.7,15.80%,20.00%,15.90%,4.7,3.8,0.0,0.0,56.20%,20.30%,19.20%,-9.59%,-4.64%,2.59%,50.66%,58.76%,39.32%,0.92,22.32,5.03%,3.62%,-8.06%,-2.11%,20.66%,-12.03%,11.13%,-12.03%,69.22%,39.23,-6.38%,0.06%,1.8,311.95,1.89,510.22,-6.32%,591022,10/28/2021 4:30:00 PM,603.29,11/19/2004,510.22,0.00%,75.0,89,1.36,544.62,554.97,521.23,422.84,301.51,580.0,15.0,10.77,59.666666666666664,True
5039,MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,USA,43207.67,34.62,25.36,2.45,5.32,,26.14,38.37,1.26%,37.40%,7.24,10.30%,9.24%,11.40%,14.14%,5.40%,49.20%,12.80%,169.2,168.6,0.56%,-1.70%,88.60%,0.14%,0.69%,1.69,11.50%,-299.90%,23.90%,1.4,1.2,,,49.30%,20.30%,15.50%,-3.43%,-0.32%,2.34%,19.11%,47.07%,47.37%,0.77,6.7,3.54%,2.57%,-0.69%,1.82%,14.86%,-4.50%,9.62%,-4.50%,53.60%,49.72,0.03%,1.02%,1.8,685.37,1.54,250.61,1.05%,1056373,11/4/2021 4:30:00 PM,267.1,12/17/2010,250.61,0.00%,75.0,81,1.17,248.0,252.35,246.13,218.18,163.16,262.42,21.0,7.7,59.0,True
5070,MTRN,Materion Corporation,Basic Materials,Other Industrial Metals & Mining,USA,1806.9,30.83,17.86,2.57,1.24,2.55,100.38,,0.55%,16.50%,2.82,-71.00%,27.64%,-13.80%,12.00%,2.80%,230.80%,35.10%,20.44,20.17,0.60%,0.00%,97.40%,2.45%,1.12%,2.45,5.20%,8.60%,2.10%,3.2,1.4,0.14,0.14,18.10%,4.50%,4.00%,0.71%,-6.11%,19.03%,10.92%,39.71%,36.33%,1.34,2.89,3.21%,2.56%,-4.05%,8.68%,16.80%,-9.13%,27.58%,-9.13%,51.74%,51.98,1.35%,1.34%,1.5,92.46,0.54,86.87,2.71%,49724,11/2/2021 8:30:00 AM,102.5,9/21/1972,86.87,0.00%,84.0,77,1.11,84.58,90.53,79.93,74.38,57.25,95.6,13.0,21.19,58.0,True
5110,MXL,"MaxLinear, Inc.",Technology,Semiconductors,USA,5165.11,,21.01,,6.15,11.06,30.49,26.19,,,-0.16,-381.10%,17.50%,-11.20%,17.50%,9.80%,123.20%,46.70%,76.58,70.89,2.20%,-18.71%,87.60%,1.53%,2.97%,4.08,-1.10%,-2.60%,-11.20%,1.8,1.3,0.71,0.71,52.10%,0.80%,-1.30%,-4.15%,-3.05%,23.14%,71.51%,99.49%,72.95%,1.97,3.23,5.25%,4.03%,-3.87%,11.30%,44.07%,-9.27%,44.56%,-9.27%,118.85%,50.78,-1.86%,0.12%,2.1,515.41,1.18,66.05,-1.74%,608214,10/27/2021 4:30:00 PM,71.1,3/24/2010,66.05,0.00%,66.0,94,1.64,67.22,68.71,59.34,45.84,30.18,72.8,17.0,5.77,59.0,True
5125,MYRG,MYR Group Inc.,Industrials,Engineering & Construction,USA,1879.34,22.91,21.61,2.86,0.76,3.75,25.74,17.86,,0.00%,4.82,54.10%,3.83%,21.80%,8.00%,16.20%,31.80%,0.40%,16.87,16.51,1.10%,-23.32%,92.00%,-2.63%,1.43%,2.32,8.00%,17.90%,13.90%,1.5,1.5,0.01,0.01,12.90%,4.60%,3.40%,-5.31%,3.21%,1.20%,20.46%,97.55%,83.51%,1.04,4.58,4.32%,3.55%,-3.46%,1.89%,21.35%,-9.02%,12.92%,-9.02%,104.43%,46.88,-1.88%,1.38%,2.2,102.03,0.95,110.29,-0.52%,96773,10/27/2021 4:30:00 PM,117.0,8/12/2008,110.29,0.00%,63.0,94,1.6,110.87,114.24,108.25,90.89,54.4,121.22,18.0,5.53,58.333333333333336,True
5220,NFG,National Fuel Gas Company,Energy,Oil & Gas Integrated,USA,5592.27,15.54,11.23,1.83,3.21,3.15,177.53,,2.95%,44.90%,3.97,381.90%,8.32%,25.80%,8.50%,3.70%,159.20%,23.60%,91.18,89.81,1.00%,0.33%,73.60%,-1.35%,2.26%,5.16,5.00%,18.30%,11.10%,0.4,0.4,1.47,1.56,90.10%,35.80%,20.90%,3.18%,6.77%,19.50%,13.79%,47.91%,49.89%,0.71,1.5,2.89%,2.23%,3.01%,6.42%,16.68%,-0.56%,20.62%,-0.56%,54.90%,60.83,0.49%,1.34%,2.3,393.49,0.89,61.65,1.83%,350930,11/4/2021 4:30:00 PM,61.33,7/25/1955,61.83,0.29%,59.0,81,1.17,60.54,59.85,57.93,52.84,39.8,62.0,19.0,1.3,53.0,True
5325,NPO,"EnPro Industries, Inc.",Industrials,Specialty Industrial Machinery,USA,2222.68,34.46,16.29,6.76,1.95,1.97,6.74,34.3,0.99%,33.10%,3.17,-472.00%,23.11%,-8.50%,5.10%,-2.30%,202.80%,5.50%,20.6,20.46,0.10%,2.47%,98.00%,-1.23%,0.58%,1.29,3.20%,6.00%,1.30%,3.2,2.5,0.43,0.43,38.60%,8.70%,5.90%,4.48%,18.60%,30.76%,10.01%,48.73%,44.77%,1.49,3.5,3.33%,3.62%,1.81%,13.86%,20.37%,-2.74%,28.85%,-2.74%,54.68%,62.96,-0.06%,1.11%,1.3,92.62,1.62,109.33,1.04%,150415,11/5/2021 8:30:00 AM,130.0,5/24/2002,109.33,0.00%,91.0,82,1.19,108.2,107.39,96.02,90.83,71.09,112.41,18.0,20.15,63.666666666666664,True
5350,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,5696.8,68.92,39.51,6.27,10.83,3.93,82.32,32.33,2.35%,135.30%,0.92,467.20%,8.97%,14.20%,11.00%,26.40%,78.80%,37.70%,86.26,81.94,8.04%,0.00%,87.30%,17.30%,1.31%,1.97,2.20%,8.60%,5.40%,,,1.53,1.53,,37.30%,16.10%,2.21%,0.68%,8.64%,30.17%,85.80%,75.80%,0.48,1.61,3.16%,2.30%,2.24%,6.50%,23.99%,-2.52%,22.82%,-2.52%,88.68%,58.83,0.81%,1.03%,2.2,544.33,0.77,63.34,1.85%,420968,11/2/2021 4:30:00 PM,68.23,4/23/2015,63.34,0.00%,63.0,92,1.46,62.19,61.95,59.47,51.08,33.57,64.98,41.0,9.71,65.33333333333333,True
5417,NVEE,"NV5 Global, Inc.",Industrials,Engineering & Construction,USA,1996.45,51.32,26.53,2.88,2.94,3.11,16.45,21.35,,0.00%,2.51,-12.90%,9.75%,7.00%,17.85%,33.60%,37.20%,9.20%,14.59,11.96,1.70%,-36.30%,65.10%,1.88%,2.38%,2.41,4.00%,6.80%,5.20%,2.6,2.6,0.25,0.28,50.30%,8.30%,5.30%,0.78%,17.47%,21.34%,41.62%,72.59%,63.39%,0.86,4.6,3.91%,3.74%,9.75%,18.97%,30.83%,-3.41%,33.09%,-3.41%,84.54%,68.15,-0.81%,0.96%,1.9,118.13,1.18,128.72,0.15%,139744,11/9/2021 4:30:00 PM,131.14,9/30/2013,128.72,0.00%,72.0,90,1.39,128.53,117.28,108.2,98.39,69.75,133.26,25.0,2.03,62.333333333333336,True
5433,NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts,United Kingdom,6203.1,24.26,16.48,1.39,2.68,2.4,134.85,25.79,1.93%,46.50%,1.49,-121.60%,13.17%,-17.50%,17.50%,2.00%,153.50%,26.20%,168.2,167.14,0.20%,-37.62%,89.60%,-0.33%,0.78%,1.71,5.60%,10.20%,0.00%,1.6,1.0,0.38,0.38,38.50%,14.70%,10.90%,1.12%,-1.36%,8.63%,11.71%,52.95%,55.65%,1.54,1.16,3.88%,2.66%,-1.20%,4.73%,13.93%,-5.53%,16.63%,-5.53%,66.21%,52.47,0.61%,1.04%,2.1,761.65,1.38,36.25,1.65%,1054061,10/28/2021 8:30:00 AM,42.5,4/17/2018,36.25,0.00%,66.0,84,1.22,35.66,36.69,34.61,31.82,21.81,38.37,13.0,19.18,54.333333333333336,True
5459,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,1979.2,,,,9.37,4.91,107.57,,1.72%,,-0.79,-56.70%,29.70%,40.30%,5.00%,11.70%,-118.10%,10.60%,25.18,22.64,0.40%,-5.29%,81.20%,0.55%,1.74%,4.12,-1.00%,-4.80%,1.00%,,,3.81,0.0,93.50%,10.40%,-9.40%,2.60%,10.91%,19.13%,40.56%,79.41%,86.74%,1.02,2.16,3.38%,2.65%,3.07%,11.83%,36.37%,-1.88%,29.65%,-1.88%,101.92%,62.63,0.36%,1.68%,2.0,95.45,1.5,79.01,2.04%,142951,11/2/2021 8:30:00 AM,74.75,3/19/2015,79.01,0.00%,69.0,91,1.41,77.43,76.66,70.65,57.94,39.13,80.52,41.0,-3.46,67.0,True
5543,OMCL,"Omnicell, Inc.",Healthcare,Health Information Services,USA,8020.21,104.99,43.4,7.0,7.49,7.08,16.3,35.63,,0.00%,1.72,-48.50%,9.32%,-2.60%,15.00%,13.00%,200.90%,38.70%,43.65,43.39,0.90%,-30.76%,,2.06%,6.15%,10.17,4.20%,7.70%,2.70%,2.6,2.3,0.43,0.43,49.50%,9.20%,7.50%,1.85%,1.65%,12.39%,28.38%,65.22%,50.20%,1.06,5.51,3.53%,2.58%,0.50%,6.45%,20.18%,-3.75%,22.74%,-3.75%,72.71%,58.5,1.58%,1.45%,2.0,262.36,1.98,180.27,3.06%,519565,11/2/2021 8:30:00 AM,186.33,8/7/2001,180.27,0.00%,69.0,88,1.31,174.92,179.37,169.35,150.0,106.51,187.29,20.0,6.52,59.0,True
5572,ONTO,Onto Innovation Inc.,Technology,Semiconductors,USA,4622.9,39.93,20.56,3.33,6.43,3.34,10.02,31.28,,0.00%,2.33,885.20%,21.10%,39.40%,12.00%,24.30%,344.80%,58.60%,49.36,48.61,0.90%,-28.03%,99.50%,-1.79%,1.90%,3.67,7.50%,8.80%,2.40%,6.0,4.5,0.0,0.0,53.00%,16.90%,16.10%,-1.90%,6.23%,17.24%,29.40%,101.13%,95.50%,1.17,3.88,5.38%,4.11%,2.06%,14.21%,29.28%,-8.20%,33.74%,-8.20%,106.30%,62.87,-0.53%,0.62%,1.8,251.34,1.14,92.96,0.09%,285559,11/4/2021 4:30:00 PM,105.0,11/28/1984,92.96,0.00%,75.0,93,1.57,92.88,91.08,81.4,71.9,45.11,101.26,40.0,13.05,69.33333333333333,True
