no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,simple_moving_average_20day,simple_moving_average_50day,simple_moving_average_200day,high_50day,low_50day,high_52week,low_52week,relative_strength_index_14,change_from_open,gap,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,ma_20_day,ma_50_day,ma_200_day,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
4971,MIRM,"Mirum Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,756.72,,,,47.29,12.43,3.98,,,,-6.1,-79.10%,-12.20%,,,,-81.30%,,30.37,29.15,0.90%,-0.62%,80.50%,2.38%,1.96%,3.58,-75.60%,-156.10%,,3.9,3.9,0.0,0.0,,,,10.20%,29.45%,48.68%,63.05%,18.93%,44.95%,,1.23,4.98%,6.71%,16.64%,32.33%,39.01%,-0.98%,72.73%,-0.98%,80.34%,72.07,1.81%,-0.13%,159.74,2.17,23.12,1.67%,346533,11/15/2021 4:30:00 PM,55.43,7/18/2019,23.0,-0.52%,81.0,77,1.05,23.12,20.13,17.64,16.66,12.82,23.62,14.0,139.75,57.333333333333336,True
5037,MNRL,"Brigham Minerals, Inc.",Energy,Oil & Gas E&P,USA,1242.04,182.81,16.01,58.59,9.05,2.08,86.86,14.84,2.53%,722.20%,0.12,-669.70%,13.93%,,3.12%,,284.80%,81.80%,45.2,42.46,1.80%,-14.38%,83.60%,1.52%,1.88%,2.84,0.10%,0.10%,-10.90%,5.3,5.3,0.11,0.11,,0.40%,0.30%,-3.91%,-0.54%,-2.58%,30.85%,44.88%,4.88%,,0.82,2.97%,3.59%,0.52%,1.47%,8.94%,-6.07%,14.20%,-12.17%,65.88%,50.55,1.42%,-1.89%,281.37,1.35,22.12,-0.49%,378768,2/23/2022 4:30:00 PM,27.18,4/18/2019,22.12,0.00%,75.0,92,1.28,22.12,22.04,21.8,20.58,13.66,25.49,10.0,22.88,59.0,True
5067,MOS,The Mosaic Company,Basic Materials,Agricultural Inputs,USA,16706.7,9.68,5.84,1.38,1.52,1.64,19.82,28.34,1.00%,5.30%,4.65,160.60%,48.14%,-9.50%,7.00%,-0.50%,,43.50%,379.8,376.71,0.65%,-93.39%,80.20%,-0.03%,1.51%,1.13,8.70%,18.00%,6.80%,1.3,0.7,0.38,0.38,22.40%,16.30%,16.30%,-3.99%,11.03%,22.22%,46.48%,51.52%,14.53%,1.71,1.97,4.27%,4.83%,4.42%,10.67%,24.48%,-5.36%,30.13%,-5.36%,65.29%,57.56,-1.53%,-0.70%,5064.97,0.95,45.0,-2.22%,4820211,2/22/2022 4:30:00 PM,48.13,1/26/1988,45.0,0.00%,56.0,95,1.39,45.0,43.38,40.84,36.2,27.89,47.55,20.0,6.96,57.0,True
5080,MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,USA,46565.52,36.94,14.75,1.23,0.39,1.72,3.52,31.36,3.01%,19.70%,2.08,-716.80%,5.73%,-39.20%,30.11%,-0.60%,156.30%,85.90%,633.0,590.89,0.20%,-5.78%,79.30%,-0.38%,3.09%,2.64,8.60%,30.40%,-18.20%,2.0,1.5,0.96,0.97,9.00%,0.40%,6.30%,-5.14%,6.99%,22.84%,40.62%,40.42%,20.36%,1.94,2.26,2.73%,3.11%,1.40%,9.43%,21.96%,-5.36%,28.45%,-5.36%,53.46%,56.54,1.05%,-0.96%,6900.28,0.7,77.02,0.08%,4845186,2/2/2022 8:30:00 AM,85.33,6/23/2011,76.53,-0.64%,75.0,93,1.31,77.02,76.27,70.64,63.24,50.19,81.39,17.0,10.79,61.666666666666664,True
5138,MTB,M&T Bank Corporation,Financial,Banks - Regional,USA,23570.56,14.02,12.57,2.76,5.85,1.49,0.57,15.72,2.63%,33.80%,13.01,-27.70%,29.24%,6.70%,5.08%,5.70%,34.20%,-0.80%,128.69,128.05,0.30%,-1.21%,87.50%,-0.40%,4.86%,4.96,1.10%,10.90%,17.60%,,,0.22,0.22,,95.70%,41.50%,0.03%,9.62%,14.38%,34.38%,17.44%,18.73%,0.97,5.2,2.11%,2.89%,3.63%,9.16%,19.17%,-2.46%,28.88%,-2.46%,41.95%,59.16,0.42%,-0.59%,1254.59,1.19,182.35,-0.17%,1487933,1/20/2022 8:30:00 AM,187.74,3/17/1980,182.35,0.00%,53.0,81,1.09,182.35,177.07,167.65,153.12,128.46,186.95,18.0,2.96,50.666666666666664,True
5144,MTDR,Matador Resources Company,Energy,Oil & Gas E&P,USA,5066.51,19.11,6.79,1.84,3.84,3.1,69.31,5.85,0.45%,3.10%,2.34,-781.60%,60.99%,9.30%,10.40%,22.10%,171.90%,132.30%,117.01,109.77,1.40%,0.52%,91.90%,1.60%,8.95%,6.28,7.40%,19.30%,-15.30%,0.8,0.8,0.9,0.0,72.20%,31.00%,21.30%,0.81%,4.20%,5.13%,74.64%,120.58%,21.05%,4.16,2.64,5.05%,6.33%,1.36%,7.74%,23.16%,-8.38%,33.44%,-8.38%,140.14%,54.62,4.10%,-1.94%,1563.35,1.07,44.69,2.08%,1665978,2/22/2022 4:30:00 PM,53.13,2/2/2012,45.0,0.69%,66.0,99,2.1,44.69,44.31,41.54,36.37,18.65,48.78,18.0,18.89,61.0,True
5259,NCBS,"Nicolet Bankshares, Inc.",Financial,Banks - Regional,USA,1123.62,17.25,12.86,2.46,6.55,1.35,0.8,12.02,,0.00%,5.5,3.30%,7.13%,17.30%,7.00%,25.20%,-57.90%,3.80%,14.28,10.75,2.40%,-4.51%,45.40%,4.03%,2.78%,3.53,1.40%,12.20%,9.80%,,,0.17,0.17,,79.20%,42.30%,-0.24%,4.61%,28.50%,25.70%,26.53%,10.67%,0.63,1.8,1.48%,2.21%,0.92%,7.54%,22.02%,-1.84%,26.33%,-1.84%,39.42%,62.47,0.06%,-0.06%,84.76,0.45,94.9,0.00%,37734,,101.2,5/17/2013,94.9,0.00%,69.0,85,1.14,94.9,94.17,88.62,77.84,68.07,96.68,23.0,6.64,59.0,True
5331,NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,USA,11071.6,25.33,19.62,7.2,2.35,2.34,287.57,15.48,3.09%,76.00%,1.12,-121.70%,6.93%,-18.40%,3.52%,0.10%,123.60%,6.30%,393.2,391.12,0.30%,-1.66%,97.70%,0.01%,4.10%,3.14,2.00%,9.20%,2.20%,0.7,0.4,1.92,2.02,73.90%,20.00%,9.50%,-1.08%,2.19%,13.26%,10.66%,27.12%,3.04%,0.3,0.62,2.15%,2.32%,-0.28%,2.45%,10.47%,-5.76%,10.74%,-5.76%,34.77%,51.53,0.07%,-0.49%,5105.88,0.98,28.45,-0.42%,5024478,2/23/2022 8:30:00 AM,30.3,12/19/1962,28.45,0.00%,72.0,83,1.12,28.45,28.58,27.82,25.77,21.11,30.19,17.0,6.5,57.333333333333336,True
5358,NLOK,NortonLifeLock Inc.,Technology,Software - Infrastructure,USA,16547.33,17.87,14.74,1.44,6.01,,9.29,23.77,1.79%,32.00%,1.56,29.00%,9.15%,24.10%,12.40%,-6.70%,17.90%,9.90%,582.0,579.53,0.10%,-0.16%,98.25%,3.41%,4.60%,6.18,13.70%,-274.30%,23.60%,0.7,0.7,,,85.20%,41.00%,33.10%,-6.33%,6.43%,12.87%,8.62%,36.37%,7.66%,0.63,0.82,2.62%,3.16%,1.70%,5.38%,7.04%,-9.53%,17.13%,-9.53%,44.10%,52.27,-0.18%,-0.60%,4311.74,1.98,27.97,-0.78%,8555395,2/3/2022 4:30:00 PM,29.26,6/23/1989,28.01,0.14%,66.0,90,1.23,27.97,27.6,26.61,26.17,19.41,30.92,16.0,4.61,57.333333333333336,True
5397,NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,USA,1715.3,,4.01,,7.53,,857.65,5.11,1.34%,,-6.36,-978.70%,60.66%,33.10%,36.30%,15.00%,102.50%,178.00%,65.86,63.67,3.40%,-20.67%,62.70%,6.48%,13.60%,7.5,-31.90%,178.60%,-117.10%,0.5,0.5,,,8.10%,,,-1.80%,5.88%,13.03%,64.04%,94.72%,16.38%,2.29,1.43,5.02%,6.71%,1.63%,8.55%,18.96%,-5.97%,36.74%,-14.07%,119.72%,54.3,1.53%,-2.32%,1154.91,0.96,23.95,-0.83%,1108596,2/25/2022 8:30:00 AM,35.42,1/10/2007,23.95,0.00%,78.0,99,1.91,23.95,23.68,22.13,20.18,10.9,27.87,21.0,47.89,66.0,True
5403,NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services,USA,6384.14,,21.99,,1.16,1.33,,13.91,1.16%,,-0.65,53.80%,340.45%,-30.00%,41.00%,-16.20%,57.40%,-3.10%,387.0,361.68,0.55%,-0.40%,96.40%,0.08%,3.94%,3.27,-5.60%,-10.60%,-36.40%,2.7,2.0,0.38,0.39,14.00%,-8.20%,-9.80%,-0.06%,7.28%,37.15%,41.43%,14.93%,27.23%,2.03,0.75,3.62%,4.78%,3.96%,13.19%,18.03%,-2.63%,38.36%,-4.33%,50.44%,60.28,2.31%,-1.52%,4363.04,0.95,17.24,0.76%,4152411,2/3/2022 4:30:00 PM,18.25,10/29/1996,17.24,0.00%,56.0,82,1.1,17.24,16.67,15.31,14.61,11.46,18.02,7.0,5.86,48.333333333333336,True
5549,NXST,"Nexstar Media Group, Inc.",Communication Services,Broadcasting,USA,7253.79,8.42,6.89,0.52,1.52,2.79,37.43,7.31,1.60%,12.20%,20.8,261.50%,45.40%,48.30%,16.32%,38.10%,-4.40%,3.50%,41.68,38.81,1.40%,-63.95%,97.90%,0.64%,4.62%,4.66,7.00%,36.20%,10.10%,1.8,1.8,2.87,2.89,62.30%,28.60%,19.60%,-2.08%,12.43%,6.26%,22.68%,36.32%,16.02%,1.56,6.05,2.99%,3.59%,2.81%,9.31%,14.50%,-5.59%,25.40%,-5.59%,41.39%,56.52,-1.98%,-0.20%,385.06,1.29,175.17,-2.17%,497709,2/22/2022 8:30:00 AM,189.89,11/24/2003,175.0,-0.10%,81.0,91,1.26,175.17,171.22,160.65,153.12,124.48,185.55,22.0,8.4,64.66666666666667,True
5571,OBNK,"Origin Bancorp, Inc.",Financial,Banks - Regional,USA,1056.57,9.73,12.0,,4.37,1.49,2.59,9.76,1.16%,11.80%,4.6,-32.10%,7.59%,3.70%,,10.90%,105.10%,0.00%,23.41,21.64,1.60%,0.00%,55.80%,-1.77%,0.87%,3.62,1.10%,12.40%,20.70%,,,0.22,0.22,,89.40%,34.70%,3.18%,5.91%,-1.73%,10.82%,30.56%,4.31%,1.06,1.1,2.18%,2.78%,3.17%,3.67%,4.27%,-1.60%,12.71%,-5.91%,36.54%,58.68,1.61%,-0.11%,52.21,1.14,44.77,1.50%,59267,1/26/2022 4:30:00 PM,52.6,5/9/2018,44.77,0.00%,81.0,88,1.19,44.77,43.51,43.22,42.94,33.03,47.58,9.0,17.49,59.333333333333336,True
5599,OFG,OFG Bancorp,Financial,Banks - Regional,USA,1383.17,10.78,8.74,1.35,3.08,1.36,0.5,,1.73%,11.60%,2.58,43.70%,14.28%,40.90%,8.00%,3.10%,61.50%,-2.40%,51.52,48.86,0.90%,1.36%,94.40%,-0.32%,1.61%,2.92,1.30%,12.90%,32.50%,,,0.03,0.03,,88.60%,29.60%,-0.86%,0.14%,3.35%,18.67%,44.76%,4.59%,1.35,0.9,2.21%,3.24%,0.18%,1.69%,11.25%,-10.18%,15.89%,-10.18%,50.41%,49.57,0.73%,-0.51%,268.9,0.52,27.78,0.22%,140417,1/19/2022 8:30:00 AM,35.33,3/26/1987,27.78,0.00%,69.0,93,1.32,27.78,27.77,27.37,24.99,18.62,30.93,10.0,27.18,57.333333333333336,True
5698,ORI,Old Republic International Corporation,Financial,Insurance - Diversified,USA,8022.45,5.19,10.05,0.52,0.93,1.25,60.14,11.42,3.34%,16.20%,5.07,-46.70%,-0.61%,4.80%,10.00%,4.90%,-64.60%,18.10%,301.58,284.53,0.40%,-43.86%,55.40%,-0.49%,1.19%,2.23,6.60%,24.60%,8.90%,,,0.25,0.25,,12.70%,18.40%,-0.49%,6.69%,2.81%,6.31%,39.42%,7.04%,0.84,0.61,2.11%,2.46%,1.58%,4.36%,7.58%,-3.24%,14.39%,-3.24%,45.89%,55.82,0.80%,-0.50%,1520.78,2.32,26.31,0.30%,3526535,1/27/2022 8:30:00 AM,30.0,11/1/1982,26.31,0.00%,59.0,88,1.19,26.31,26.0,25.25,25.14,19.18,27.19,22.0,14.03,56.333333333333336,True
5743,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,USA,10213.69,,4.93,,1.49,2.79,1276.71,6.56,1.38%,,-2.26,1417.10%,62.84%,5.70%,,6.60%,95.30%,50.30%,261.1,260.25,0.93%,0.00%,75.10%,1.16%,2.37%,1.95,-4.10%,-14.80%,-53.20%,0.4,0.4,1.27,1.27,51.80%,-7.60%,-8.50%,-4.88%,6.92%,12.81%,75.10%,79.05%,20.18%,3.46,2.04,4.08%,5.44%,1.54%,9.02%,25.21%,-6.03%,37.20%,-6.03%,93.41%,54.04,0.62%,-2.47%,3162.16,0.8,40.5,-1.87%,2540454,2/24/2022 4:30:00 PM,50.26,8/21/2001,40.61,0.27%,66.0,98,1.7,40.5,40.08,37.26,32.42,20.99,43.1,24.0,24.1,62.666666666666664,True
5751,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,34971.04,,11.1,,1.56,4.06,16.98,5.65,0.10%,,-0.79,155.00%,63.94%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,932.01,0.21%,0.00%,71.00%,0.57%,3.75%,2.04,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,-7.96%,13.19%,29.11%,80.23%,49.45%,36.46%,2.12,1.89,4.01%,5.18%,1.61%,15.43%,31.37%,-8.33%,51.86%,-8.33%,82.98%,56.82,0.97%,-1.71%,17097.48,0.85,39.56,-0.75%,14449343,2/24/2022 4:30:00 PM,43.68,7/2/1962,39.62,0.15%,53.0,95,1.4,39.56,39.23,34.45,30.18,21.62,43.16,7.0,10.41,51.666666666666664,True
5761,PACW,PacWest Bancorp,Financial,Banks - Regional,USA,5781.66,9.56,9.79,0.96,4.99,1.46,1.16,14.76,2.05%,19.80%,5.09,-372.30%,11.02%,-42.10%,10.00%,4.50%,926.80%,217.40%,117.18,115.14,1.00%,-1.62%,89.80%,-0.53%,2.78%,3.91,1.80%,15.70%,19.30%,,,0.22,0.0,,,50.90%,-2.39%,1.02%,1.08%,19.19%,29.49%,7.81%,1.41,1.78,3.15%,3.70%,0.41%,2.97%,8.75%,-6.00%,19.39%,-6.00%,37.88%,49.9,-0.65%,0.08%,818.26,0.76,48.7,-0.57%,618794,1/19/2022 4:30:00 PM,59.4,6/5/2000,48.8,0.21%,75.0,88,1.19,48.7,48.53,47.36,44.8,35.48,51.81,14.0,21.97,59.0,True
5854,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,5597.98,132.85,5.22,4.88,4.37,2.14,56.04,4.53,0.86%,53.90%,0.42,-733.00%,23.92%,-33.40%,27.20%,17.60%,570.40%,95.20%,98.18,95.87,1.20%,-5.76%,,1.28%,8.20%,5.36,0.80%,1.70%,-15.10%,0.5,0.5,0.49,0.49,77.50%,9.30%,3.30%,-5.03%,-0.91%,0.44%,55.88%,83.02%,13.84%,2.99,3.07,4.79%,5.46%,-5.64%,2.23%,17.14%,-12.44%,26.20%,-12.44%,101.49%,44.15,-1.53%,-1.47%,1465.91,0.87,55.53,-2.97%,1282599,2/28/2022 4:30:00 PM,74.0,3/17/1980,55.53,0.00%,69.0,98,1.74,55.53,58.93,54.43,47.86,27.99,63.42,26.0,33.26,64.33333333333333,True
5894,PFBC,Preferred Bank,Financial,Banks - Regional,USA,1175.81,12.44,10.37,1.24,5.57,2.11,1.07,12.48,2.16%,25.20%,6.41,-9.80%,8.08%,16.90%,10.00%,17.70%,53.20%,1.50%,14.88,14.68,1.70%,0.00%,77.40%,-1.38%,3.12%,5.03,1.50%,14.70%,20.10%,,,0.26,0.26,,84.80%,38.20%,2.35%,3.10%,12.43%,31.55%,44.25%,11.12%,1.3,2.16,2.42%,2.81%,1.33%,6.16%,17.86%,-2.68%,28.62%,-2.68%,54.00%,56.32,0.81%,0.18%,91.09,2.41,79.77,0.99%,219632,1/19/2022 4:30:00 PM,89.5,8/19/1999,79.77,0.00%,63.0,94,1.35,79.77,78.88,75.38,67.74,52.39,81.97,12.0,12.2,56.333333333333336,True
5930,PGC,Peapack-Gladstone Financial Corporation,Financial,Banks - Regional,USA,693.53,12.95,10.58,10.79,4.33,1.31,1.08,11.28,0.53%,8.60%,2.93,-50.70%,8.40%,-1.40%,1.20%,10.80%,3.80%,-0.20%,18.76,16.7,1.40%,-9.91%,77.50%,2.79%,0.65%,2.47,0.70%,8.30%,17.30%,,,0.34,0.34,,80.90%,27.60%,1.96%,8.27%,8.03%,14.89%,37.84%,7.23%,1.17,1.03,1.58%,3.33%,3.10%,5.37%,12.72%,-1.17%,17.02%,-1.17%,46.34%,60.4,1.91%,-0.37%,43.84,1.1,37.96,1.52%,48282,1/28/2022 8:30:00 AM,41.94,4/27/1999,37.96,0.00%,69.0,92,1.27,37.96,36.96,36.11,33.7,26.04,38.41,19.0,10.48,60.0,True
6020,PLNT,"Planet Fitness, Inc.",Consumer Cyclical,Leisure,USA,8240.29,169.07,53.96,19.21,15.34,,15.63,60.99,,0.00%,0.55,-113.30%,109.14%,-24.50%,8.80%,4.20%,636.20%,46.40%,83.27,83.12,0.20%,-58.34%,,2.47%,5.60%,5.01,2.40%,-6.70%,5.60%,3.9,3.9,,,54.70%,27.30%,8.50%,0.41%,11.55%,1.78%,32.11%,13.61%,2.29%,1.19,3.77,3.08%,4.33%,4.32%,4.73%,14.00%,-4.81%,17.17%,-6.98%,36.47%,55.49,0.26%,-0.50%,928.53,0.68,92.65,-0.24%,632254,2/24/2022 8:30:00 AM,99.71,8/6/2015,92.6,-0.05%,69.0,78,1.06,92.65,89.25,88.54,81.33,67.89,99.6,33.0,7.62,60.0,True
6226,PUMP,ProPetro Holding Corp.,Energy,Oil & Gas Equipment & Services,USA,1180.72,,25.77,,1.51,1.49,13.96,41.28,,,-0.77,-167.60%,228.60%,-13.20%,-10.90%,6.70%,83.00%,87.10%,103.26,74.72,0.10%,-70.41%,75.00%,-0.81%,3.30%,2.85,-7.30%,-9.20%,-11.90%,1.3,1.2,0.0,0.0,24.60%,-13.10%,-10.00%,-2.87%,19.98%,47.94%,85.54%,18.81%,50.49%,2.8,0.61,5.07%,6.03%,8.26%,23.40%,32.13%,-6.30%,66.76%,-12.87%,90.77%,65.94,-0.33%,-2.32%,865.75,0.62,12.19,-2.64%,538073,2/22/2022 4:30:00 PM,12.36,3/17/2017,12.19,0.00%,63.0,86,1.16,12.19,11.37,9.95,9.23,6.39,13.99,-0.0,1.39,49.666666666666664,True
6248,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,54813.96,45.86,11.0,,3.83,2.46,75.61,15.84,0.99%,59.00%,5.09,-126.30%,64.94%,7.50%,,19.50%,889.30%,167.20%,244.0,242.59,0.40%,0.16%,86.50%,-0.01%,2.46%,2.64,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,1.08%,8.55%,32.06%,67.93%,70.16%,28.32%,1.66,8.35,4.03%,3.81%,6.01%,15.37%,35.78%,0.23%,39.77%,0.23%,80.12%,66.13,2.91%,-1.46%,2259.04,1.59,233.38,1.41%,3594495,2/16/2022 4:30:00 PM,238.85,12/22/1987,233.79,0.18%,72.0,97,1.57,233.38,221.47,203.26,174.16,131.81,237.56,26.0,2.34,65.0,True
6277,QCRH,"QCR Holdings, Inc.",Financial,Banks - Regional,USA,888.88,9.23,8.32,0.92,4.44,1.38,2.57,9.4,0.42%,5.00%,6.21,5.60%,10.95%,18.70%,10.00%,17.10%,82.60%,1.60%,15.63,15.0,0.30%,-0.82%,71.80%,2.16%,2.32%,6.38,1.30%,12.20%,17.70%,,,0.23,0.23,,82.00%,37.90%,-0.85%,-1.48%,-1.36%,16.94%,34.44%,2.34%,1.08,1.73,1.72%,3.41%,-0.33%,0.37%,9.52%,-8.07%,10.15%,-8.07%,42.70%,48.62,0.81%,-0.28%,54.45,0.48,57.31,0.53%,26094,1/25/2022 4:30:00 PM,69.2,10/6/1993,57.31,0.00%,78.0,90,1.24,57.31,57.46,57.14,52.37,40.49,62.34,21.0,20.75,63.0,True
6509,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,23002.98,14.97,12.02,1.75,2.2,2.6,2.8,10.82,1.25%,13.90%,7.25,71.00%,20.07%,22.20%,8.54%,12.40%,40.70%,24.70%,206.3,185.58,0.40%,-7.02%,76.50%,-0.29%,1.61%,2.5,2.50%,19.00%,3.20%,,,0.34,4.33,96.20%,18.60%,14.70%,-2.48%,6.76%,10.86%,19.84%,36.21%,8.09%,1.11,3.29,2.30%,3.21%,0.92%,4.14%,14.17%,-7.54%,16.66%,-7.54%,42.96%,51.0,0.24%,-0.66%,1194.58,0.97,108.52,-0.42%,1154649,1/26/2022 4:30:00 PM,133.88,7/1/1983,108.52,0.00%,72.0,90,1.24,108.52,108.05,104.4,95.14,75.91,117.37,15.0,23.37,59.0,True
6628,RVI,Retail Value Inc.,Real Estate,REIT - Retail,USA,66.32,,,,0.73,0.12,0.14,1.09,37.06%,,-0.71,-304.10%,,-16.80%,,-10.70%,44.70%,-24.70%,21.12,17.3,17.70%,-49.96%,67.20%,-1.38%,6.54%,2.1,-4.10%,-7.20%,-10.90%,,,0.0,0.0,67.00%,12.00%,-46.60%,0.97%,3.30%,5.96%,36.80%,95.97%,0.18%,1.82,0.11,3.17%,3.34%,-0.14%,0.95%,25.25%,-9.01%,8.64%,-9.01%,120.83%,50.89,1.29%,-0.64%,537.74,0.16,3.13,0.64%,86544,,28.0,6/26/2018,3.14,0.32%,69.0,98,1.81,3.13,3.13,3.1,2.51,1.42,3.44,28.0,794.57,65.0,True
6650,RXDX,"Prometheus Biosciences, Inc.",Healthcare,Biotechnology,USA,1522.08,,,,661.77,6.22,5.45,,,,-1.75,-86.10%,-1.40%,,,,-276.90%,400.00%,38.85,25.38,34.82%,0.00%,69.90%,3.12%,6.86%,5.93,,,,19.0,19.0,0.0,0.0,,,,-2.44%,23.02%,9.09%,88.17%,,6.22%,,2.94,5.42%,8.33%,11.52%,16.86%,51.04%,-5.91%,46.24%,-5.91%,160.71%,61.17,-0.54%,-0.28%,293.9,0.53,42.0,-0.83%,155371,,49.0,3/12/2021,42.0,0.00%,88.0,96,1.49,42.0,38.13,36.11,27.92,16.11,44.64,16.0,16.67,66.66666666666667,True
6836,SFL,SFL Corporation Ltd.,Industrials,Marine Shipping,Bermuda,1338.45,,11.03,,2.81,1.35,4.48,8.56,7.32%,,-0.79,-348.70%,-8.99%,-25.40%,-7.70%,3.00%,79.10%,16.90%,126.78,124.5,43.40%,0.00%,31.50%,1.26%,1.41%,1.87,-2.50%,-9.40%,-4.50%,0.7,,2.21,2.76,68.10%,-13.50%,-17.00%,12.99%,19.30%,15.78%,30.54%,22.26%,20.61%,0.91,0.32,4.67%,3.59%,15.33%,16.83%,20.85%,-2.53%,28.66%,-2.53%,47.38%,77.21,2.08%,-2.33%,939.15,1.36,9.83,-0.30%,1280425,2/16/2022 8:30:00 AM,10.67,6/14/2004,9.73,-1.02%,78.0,86,1.15,9.83,8.61,8.43,8.14,6.67,10.09,8.0,8.55,57.333333333333336,True
6999,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,3921.28,,6.86,,1.88,2.54,131.59,3.99,0.06%,,-4.83,-304.60%,258.11%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-6.15%,88.90%,5.69%,4.58%,2.09,-11.00%,-31.80%,-14.10%,0.3,0.3,1.27,1.27,78.10%,-20.30%,-26.50%,-8.03%,3.88%,4.04%,124.44%,155.60%,16.18%,5.59,2.33,5.50%,7.16%,-0.54%,4.77%,30.91%,-10.41%,35.75%,-10.46%,213.21%,50.03,0.12%,-2.84%,2614.17,0.78,34.25,-2.73%,2051858,2/24/2022 4:30:00 PM,45.04,12/16/1992,34.25,0.00%,56.0,100,2.72,34.25,34.58,32.74,26.25,11.17,38.25,29.0,31.5,61.666666666666664,True
7073,SNV,Synovus Financial Corp.,Financial,Banks - Regional,USA,7580.71,10.59,10.66,1.32,4.59,1.61,2.82,6.77,2.54%,33.60%,4.9,-34.20%,12.40%,7.10%,8.00%,13.80%,114.70%,-5.30%,146.31,144.22,0.70%,-16.76%,79.60%,0.23%,1.76%,2.59,1.10%,12.50%,17.50%,,,0.26,0.26,,91.20%,35.20%,-1.50%,5.77%,5.28%,22.47%,20.74%,8.38%,1.48,1.63,2.83%,3.17%,1.44%,4.08%,11.83%,-4.63%,19.95%,-4.63%,35.03%,52.58,-0.67%,-0.38%,979.87,0.8,51.88,-1.05%,784531,1/20/2022 8:30:00 AM,60.53,11/1/1982,51.88,0.00%,72.0,82,1.1,51.88,51.28,49.94,46.41,38.42,54.4,21.0,16.67,58.333333333333336,True
7121,SPFI,"South Plains Financial, Inc.",Financial,Banks - Regional,USA,500.65,8.97,11.13,,3.71,1.28,1.53,6.44,1.27%,5.90%,3.17,44.20%,7.13%,,,,-10.20%,-0.30%,17.93,11.41,9.80%,0.00%,22.80%,-1.16%,0.66%,2.83,1.70%,16.00%,21.00%,,,0.31,0.31,,90.90%,45.50%,-2.13%,-2.64%,7.77%,24.58%,44.46%,2.23%,,0.76,2.17%,2.64%,-1.47%,0.59%,13.25%,-4.88%,11.80%,-4.88%,49.24%,47.43,1.07%,-0.35%,26.74,0.51,28.43,0.71%,13592,1/27/2022 4:30:00 PM,33.25,5/9/2019,28.43,0.00%,69.0,93,1.31,28.43,28.83,28.29,25.13,19.09,29.89,13.0,16.95,58.333333333333336,True
7152,SPR,"Spirit AeroSystems Holdings, Inc.",Industrials,Aerospace & Defense,USA,5491.05,,20.25,,1.39,12.55,3.84,,0.08%,,-5.19,-265.70%,86.80%,-28.30%,,-12.50%,27.20%,21.50%,104.3,104.1,0.50%,-0.19%,77.30%,2.73%,4.53%,2.46,-9.60%,-119.70%,-14.10%,2.1,1.3,8.36,8.47,-2.80%,-12.90%,-19.20%,3.09%,9.73%,12.89%,32.68%,19.46%,18.52%,1.83,2.32,3.63%,5.35%,8.03%,12.67%,15.54%,-4.20%,39.42%,-4.77%,45.00%,61.25,-1.28%,-0.58%,1919.77,0.74,51.07,-1.85%,1424136,2/2/2022 8:30:00 AM,60.54,11/21/2006,50.6,-0.92%,72.0,80,1.08,51.07,47.58,45.52,44.24,35.22,53.63,14.0,18.54,55.333333333333336,True
