no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,simple_moving_average_20day,simple_moving_average_50day,simple_moving_average_200day,high_50day,low_50day,high_52week,low_52week,relative_strength_index_14,change_from_open,gap,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,ma_20_day,ma_50_day,ma_200_day,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
5110,MRO,Marathon Oil Corporation,Energy,Oil & Gas E&P,USA,16940.89,17.88,12.05,,3.09,1.58,,8.26,1.10%,18.10%,1.22,165.50%,-22.34%,19.80%,-5.09%,10.10%,295.20%,120.40%,775.0,765.83,0.30%,-26.05%,72.60%,-3.36%,3.18%,1.3,5.40%,8.80%,7.50%,1.1,1.1,0.37,0.38,90.30%,21.60%,17.20%,5.84%,18.80%,38.83%,87.25%,83.61%,32.40%,2.78,1.04,5.51%,4.79%,3.95%,16.82%,46.52%,-6.21%,52.09%,-6.21%,125.28%,61.42,-1.23%,1.90%,18673.38,0.87,21.74,0.65%,16223601,2/16/2022 4:30:00 PM,22.76,11/26/1965,21.69,-0.23%,63.0,98,1.71,21.74,21.03,18.72,14.89,9.7,23.18,16.0,4.69,59.0,True
5144,MTB,M&T Bank Corporation,Financial,Banks - Regional,USA,23369.69,13.11,12.5,2.58,5.93,1.44,0.53,11.77,2.65%,32.60%,13.79,38.80%,28.79%,12.10%,5.08%,0.20%,-4.30%,-7.70%,128.7,128.06,0.40%,-0.91%,88.70%,0.87%,4.86%,4.88,1.20%,11.40%,16.40%,,,0.22,0.22,,97.10%,45.10%,-1.70%,8.51%,12.05%,30.28%,11.52%,17.73%,0.94,5.37,2.36%,2.63%,1.65%,7.46%,18.01%,-3.28%,27.79%,-3.28%,40.75%,56.17,-2.22%,1.27%,1274.17,1.15,180.81,-0.97%,1468721,1/20/2022 8:30:00 AM,188.91,3/17/1980,180.55,-0.14%,53.0,77,1.04,180.81,178.68,168.83,153.31,128.46,186.95,17.0,4.48,49.0,True
5151,MTDR,Matador Resources Company,Energy,Oil & Gas E&P,USA,5027.91,18.7,6.59,1.8,3.81,3.03,68.78,5.8,0.46%,3.10%,2.34,-781.60%,62.39%,9.30%,10.40%,22.10%,171.90%,132.30%,117.01,109.77,1.20%,0.60%,92.00%,1.60%,8.95%,6.17,7.40%,19.30%,-15.30%,0.8,0.8,0.9,0.0,72.20%,31.00%,21.30%,1.32%,4.39%,4.62%,58.08%,105.45%,18.47%,4.12,2.95,7.60%,6.44%,-1.45%,5.14%,20.03%,-10.33%,30.61%,-10.33%,131.92%,50.99,-4.91%,6.24%,1591.65,2.89,43.74,1.02%,4599747,2/22/2022 4:30:00 PM,53.27,2/2/2012,44.0,0.59%,66.0,99,1.91,43.74,44.33,41.68,36.52,19.25,48.78,18.0,21.79,61.0,True
5265,NCBS,"Nicolet Bankshares, Inc.",Financial,Banks - Regional,USA,1123.54,17.09,12.74,2.44,6.55,1.34,0.79,12.02,,0.00%,5.5,3.30%,7.13%,17.30%,7.00%,25.20%,-57.90%,3.80%,14.28,10.75,2.40%,-4.47%,44.10%,1.02%,2.78%,3.47,1.40%,12.20%,9.80%,,,0.17,0.17,,79.20%,42.30%,-1.81%,0.79%,28.43%,24.46%,20.79%,9.64%,0.62,1.82,1.47%,2.05%,-0.24%,5.70%,20.68%,-2.75%,23.78%,-2.75%,38.12%,56.85,-1.38%,0.64%,86.03,0.67,94.02,-0.75%,57646,,101.2,5/17/2013,94.02,0.00%,69.0,85,1.12,94.02,94.26,89.29,77.98,68.07,96.68,23.0,7.64,59.0,True
5309,NEX,NexTier Oilfield Solutions Inc.,Energy,Oil & Gas Equipment & Services,USA,1663.89,,20.57,,1.47,2.9,12.28,,,,-0.88,-88.00%,142.60%,-20.90%,,26.80%,59.00%,140.20%,224.48,191.21,11.50%,-0.09%,74.50%,-2.67%,1.99%,1.34,-15.70%,-36.70%,-37.20%,1.1,1.0,0.73,0.77,9.40%,-15.50%,-16.90%,-8.10%,28.49%,94.02%,94.57%,45.51%,91.83%,2.48,0.44,5.89%,7.10%,2.36%,26.62%,48.12%,-12.58%,112.15%,-12.58%,122.55%,57.58,-2.58%,1.01%,2842.83,0.74,6.81,-1.59%,2117104,2/21/2022 4:30:00 PM,7.06,1/20/2017,6.59,-3.23%,72.0,95,1.35,6.81,6.7,5.43,4.61,3.06,7.79,12.0,3.67,59.666666666666664,True
5403,NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,USA,1751.31,,3.94,,7.69,,875.66,5.22,1.39%,,-6.36,-978.70%,57.48%,33.10%,36.30%,15.00%,102.50%,178.00%,65.86,63.67,3.40%,-19.65%,77.00%,30.11%,13.60%,8.26,-31.90%,178.60%,-117.10%,0.5,0.5,,,8.10%,,,-4.81%,2.23%,11.03%,47.30%,57.73%,11.52%,2.26,1.48,5.72%,6.58%,-3.16%,3.49%,13.57%,-9.89%,31.03%,-17.65%,101.32%,47.33,-0.39%,0.61%,1048.67,0.96,22.95,0.22%,1003516,2/25/2022 8:30:00 AM,35.83,1/10/2007,23.05,0.44%,78.0,96,1.47,22.95,23.7,22.23,20.24,11.4,27.87,20.0,56.12,64.66666666666667,True
5409,NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services,USA,6687.25,,21.86,,1.21,1.33,,95.53,1.17%,,-0.65,91.20%,372.89%,36.80%,41.00%,-5.30%,90.70%,14.30%,386.0,361.68,0.55%,-0.38%,96.70%,0.96%,3.94%,3.29,-2.60%,-5.00%,-2.10%,2.6,1.9,0.39,0.39,14.00%,-2.40%,-4.50%,2.57%,10.14%,41.94%,30.69%,8.13%,26.64%,1.99,0.73,3.19%,4.61%,2.35%,11.53%,17.45%,-3.13%,37.72%,-4.77%,49.74%,58.31,1.24%,-2.70%,4326.38,1.25,17.16,-1.49%,5393613,2/3/2022 4:30:00 PM,18.25,10/29/1996,17.16,0.00%,56.0,73,1.0,17.16,16.8,15.46,14.61,11.46,18.02,7.0,6.35,45.333333333333336,True
5703,ORI,Old Republic International Corporation,Financial,Insurance - Diversified,USA,7924.15,5.1,9.89,0.51,0.92,1.23,59.4,11.28,3.40%,16.20%,5.07,-46.70%,-0.61%,4.80%,10.00%,4.90%,-64.60%,18.10%,301.58,284.53,0.40%,-35.89%,55.50%,-0.21%,1.19%,2.14,6.60%,24.60%,8.90%,,,0.25,0.25,,12.70%,18.40%,-3.43%,5.03%,0.23%,4.18%,34.32%,5.33%,0.82,0.61,2.08%,2.33%,-0.69%,2.42%,5.79%,-4.78%,12.57%,-4.78%,43.56%,49.56,-1.15%,0.69%,1583.62,1.39,25.89,-0.46%,2205966,1/27/2022 8:30:00 AM,30.0,11/1/1982,25.89,0.00%,59.0,88,1.17,25.89,26.12,25.3,25.14,19.18,27.19,22.0,15.87,56.333333333333336,True
5748,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,USA,10639.34,,4.7,,1.55,2.75,1329.92,6.83,1.40%,,-2.26,1417.10%,68.89%,5.70%,,6.60%,95.30%,50.30%,261.1,260.26,0.93%,0.00%,72.40%,-2.53%,2.37%,1.93,-4.10%,-14.80%,-53.20%,0.4,0.4,1.27,1.27,51.80%,-7.60%,-8.50%,-1.21%,6.64%,13.38%,56.76%,69.09%,18.66%,3.4,2.15,4.87%,5.24%,-0.42%,7.05%,23.13%,-7.22%,35.47%,-7.22%,89.80%,51.66,0.40%,1.68%,3187.5,1.32,39.99,2.09%,4199365,2/24/2022 4:30:00 PM,51.15,8/21/2001,39.99,0.00%,66.0,97,1.57,39.99,40.21,37.46,32.55,21.07,43.1,22.0,27.91,61.666666666666664,True
5756,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,36409.61,,11.0,,1.63,3.97,17.68,5.88,0.10%,,-0.79,155.00%,61.88%,-8.00%,37.40%,7.30%,115.80%,64.90%,935.4,931.85,0.10%,0.00%,73.10%,3.41%,3.75%,2.04,-1.40%,-12.90%,-23.10%,1.1,0.9,3.39,3.48,59.40%,7.40%,-5.00%,-2.91%,13.76%,28.92%,58.70%,37.39%,33.46%,2.09,1.95,4.67%,5.11%,-1.90%,11.79%,27.97%,-10.35%,48.52%,-10.35%,78.95%,52.5,0.34%,0.63%,17156.34,0.89,38.69,0.97%,15349012,2/24/2022 4:30:00 PM,44.08,7/2/1962,38.62,-0.18%,53.0,93,1.28,38.69,39.54,34.77,30.29,21.62,43.16,6.0,13.93,50.666666666666664,True
5766,PACW,PacWest Bancorp,Financial,Banks - Regional,USA,5614.65,9.35,9.57,0.93,4.85,1.42,1.13,14.33,2.10%,19.80%,5.09,-372.30%,11.02%,-42.10%,10.00%,4.50%,926.80%,217.40%,117.18,115.14,1.00%,-1.63%,90.90%,0.67%,2.78%,3.86,1.80%,15.70%,19.30%,,,0.22,0.0,,,50.90%,-6.74%,-0.06%,-2.12%,12.85%,22.71%,5.40%,1.41,1.81,3.16%,3.58%,-1.96%,0.39%,6.23%,-8.11%,16.72%,-8.11%,34.21%,44.86,-2.18%,0.79%,827.03,0.95,47.61,-1.41%,785060,1/19/2022 4:30:00 PM,59.4,6/5/2000,47.61,0.00%,75.0,86,1.14,47.61,48.58,47.48,44.83,35.48,51.81,14.0,24.76,58.333333333333336,True
5860,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,5516.79,131.51,5.17,4.83,4.31,2.12,55.22,4.46,0.87%,53.90%,0.42,-733.00%,23.75%,-33.40%,27.20%,17.60%,570.40%,95.20%,98.18,95.89,1.20%,-5.79%,,-0.82%,8.19%,5.28,0.80%,1.70%,-15.10%,0.5,0.5,0.49,0.49,77.50%,9.30%,3.30%,-6.39%,-1.82%,6.15%,40.56%,65.42%,12.69%,2.97,3.17,5.50%,5.44%,-6.47%,1.01%,15.59%,-13.32%,24.93%,-13.32%,91.35%,44.5,2.98%,0.76%,1489.31,0.77,54.97,3.76%,1140149,2/28/2022 4:30:00 PM,75.79,3/17/1980,54.94,-0.05%,69.0,97,1.52,54.97,58.67,54.53,47.99,30.25,63.42,24.0,37.88,63.333333333333336,True
5900,PFBC,Preferred Bank,Financial,Banks - Regional,USA,1117.98,12.0,9.92,1.2,5.3,2.04,1.02,11.87,2.24%,25.20%,6.41,-9.80%,8.56%,16.90%,10.00%,17.70%,53.20%,1.50%,14.88,14.68,1.70%,0.00%,77.60%,-1.10%,3.12%,4.84,1.50%,14.70%,20.10%,,,0.26,0.26,,84.80%,38.20%,-2.81%,-1.32%,8.39%,26.09%,30.37%,7.10%,1.3,2.23,2.87%,2.77%,-2.52%,1.71%,13.42%,-6.20%,23.98%,-6.20%,39.12%,45.9,-2.21%,0.90%,94.74,0.65,76.89,-1.33%,61722,1/19/2022 4:30:00 PM,92.0,8/19/1999,76.89,0.00%,63.0,90,1.21,76.89,78.81,75.78,67.84,56.76,81.97,12.0,19.65,55.0,True
5936,PGC,Peapack-Gladstone Financial Corporation,Financial,Banks - Regional,USA,675.51,12.72,10.39,10.6,4.22,1.29,1.05,10.98,0.54%,8.60%,2.93,-50.70%,8.40%,-1.40%,1.20%,10.80%,3.80%,-0.20%,18.76,16.7,1.40%,-9.98%,76.00%,0.83%,0.65%,2.38,0.70%,8.30%,17.30%,,,0.34,0.34,,80.90%,27.60%,-0.98%,3.61%,6.91%,12.36%,30.08%,5.31%,1.16,0.98,1.58%,3.12%,0.63%,3.01%,10.54%,-2.94%,14.22%,-2.94%,38.07%,53.09,-1.77%,0.61%,45.62,0.87,37.28,-1.17%,39846,1/28/2022 8:30:00 AM,41.94,4/27/1999,37.28,0.00%,69.0,90,1.21,37.28,37.11,36.26,33.75,27.0,38.41,19.0,12.5,59.333333333333336,True
6253,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,54229.25,27.37,10.93,,3.03,2.37,74.8,23.84,1.02%,374.00%,8.23,-126.30%,-4.76%,7.50%,,19.50%,889.30%,167.20%,244.0,242.6,0.40%,0.16%,88.50%,2.30%,2.46%,2.59,0.60%,1.00%,0.80%,0.6,0.6,0.29,0.3,52.60%,12.80%,1.10%,2.78%,9.35%,26.93%,56.55%,54.23%,23.86%,1.63,9.29,4.94%,3.92%,1.32%,10.40%,31.05%,-6.52%,34.92%,-6.52%,73.49%,56.41,-0.04%,0.97%,2306.94,1.02,225.27,0.93%,2343094,2/16/2022 4:30:00 PM,242.39,12/22/1987,225.4,0.06%,72.0,95,1.39,225.27,222.93,204.88,174.73,133.73,240.97,27.0,7.6,64.66666666666667,True
6516,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,22286.51,14.75,11.84,1.73,2.13,2.56,2.71,10.48,1.27%,13.90%,7.25,71.00%,20.07%,22.20%,8.54%,12.40%,40.70%,24.70%,206.3,185.59,0.40%,-7.13%,74.90%,-2.39%,1.61%,2.46,2.50%,19.00%,3.20%,,,0.34,4.33,96.20%,18.60%,14.70%,-4.86%,9.48%,8.37%,16.68%,30.74%,6.47%,1.1,3.36,2.45%,3.07%,-1.57%,2.18%,12.26%,-8.92%,14.92%,-8.92%,40.83%,47.52,-2.78%,1.10%,1215.6,1.35,106.9,-1.71%,1639333,1/26/2022 4:30:00 PM,133.88,7/1/1983,106.9,0.00%,72.0,90,1.21,106.9,109.11,104.8,95.31,75.91,117.37,15.0,25.24,59.0,True
6574,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1346.72,,3.54,,3.2,2.71,38.15,22.48,,,-8.5,-538.50%,105.09%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.60%,0.00%,76.60%,13.85%,7.24%,3.77,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,4.96%,2.88%,19.90%,69.92%,94.85%,13.93%,3.11,2.06,5.57%,6.91%,-0.95%,3.63%,22.43%,-12.34%,27.90%,-13.14%,159.70%,51.53,1.79%,1.69%,400.12,0.74,30.67,3.51%,295294,,48.6,11/15/2016,30.8,0.42%,69.0,98,1.81,30.67,30.92,29.62,25.12,11.81,35.31,21.0,58.46,62.666666666666664,True
6657,RXDX,"Prometheus Biosciences, Inc.",Healthcare,Biotechnology,USA,1685.82,,,,732.97,6.36,6.04,,,,-1.75,-86.10%,-1.40%,,,,-276.90%,400.00%,38.85,25.38,34.82%,0.00%,72.30%,6.38%,6.86%,6.0,,,,19.0,19.0,0.0,0.0,,,,-1.31%,23.32%,42.00%,90.59%,,8.60%,,2.79,5.47%,7.80%,11.30%,18.18%,53.16%,-3.81%,49.51%,-3.81%,166.54%,61.96,-2.41%,0.62%,290.32,0.64,42.94,-1.81%,186842,,50.0,3/12/2021,42.94,0.00%,88.0,97,1.58,42.94,38.99,36.53,28.16,16.11,44.64,16.0,16.44,67.0,True
6811,SEAS,"SeaWorld Entertainment, Inc.",Consumer Cyclical,Leisure,USA,5230.77,39.1,18.16,1.24,4.06,447.53,9.45,17.65,,0.00%,1.72,-461.80%,42.96%,-55.10%,31.46%,-20.60%,226.00%,391.20%,78.96,49.03,1.20%,-5.31%,,0.86%,10.80%,5.39,5.20%,-213.30%,-10.10%,1.7,1.6,183.17,184.21,48.30%,20.60%,10.80%,-5.02%,12.62%,2.63%,31.06%,62.35%,3.50%,2.2,3.07,4.18%,4.93%,5.68%,5.14%,17.18%,-6.85%,21.76%,-6.85%,78.06%,56.45,-3.67%,2.24%,982.08,1.44,67.13,-1.51%,1411682,2/24/2022 8:30:00 AM,72.22,4/19/2013,67.13,0.00%,63.0,97,1.51,67.13,63.94,63.87,57.36,40.15,72.07,24.0,7.58,61.333333333333336,True
6842,SFL,SFL Corporation Ltd.,Industrials,Marine Shipping,Bermuda,1339.67,,10.0,,2.81,1.33,4.49,8.57,7.47%,,-0.79,-348.70%,7.71%,-25.40%,-7.70%,3.00%,79.10%,16.90%,126.78,116.5,43.40%,0.00%,33.20%,6.90%,1.51%,1.86,-2.50%,-9.40%,-4.50%,0.7,,2.21,2.76,68.10%,-13.50%,-17.00%,10.42%,20.65%,14.08%,21.41%,21.41%,18.28%,0.83,0.32,5.24%,3.57%,10.75%,14.07%,18.26%,-4.41%,26.18%,-4.41%,44.53%,70.28,-1.53%,-0.20%,945.61,1.72,9.64,-1.73%,1629834,2/16/2022 8:30:00 AM,11.17,6/14/2004,9.64,0.00%,78.0,85,1.13,9.64,8.77,8.47,8.16,6.67,10.09,8.0,15.87,57.0,True
7005,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4289.63,,6.88,,2.05,2.55,143.95,4.37,0.06%,,-4.83,-304.60%,258.11%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-5.67%,84.20%,-0.24%,4.58%,2.1,-11.00%,-31.80%,-14.10%,0.3,0.3,1.27,1.27,78.10%,-20.30%,-26.50%,-0.67%,5.40%,12.99%,97.41%,135.27%,16.52%,5.52,2.36,6.00%,6.83%,-0.85%,4.78%,30.46%,-10.15%,36.15%,-10.20%,197.14%,50.49,-0.15%,1.56%,2595.71,1.14,34.35,1.42%,2950609,2/24/2022 4:30:00 PM,45.04,12/16/1992,34.35,0.00%,56.0,99,2.19,34.35,34.66,32.81,26.42,12.79,38.25,29.0,31.12,61.333333333333336,True
7158,SPR,"Spirit AeroSystems Holdings, Inc.",Industrials,Aerospace & Defense,USA,5208.18,,19.09,,1.32,11.32,3.52,,0.08%,,-5.19,38.00%,86.80%,-27.80%,,-10.30%,59.30%,22.10%,104.2,103.9,0.50%,-0.19%,80.80%,6.67%,4.54%,2.47,-7.00%,-101.80%,-10.40%,2.0,1.3,8.35,8.46,-2.70%,-11.70%,-13.70%,-6.80%,8.88%,17.02%,19.17%,9.42%,12.95%,1.77,2.39,3.72%,5.23%,1.84%,6.58%,9.97%,-8.70%,32.87%,-9.25%,38.19%,51.86,-2.39%,2.05%,1911.82,0.71,48.67,-0.39%,1361986,2/2/2022 8:30:00 AM,60.5,11/21/2006,48.11,-1.15%,72.0,75,1.02,48.67,47.99,45.83,44.28,35.22,53.63,15.0,24.31,54.0,True
7236,SSB,SouthState Corporation,Financial,Banks - Regional,USA,6106.64,13.11,13.19,1.09,5.63,1.28,0.87,10.97,2.23%,31.20%,6.7,-59.10%,15.95%,-11.80%,12.00%,21.90%,29.90%,-8.10%,70.07,69.27,1.00%,-1.08%,84.90%,0.86%,3.24%,6.33,1.10%,9.00%,16.40%,,,0.07,0.07,,,39.40%,-3.00%,4.53%,6.89%,25.77%,4.25%,9.65%,0.86,2.74,2.45%,3.04%,1.57%,3.85%,10.42%,-5.89%,17.84%,-5.89%,40.32%,53.92,-1.23%,0.57%,354.71,0.97,87.84,-0.67%,345794,1/24/2022 4:30:00 PM,90.56,1/28/1997,87.84,0.00%,53.0,70,0.97,87.84,86.65,84.75,79.54,62.6,93.34,19.0,3.1,47.333333333333336,True
7291,STRL,"Sterling Construction Company, Inc.",Industrials,Engineering & Construction,USA,806.32,13.96,10.54,1.27,0.53,2.47,6.85,7.07,,0.00%,1.98,2.00%,22.09%,22.40%,11.00%,18.00%,34.70%,20.80%,28.71,27.66,3.10%,-4.45%,88.20%,1.69%,1.68%,2.51,5.80%,19.80%,11.30%,1.3,1.1,0.93,1.0,13.50%,7.20%,3.80%,-11.40%,2.52%,-3.52%,22.64%,15.09%,5.25%,1.21,1.28,4.36%,4.62%,-1.24%,1.70%,13.10%,-13.88%,15.43%,-13.88%,44.17%,47.23,-2.77%,0.21%,185.11,0.9,27.68,-2.57%,167105,,32.0,7/12/1991,27.68,0.00%,53.0,80,1.07,27.68,28.08,27.24,24.5,19.2,32.14,23.0,15.61,52.0,True
7409,TBBK,"The Bancorp, Inc.",Financial,Banks - Regional,USA,1610.1,15.28,12.82,1.27,7.33,2.57,5.05,8.26,,0.00%,1.88,54.30%,19.74%,57.90%,12.00%,20.30%,21.60%,1.90%,57.2,52.67,3.60%,-2.60%,98.00%,-2.02%,1.92%,2.42,1.50%,16.90%,20.00%,,,0.22,0.71,,94.60%,46.80%,-5.47%,-1.95%,-6.94%,17.44%,34.65%,13.31%,1.35,1.37,4.20%,4.45%,-2.75%,3.12%,8.67%,-12.27%,25.79%,-14.03%,46.70%,47.21,-3.27%,1.58%,418.24,0.59,28.68,-1.75%,246452,1/27/2022 4:30:00 PM,38.0,2/3/2004,28.68,0.00%,84.0,92,1.25,28.68,29.52,27.87,26.41,19.55,33.36,15.0,32.5,63.666666666666664,True
7500,TGNA,TEGNA Inc.,Communication Services,Broadcasting,USA,4927.41,8.34,7.18,0.83,1.56,2.04,96.24,9.76,1.70%,11.40%,2.67,67.00%,46.10%,17.00%,10.00%,10.70%,-4.00%,2.50%,221.81,219.96,0.63%,0.00%,91.50%,-0.40%,2.43%,2.39,8.60%,26.70%,12.80%,2.2,2.2,1.38,1.38,49.60%,31.30%,18.80%,5.04%,13.78%,5.29%,27.28%,17.24%,20.15%,0.98,0.61,1.74%,2.82%,8.76%,13.81%,16.01%,-1.28%,24.30%,-1.28%,35.85%,70.04,-0.67%,0.04%,2237.4,4.65,22.3,-0.62%,10401846,2/28/2022 8:30:00 AM,22.75,3/10/1969,22.3,0.00%,59.0,82,1.09,22.3,20.64,19.65,19.24,16.42,22.59,13.0,2.02,51.333333333333336,True
7508,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,8853.53,9.4,11.81,,0.45,11.74,3.86,6.69,,0.00%,8.42,259.80%,5.25%,35.80%,-6.81%,-1.10%,320.10%,7.40%,107.05,105.5,0.90%,-23.57%,97.80%,1.84%,3.45%,3.32,1.60%,153.10%,10.60%,1.3,1.2,19.4,19.58,82.90%,9.90%,2.20%,-5.74%,1.16%,0.74%,8.86%,49.71%,-3.15%,2.46,4.17,4.42%,5.09%,1.49%,1.62%,9.91%,-10.28%,17.09%,-10.28%,60.99%,50.18,-1.87%,1.23%,1097.1,0.94,79.12,-0.67%,1035132,2/7/2022 4:30:00 PM,98.76,4/28/1971,78.85,-0.34%,63.0,95,1.39,79.12,78.18,77.93,72.05,49.15,88.19,13.0,24.82,57.0,True
7519,THRM,Gentherm Incorporated,Consumer Cyclical,Auto Parts,USA,2985.63,31.96,20.68,1.28,2.85,4.51,15.3,22.98,,0.00%,2.79,23.10%,32.17%,-7.10%,25.00%,1.30%,-36.30%,-6.20%,33.18,32.95,0.40%,-6.95%,,2.93%,2.14%,2.9,12.10%,18.50%,9.70%,2.7,1.9,0.06,0.06,29.00%,14.60%,11.10%,-1.15%,-6.08%,0.41%,3.34%,22.39%,2.59%,1.27,3.29,3.32%,3.81%,0.26%,1.56%,9.71%,-9.94%,19.88%,-9.94%,38.32%,49.72,-0.70%,0.74%,243.42,0.74,89.15,0.03%,179668,2/17/2022 8:30:00 AM,92.4,6/10/1993,89.9,0.85%,66.0,86,1.14,89.15,88.76,87.91,81.36,64.45,99.0,18.0,3.65,56.666666666666664,True
7635,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,14082.99,51.86,21.0,9.1,1.0,6.4,61.61,7.13,2.29%,28.70%,1.18,-405.10%,49.56%,-54.00%,5.70%,4.40%,267.70%,110.90%,228.8,225.42,1.10%,-3.12%,87.70%,-0.89%,1.95%,3.07,2.00%,13.70%,-9.70%,0.7,0.6,2.94,3.11,22.50%,8.50%,2.30%,-2.08%,10.04%,13.62%,39.24%,87.83%,17.04%,2.66,1.85,2.85%,3.07%,0.46%,8.42%,23.89%,-4.90%,28.53%,-4.90%,110.18%,56.07,-0.05%,0.63%,1430.47,0.94,61.14,0.58%,1341172,,68.9,12/7/2010,61.14,0.00%,78.0,98,1.74,61.14,61.07,56.57,49.47,29.95,64.29,20.0,12.69,65.33333333333333,True
7658,TRTN,Triton International Limited,Industrials,Rental & Leasing Services,Bermuda,4197.26,8.81,6.1,0.88,2.5,1.8,39.52,,4.08%,32.50%,7.23,73.70%,-1.87%,99.90%,10.00%,14.70%,56.10%,25.20%,66.11,63.96,1.50%,-7.85%,69.40%,-3.34%,1.51%,2.27,4.20%,21.70%,6.90%,,,3.67,3.67,91.90%,47.80%,28.90%,-6.92%,4.58%,5.81%,19.52%,6.52%,5.81%,1.39,2.54,3.82%,3.81%,1.31%,3.70%,14.03%,-9.18%,18.26%,-9.18%,36.32%,51.28,-3.29%,1.14%,425.9,0.97,63.73,-2.19%,414441,2/15/2022 8:30:00 AM,81.0,10/12/2005,63.73,0.00%,78.0,72,0.99,63.73,63.09,61.57,55.95,46.75,70.17,11.0,27.1,53.666666666666664,True
7683,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,USA,33683.06,8.62,11.43,1.15,0.68,1.81,11.39,17.56,2.00%,16.80%,10.67,48.00%,-6.33%,13.00%,7.50%,5.00%,138.70%,23.60%,362.0,285.61,1.30%,-4.72%,85.80%,0.16%,1.19%,1.46,10.30%,21.60%,12.60%,1.7,0.9,0.45,0.51,15.30%,10.40%,7.50%,-2.10%,1.48%,10.66%,16.27%,33.57%,5.54%,0.77,2.26,1.76%,2.29%,-1.49%,1.78%,13.58%,-8.67%,10.54%,-8.67%,36.65%,47.46,-0.59%,0.11%,2326.2,0.77,91.99,-0.49%,1793181,2/7/2022 8:30:00 AM,101.64,3/17/1980,92.0,0.01%,63.0,91,1.24,91.99,93.47,90.54,81.06,67.32,100.72,11.0,10.49,55.0,True
7728,TWNK,"Hostess Brands, Inc.",Consumer Defensive,Packaged Foods,USA,2947.72,27.18,22.44,2.7,2.68,1.63,12.92,20.07,,0.00%,0.78,-7.90%,9.16%,-10.10%,10.08%,10.40%,-2.70%,10.40%,138.38,137.87,0.40%,0.00%,,-7.86%,2.23%,1.22,3.10%,6.40%,4.20%,2.2,2.0,0.66,0.67,35.90%,17.30%,9.70%,0.72%,8.25%,17.27%,35.47%,39.50%,3.43%,0.69,0.54,2.20%,2.63%,2.53%,4.84%,19.67%,-2.45%,14.66%,-2.45%,49.15%,60.55,-0.85%,0.52%,2527.22,0.49,21.12,-0.33%,1250471,3/1/2022 8:30:00 AM,22.3,11/30/2015,20.97,-0.71%,72.0,93,1.3,21.12,20.69,20.19,17.68,14.16,21.65,15.0,5.59,60.0,True
7794,UFPT,"UFP Technologies, Inc.",Consumer Cyclical,Packaging & Containers,USA,535.18,32.48,20.04,,2.74,2.84,16.17,32.63,,0.00%,2.22,-32.80%,72.84%,10.90%,,5.30%,26.10%,17.10%,7.53,6.85,6.10%,0.00%,84.80%,1.27%,0.82%,2.11,7.90%,9.20%,7.80%,4.9,3.7,0.0,0.0,25.30%,11.10%,8.60%,-3.25%,5.03%,-2.00%,10.21%,41.60%,2.52%,0.98,2.4,2.72%,3.60%,1.19%,2.04%,11.79%,-5.24%,13.99%,-5.24%,53.45%,51.37,-1.53%,0.27%,26.59,0.58,72.03,-1.26%,15392,,88.0,12/17/1993,72.03,0.00%,100.0,94,1.32,72.03,71.33,70.64,64.52,46.94,76.01,10.0,22.17,68.0,True
