no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
5884,PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,USA,233936.12,28.75,25.59,2.92,3.05,15.03,34.15,249.13,2.49%,71.20%,6.0,-1.50%,7.94%,6.90%,9.83%,2.20%,5.40%,11.60%,1382.0,1380.74,0.14%,-2.10%,73.50%,-0.05%,0.80%,2.28,8.80%,55.60%,13.80%,0.9,0.8,2.33,2.6,53.90%,14.60%,10.60%,-0.10%,-0.77%,4.98%,11.77%,22.37%,-0.70%,0.64,3.3,1.98%,1.88%,-0.59%,1.27%,9.45%,-2.68%,8.90%,-2.68%,34.42%,50.0,-0.35%,-1.29%,2.3,4871.41,0.93,172.49,-1.64%,4542468,2/10/2022 8:30:00 AM,175.76,12/18/1919,172.34,-0.09%,59.0,80,1.06,172.49,173.44,170.47,157.73,128.32,177.24,12.0,1.9,50.333333333333336,True
5895,PFBC,Preferred Bank,Financial,Banks - Regional,USA,1218.56,12.7,10.58,1.27,5.78,2.16,1.11,12.94,2.11%,25.20%,6.41,-9.80%,8.08%,16.90%,10.00%,17.70%,53.20%,1.50%,14.88,14.68,6.90%,0.00%,78.40%,-0.08%,2.79%,4.63,1.50%,14.70%,20.10%,,,0.26,0.26,,84.80%,38.20%,5.44%,8.17%,17.48%,36.03%,59.67%,13.39%,1.21,2.22,2.52%,3.04%,3.20%,11.49%,21.41%,-0.18%,31.25%,-0.18%,62.85%,67.45,1.19%,0.51%,2.2,88.61,0.87,81.4,1.71%,76923,1/19/2022 4:30:00 PM,89.5,8/19/1999,81.54,0.18%,63.0,94,1.33,81.4,79.04,73.2,67.13,51.05,81.97,12.0,9.95,56.333333333333336,True
6006,PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,USA,1053.41,19.77,11.85,1.98,1.59,1.3,3.81,25.26,,0.00%,0.9,73.10%,15.38%,6.80%,10.00%,6.50%,226.10%,21.40%,60.22,59.06,3.10%,-13.03%,92.70%,-0.11%,2.20%,2.14,4.40%,6.80%,7.60%,3.1,2.8,0.11,0.14,25.20%,14.30%,8.40%,2.48%,-6.47%,28.86%,30.47%,46.98%,-5.73%,0.99,0.79,3.41%,4.85%,-1.74%,3.27%,23.86%,-10.82%,35.03%,-10.82%,58.52%,49.96,2.01%,-0.63%,2.3,608.1,0.59,17.77,1.37%,356486,12/8/2021 8:30:00 AM,20.67,3/10/1987,17.77,0.00%,59.0,91,1.22,17.77,18.01,17.29,14.37,11.21,19.93,12.0,16.32,54.0,True
6054,PNC,"The PNC Financial Services Group, Inc.",Financial,Banks - Regional,USA,87509.81,16.04,13.17,,8.15,1.59,1.04,34.29,2.38%,34.80%,13.12,-33.50%,14.00%,-3.00%,-3.80%,3.90%,-2.70%,11.20%,426.0,418.44,0.10%,-2.12%,85.00%,-0.04%,1.38%,3.2,1.10%,10.30%,11.00%,,,0.59,0.59,,94.00%,52.40%,1.02%,-0.96%,1.27%,10.55%,34.03%,4.90%,1.22,5.73,2.13%,2.79%,-1.23%,2.15%,6.92%,-7.80%,11.14%,-7.80%,37.19%,51.93,0.51%,0.62%,2.5,1805.37,1.12,210.35,1.12%,2020677,1/18/2022 8:30:00 AM,225.19,3/17/1980,210.35,0.00%,53.0,86,1.14,210.35,212.47,205.95,196.92,156.62,228.14,15.0,7.05,51.333333333333336,True
6149,PSA,Public Storage,Real Estate,REIT - Industrial,USA,61103.94,43.37,39.04,2.55,18.8,12.69,63.77,84.94,2.20%,95.30%,8.37,-13.80%,5.10%,0.70%,17.00%,4.10%,77.90%,22.50%,174.93,151.59,0.20%,-20.81%,80.00%,0.05%,1.61%,3.7,10.90%,30.20%,18.50%,,,1.15,1.15,72.60%,49.60%,45.10%,0.63%,0.30%,9.11%,19.07%,58.21%,-3.13%,0.29,8.73,2.34%,2.50%,1.20%,2.31%,13.90%,-3.85%,11.51%,-3.85%,60.17%,53.89,-0.58%,-0.64%,2.3,660.17,1.19,362.85,-1.22%,788789,11/1/2021 4:30:00 PM,380.71,11/18/1980,362.85,0.00%,59.0,95,1.35,362.85,358.44,355.31,319.01,226.54,377.36,21.0,4.92,58.333333333333336,True
6197,PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,USA,2292.28,,,,2.06,1.19,11.98,,0.74%,,-2.12,-103.90%,58.20%,-16.40%,,-9.90%,26.60%,72.80%,215.11,211.14,0.40%,-0.88%,83.50%,0.41%,4.48%,3.44,-12.70%,-21.40%,-26.20%,1.6,1.5,0.52,0.52,21.50%,-39.70%,-35.90%,7.64%,20.29%,19.23%,41.83%,73.88%,28.40%,2.65,0.57,4.88%,5.86%,7.95%,21.33%,25.07%,0.65%,61.82%,-3.73%,82.97%,64.16,3.14%,0.77%,2.1,2748.8,1.06,10.85,3.93%,2925206,2/10/2022 8:30:00 AM,11.37,11/2/1993,10.87,0.18%,66.0,96,1.46,10.85,10.11,9.01,8.7,5.96,11.27,12.0,4.79,58.0,True
6227,PUMP,ProPetro Holding Corp.,Energy,Oil & Gas Equipment & Services,USA,1174.24,,23.76,,1.5,1.38,13.88,41.06,,,-0.77,-167.60%,228.60%,-13.20%,-10.90%,6.70%,83.00%,87.10%,103.26,74.72,0.10%,-68.81%,74.70%,-0.73%,2.98%,2.67,-7.30%,-9.20%,-11.90%,1.3,1.2,0.0,0.0,24.60%,-13.10%,-10.00%,8.18%,24.06%,19.07%,53.34%,18.32%,38.77%,2.62,0.57,5.78%,5.64%,8.83%,22.34%,23.18%,-1.40%,53.76%,-19.66%,75.90%,66.53,2.00%,1.29%,2.2,833.31,1.16,11.24,3.31%,966105,2/22/2022 4:30:00 PM,12.32,3/17/2017,10.88,-3.20%,63.0,75,1.0,11.24,10.41,9.24,9.14,6.39,13.99,0.0,9.61,46.0,True
6249,PXD,Pioneer Natural Resources Company,Energy,Oil & Gas E&P,USA,55233.12,44.77,11.0,,3.86,2.4,76.18,15.96,1.01%,59.00%,5.09,-126.30%,56.13%,7.50%,,19.50%,889.30%,167.20%,244.0,242.62,0.30%,0.21%,86.80%,0.26%,2.77%,3.1,4.30%,7.00%,1.50%,0.6,0.6,0.29,0.3,49.30%,28.50%,9.30%,5.79%,18.11%,24.69%,52.89%,80.68%,25.27%,1.55,7.21,3.42%,3.40%,7.59%,17.76%,35.43%,1.41%,36.46%,1.41%,87.95%,74.5,0.84%,1.43%,1.9,2169.7,1.18,227.85,2.28%,2564807,11/3/2021 4:30:00 PM,233.35,12/22/1987,225.99,-0.82%,72.0,97,1.48,227.85,213.26,194.48,170.72,127.13,232.84,28.0,2.41,65.66666666666667,True
6468,RF,Regions Financial Corporation,Financial,Banks - Regional,USA,22926.92,9.74,10.73,0.39,5.62,1.37,0.83,16.03,2.80%,24.30%,2.49,-31.50%,9.97%,6.30%,25.10%,3.40%,24.60%,-5.00%,955.0,943.86,0.47%,-0.54%,77.10%,0.39%,2.15%,2.25,1.60%,14.80%,12.30%,,,0.14,0.14,,,60.10%,4.98%,3.41%,-0.08%,21.49%,28.10%,11.24%,1.31,0.86,3.17%,3.88%,1.68%,5.68%,11.42%,-5.01%,19.75%,-5.01%,34.57%,57.51,2.32%,0.51%,2.3,9022.19,0.77,24.25,2.84%,6935492,1/20/2022 8:30:00 AM,26.56,3/17/1980,24.25,0.00%,59.0,81,1.07,24.25,23.83,22.94,21.78,18.02,25.53,21.0,9.53,53.666666666666664,True
6512,RJF,"Raymond James Financial, Inc.",Financial,Capital Markets,USA,26848.99,16.7,12.86,1.96,2.71,2.76,3.73,8.44,1.23%,17.60%,6.64,71.00%,16.97%,22.20%,8.54%,12.40%,102.70%,28.70%,205.4,184.21,0.30%,-3.97%,63.90%,0.09%,1.60%,2.62,2.10%,15.20%,3.20%,,,0.35,4.33,96.00%,15.00%,11.90%,6.60%,5.65%,10.44%,24.32%,52.12%,10.52%,1.1,3.42,3.20%,3.22%,5.87%,9.33%,18.28%,0.20%,19.29%,0.20%,57.60%,64.16,2.54%,0.15%,1.9,1130.2,0.85,110.96,2.69%,956851,1/26/2022 4:30:00 PM,133.25,7/1/1983,112.0,0.94%,72.0,94,1.3,110.96,105.03,101.7,93.94,72.67,112.15,16.0,20.09,60.666666666666664,True
6570,ROCC,Ranger Oil Corporation,Energy,Oil & Gas E&P,USA,1447.87,,3.91,,3.44,2.93,41.02,24.17,,,-8.5,-538.50%,100.71%,1.30%,10.00%,0.70%,106.90%,103.30%,21.09,20.82,0.50%,0.00%,60.20%,2.46%,7.60%,3.73,-12.20%,-74.40%,-50.80%,0.7,0.7,4.27,4.31,80.40%,15.40%,-30.50%,6.01%,17.08%,12.82%,111.41%,195.90%,23.22%,2.92,2.22,7.82%,7.32%,6.82%,14.37%,37.76%,-1.15%,38.32%,-6.06%,214.11%,61.12,-1.04%,1.54%,2.0,424.7,1.74,33.17,0.48%,739179,,46.4,11/15/2016,33.0,-0.51%,69.0,99,2.31,33.17,31.14,29.13,24.18,11.29,35.31,15.0,39.89,61.0,True
6762,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,175290.06,32.53,18.63,1.29,9.23,3.65,5.11,29.89,0.78%,30.30%,2.83,-20.60%,24.11%,15.60%,25.30%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-2.05%,88.00%,0.46%,1.20%,2.83,0.70%,8.90%,0.60%,,,0.41,8.8,97.50%,31.80%,22.00%,3.36%,2.90%,12.83%,27.76%,64.87%,9.27%,0.92,2.98,3.55%,3.36%,1.05%,7.03%,19.66%,-3.89%,20.19%,-3.89%,71.36%,58.22,3.22%,0.16%,2.0,6793.89,1.32,91.9,3.39%,8961362,1/18/2022 8:30:00 AM,104.61,9/22/1987,91.9,0.00%,69.0,96,1.42,91.9,91.0,86.04,76.93,54.98,95.62,21.0,13.83,62.0,True
6833,SF,Stifel Financial Corp.,Financial,Capital Markets,USA,7945.03,11.67,9.38,0.82,1.66,2.03,3.87,34.45,0.77%,8.70%,6.66,13.70%,14.75%,39.60%,14.18%,9.90%,58.60%,28.70%,107.38,100.91,3.20%,-0.61%,87.50%,-0.20%,0.91%,1.78,2.20%,16.60%,9.90%,,,0.3,0.35,99.10%,18.50%,13.50%,5.57%,6.70%,4.31%,14.86%,40.86%,10.39%,1.3,2.6,3.32%,3.58%,6.86%,8.48%,11.78%,-1.09%,20.75%,-1.09%,46.24%,62.72,1.22%,0.93%,2.0,513.14,1.16,77.74,2.17%,593203,1/26/2022 8:30:00 AM,97.0,7/19/1983,77.98,0.31%,69.0,90,1.2,77.74,72.91,71.69,69.6,54.93,78.6,9.0,24.77,56.0,True
7004,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4327.13,,7.59,,2.07,2.7,145.21,4.41,0.05%,,-4.83,-304.60%,245.46%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-5.94%,85.80%,1.70%,4.80%,2.24,-11.00%,-31.80%,-14.10%,0.3,0.3,1.27,1.27,78.10%,-20.30%,-26.50%,8.11%,10.21%,2.48%,94.91%,222.32%,23.44%,5.25,2.47,7.06%,7.95%,7.39%,15.16%,44.16%,-4.11%,44.23%,-4.86%,263.17%,60.5,2.54%,1.34%,2.4,2546.02,1.08,36.39,3.91%,2749560,10/28/2021 4:30:00 PM,44.04,12/16/1992,36.35,-0.11%,56.0,100,2.63,36.39,33.98,31.69,25.35,10.94,38.25,28.0,21.02,61.333333333333336,True
7300,STT,State Street Corporation,Financial,Asset Management,USA,35952.45,13.76,9.47,0.96,18.3,1.36,0.24,,2.31%,32.60%,7.19,17.60%,23.22%,7.20%,14.29%,0.80%,35.40%,-6.50%,347.72,346.19,0.20%,-8.46%,92.70%,0.21%,1.20%,1.75,0.70%,9.40%,4.20%,,,0.51,0.0,,98.60%,,5.60%,1.79%,2.44%,9.88%,32.26%,6.33%,1.48,3.22,2.72%,3.72%,1.45%,4.17%,10.00%,-5.70%,13.44%,-5.70%,38.56%,57.46,1.89%,-0.03%,2.2,2369.79,0.95,98.89,1.85%,2251946,1/19/2022 8:30:00 AM,116.43,3/17/1980,98.89,0.00%,63.0,85,1.12,98.89,97.47,94.95,90.0,71.37,104.87,13.0,17.74,53.666666666666664,True
7407,TBBK,"The Bancorp, Inc.",Financial,Banks - Regional,USA,1703.86,16.94,14.01,1.41,7.66,2.76,5.34,8.74,,0.00%,1.82,54.30%,17.60%,57.90%,12.00%,20.30%,21.60%,1.90%,57.2,52.31,1.90%,-25.19%,,0.09%,1.81%,2.36,1.50%,16.90%,20.00%,,,0.22,0.71,,93.50%,46.20%,11.80%,18.42%,-3.05%,21.40%,67.94%,21.69%,1.3,1.37,5.25%,5.20%,6.02%,12.24%,18.59%,-5.78%,35.09%,-7.67%,72.40%,60.37,0.23%,0.99%,1.5,400.91,1.12,30.8,1.22%,449231,1/27/2022 4:30:00 PM,37.33,2/3/2004,30.8,0.00%,84.0,96,1.41,30.8,29.24,27.44,26.02,17.86,33.36,15.0,21.2,65.0,True
7516,THRM,Gentherm Incorporated,Consumer Cyclical,Auto Parts,USA,3058.56,27.88,25.77,1.12,2.81,4.53,15.68,21.65,,0.00%,3.21,23.10%,28.24%,-7.10%,25.00%,1.30%,-36.30%,-6.20%,33.18,32.98,0.50%,-6.28%,,1.52%,1.91%,2.46,11.20%,17.20%,8.60%,2.7,1.9,0.06,0.06,30.30%,12.40%,9.90%,5.24%,3.83%,10.21%,6.51%,32.69%,3.00%,1.22,3.28,3.12%,3.99%,-2.31%,2.85%,11.41%,-9.58%,20.37%,-9.58%,40.78%,50.29,0.84%,-0.50%,2.1,255.87,0.52,89.51,0.34%,132308,2/17/2022 8:30:00 AM,91.8,6/10/1993,89.51,0.00%,66.0,84,1.11,89.51,91.8,87.04,80.42,63.58,99.0,19.0,2.56,56.333333333333336,True
7634,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,13930.23,51.79,21.25,9.09,0.99,6.39,60.94,7.06,2.29%,28.70%,1.18,-405.10%,48.14%,-54.00%,5.70%,4.40%,267.70%,110.90%,228.8,225.38,1.10%,-3.15%,88.40%,-0.17%,1.44%,2.25,2.00%,13.70%,-9.70%,0.7,0.6,2.94,3.11,22.50%,8.50%,2.30%,5.37%,12.95%,9.07%,42.40%,101.98%,16.88%,2.56,1.8,3.05%,3.37%,6.57%,12.59%,27.93%,-0.54%,28.36%,-0.54%,109.90%,70.61,0.71%,0.51%,1.7,1444.56,1.08,61.06,1.23%,1562626,11/4/2021 8:30:00 AM,67.8,12/7/2010,60.32,-1.21%,78.0,98,1.69,61.06,57.57,54.34,47.87,29.09,61.95,20.0,11.04,65.33333333333333,True
7683,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,USA,31606.94,10.52,11.56,1.4,0.67,1.81,12.61,15.84,2.08%,21.20%,8.39,48.00%,4.20%,13.00%,7.50%,5.00%,121.00%,11.80%,363.0,285.0,1.20%,-4.41%,85.50%,0.06%,1.57%,2.18,8.60%,18.50%,12.60%,1.6,0.9,0.47,0.53,14.60%,9.30%,6.50%,-3.30%,-1.59%,8.91%,24.14%,33.41%,1.30%,0.75,1.84,1.88%,2.11%,-3.22%,1.20%,10.41%,-6.16%,12.87%,-6.16%,39.66%,42.99,-2.05%,-0.20%,2.2,2044.89,1.42,88.29,-2.25%,2912344,2/7/2022 8:30:00 AM,92.17,3/17/1980,89.29,1.13%,63.0,85,1.12,88.29,91.1,87.34,80.01,63.22,94.09,14.0,4.39,54.0,True
7729,TWNK,"Hostess Brands, Inc.",Consumer Defensive,Packaged Foods,USA,2852.06,26.28,21.7,2.61,2.59,1.58,12.5,19.41,,0.00%,0.78,-7.90%,9.16%,-10.10%,10.08%,10.40%,-2.70%,10.40%,138.38,137.87,0.40%,0.00%,,-1.60%,1.69%,0.97,3.10%,6.40%,4.20%,2.2,2.0,0.66,0.67,35.90%,17.30%,9.70%,0.49%,-1.30%,7.30%,29.16%,38.91%,0.00%,0.68,0.53,2.21%,2.54%,1.99%,5.41%,17.93%,-3.72%,21.84%,-3.72%,44.21%,58.14,0.20%,-0.68%,1.9,2411.87,0.77,20.42,-0.49%,1865843,11/9/2021 4:30:00 PM,22.3,11/30/2015,20.42,0.00%,72.0,90,1.2,20.42,20.02,19.42,17.34,14.16,21.21,13.0,9.21,58.333333333333336,True
7854,UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,USA,192004.37,30.65,18.58,1.75,2.03,16.24,18.18,40.42,1.82%,55.10%,7.33,-69.80%,3.99%,-22.00%,17.50%,7.70%,18.60%,9.20%,870.0,728.09,,,70.40%,0.23%,1.02%,2.62,10.10%,84.20%,28.40%,1.5,1.5,1.73,1.84,77.00%,11.60%,6.80%,13.39%,4.77%,6.68%,16.71%,36.75%,4.88%,1.12,6.82,3.09%,2.70%,7.26%,7.85%,10.67%,-3.82%,16.63%,-3.82%,43.55%,62.78,-1.08%,-0.63%,2.2,2834.57,1.26,224.79,-1.71%,3582021,2/1/2022 8:30:00 AM,231.62,11/10/1999,224.61,-0.08%,63.0,90,1.19,224.79,209.98,208.68,203.36,156.59,233.72,23.0,3.04,58.666666666666664,True
8071,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,35694.39,,12.69,,0.38,2.02,10.2,75.3,4.52%,,-1.09,-160.10%,1.35%,-19.50%,-13.80%,-5.90%,199.10%,86.70%,408.84,407.04,0.30%,-2.12%,79.10%,0.21%,2.97%,3.11,-2.50%,-7.60%,-2.10%,1.3,0.9,0.75,0.81,1.00%,-1.30%,-1.40%,6.50%,10.87%,13.56%,30.38%,40.47%,15.43%,1.87,2.86,3.59%,3.50%,4.76%,14.18%,17.28%,-0.15%,33.12%,-0.15%,47.32%,66.01,0.88%,1.00%,1.9,3885.95,0.95,86.7,1.89%,3679312,1/27/2022 8:30:00 AM,94.3,11/1/1984,85.58,-1.29%,72.0,88,1.16,86.7,83.09,76.21,74.02,58.85,87.6,27.0,8.77,62.333333333333336,True
8151,VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,USA,57772.79,26.8,15.88,2.27,7.63,6.55,8.3,32.5,,0.00%,9.03,128.00%,7.45%,45.30%,11.80%,43.20%,29.80%,29.00%,257.88,253.59,0.10%,-1.54%,93.90%,0.28%,1.20%,1.5,16.40%,21.90%,23.00%,4.6,4.5,0.05,0.0,88.10%,29.90%,26.30%,-0.44%,9.28%,24.59%,20.58%,12.40%,10.18%,0.57,6.43,3.01%,2.64%,4.30%,10.67%,19.79%,-5.09%,34.45%,-5.09%,37.20%,63.12,0.04%,-0.77%,2.1,2019.96,0.9,241.96,-0.73%,1822410,1/26/2022 4:30:00 PM,267.97,7/24/1991,241.96,0.00%,66.0,72,0.97,241.96,233.0,219.73,202.12,176.36,254.93,13.0,10.75,50.333333333333336,True
8277,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,222818.39,11.37,11.68,,5.61,1.35,0.45,,1.42%,11.50%,4.96,-89.80%,23.30%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3948.38,0.10%,0.00%,73.70%,0.24%,1.21%,1.68,0.70%,8.60%,8.70%,,,0.97,0.97,,95.70%,36.20%,3.95%,7.73%,11.28%,15.50%,73.00%,17.40%,1.11,1.62,2.59%,2.96%,2.35%,9.41%,17.29%,-4.31%,21.79%,-4.31%,83.07%,61.67,0.88%,1.21%,2.2,28399.02,1.17,56.33,2.10%,33250311,1/14/2022 8:30:00 AM,61.78,12/10/1962,56.33,0.00%,63.0,96,1.46,56.33,55.17,51.58,48.09,30.77,58.87,23.0,9.68,60.666666666666664,True
8285,WH,"Wyndham Hotels & Resorts, Inc.",Consumer Cyclical,Lodging,USA,7664.93,42.04,24.52,,5.22,7.0,39.71,31.54,1.52%,31.90%,2.0,-187.00%,13.94%,-24.10%,,0.00%,278.60%,37.40%,93.6,91.51,1.00%,-9.66%,96.30%,0.27%,2.42%,2.86,4.20%,18.20%,-0.60%,1.6,1.6,1.84,1.86,48.70%,24.50%,12.80%,1.56%,-4.32%,-1.77%,18.13%,35.53%,-6.31%,1.66,2.55,2.52%,3.01%,-0.39%,-0.00%,8.19%,-8.12%,10.24%,-8.12%,43.72%,49.23,1.14%,-0.54%,1.4,775.76,0.95,83.99,0.60%,739425,2/15/2022 4:30:00 PM,95.94,5/18/2018,83.99,0.00%,88.0,88,1.16,83.99,84.1,83.95,77.68,58.44,91.41,21.0,14.23,65.66666666666667,True
8321,WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,USA,36817.1,36.93,23.22,18.47,3.89,3.33,172.04,37.65,5.36%,196.50%,0.83,-75.90%,7.42%,17.30%,2.00%,1.00%,-46.90%,28.00%,1215.43,1211.96,0.20%,-1.77%,86.20%,0.39%,2.09%,2.92,2.20%,8.80%,3.20%,0.6,0.5,1.82,2.0,65.60%,22.20%,10.70%,3.17%,14.10%,8.13%,22.03%,38.43%,17.43%,1.23,0.72,2.33%,2.67%,4.95%,10.60%,14.87%,-0.42%,23.01%,-0.42%,40.47%,69.61,0.36%,0.53%,2.1,8678.71,1.14,30.58,0.89%,9921786,11/1/2021 4:30:00 PM,31.95,7/2/1962,30.42,-0.52%,66.0,89,1.17,30.58,29.29,27.7,26.66,22.05,30.92,17.0,4.48,57.333333333333336,True
8347,WRB,W. R. Berkley Corporation,Financial,Insurance - Property & Casualty,USA,15233.17,16.12,14.87,1.79,1.66,2.5,7.36,9.49,0.58%,9.80%,5.57,-20.20%,11.45%,1.70%,9.00%,2.30%,73.20%,18.80%,185.03,134.36,5.70%,-0.26%,71.30%,-0.04%,0.95%,1.75,3.10%,14.30%,6.90%,,,0.49,0.49,,15.00%,10.10%,6.02%,10.07%,14.54%,23.76%,39.24%,8.95%,0.81,2.12,2.09%,2.45%,6.31%,9.58%,16.51%,0.43%,20.18%,0.43%,43.50%,69.95,1.09%,-0.17%,2.5,731.69,1.6,89.76,0.92%,1168796,1/27/2022 4:30:00 PM,95.75,3/17/1980,89.76,0.00%,53.0,89,1.17,89.76,84.77,82.19,77.98,65.7,90.42,18.0,6.67,53.333333333333336,True
8364,WTFC,Wintrust Financial Corporation,Financial,Banks - Regional,USA,5666.62,13.35,13.03,1.33,4.44,1.44,0.92,15.59,1.22%,15.50%,7.59,-22.40%,17.48%,10.10%,10.00%,12.50%,5.80%,3.60%,57.0,56.19,1.10%,-2.64%,92.70%,0.11%,1.99%,3.17,0.90%,11.30%,17.90%,,,0.3,0.3,,87.60%,34.10%,3.84%,5.90%,10.22%,37.16%,54.30%,11.52%,1.33,2.98,2.53%,3.19%,1.96%,7.86%,22.30%,-2.64%,21.51%,-2.64%,58.75%,62.88,1.78%,0.97%,1.9,353.0,1.22,101.28,2.77%,431055,1/19/2022 4:30:00 PM,116.33,9/23/1996,101.28,0.00%,72.0,94,1.31,101.28,99.4,93.99,82.95,65.66,104.03,18.0,14.86,61.333333333333336,True
8549,ZION,"Zions Bancorporation, National Association",Financial,Banks - Regional,USA,10945.95,10.04,12.27,,4.82,1.55,0.84,64.39,2.14%,19.70%,7.09,-27.30%,15.70%,20.30%,,5.20%,42.60%,-2.10%,160.22,154.01,1.00%,-3.14%,85.60%,-0.47%,2.18%,2.49,1.40%,15.60%,19.30%,,,0.14,0.14,,,50.90%,4.43%,7.48%,10.70%,29.42%,49.11%,12.68%,1.26,2.24,3.01%,3.59%,4.82%,9.16%,19.51%,-0.05%,22.33%,-0.05%,54.15%,63.77,2.67%,0.61%,2.5,1350.27,0.89,71.17,3.29%,1207395,1/24/2022 4:30:00 PM,72.7,3/17/1980,71.17,0.00%,53.0,93,1.26,71.17,68.01,65.27,59.64,47.06,71.84,14.0,2.15,53.333333333333336,True
