no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_sp1500
7132,STC,Stewart Information Services Corporation,Financial,Insurance - Property & Casualty,USA,2100.58,7.14,10.27,1.43,0.68,1.74,3.46,6.42,1.68%,11.60%,10.98,87.90%,-25.35%,91.30%,5.00%,2.40%,47.30%,40.50%,26.87,26.53,0.30%,-18.91%,93.00%,-1.09%,1.47%,2.46,13.90%,27.10%,15.60%,,,0.23,0.23,,13.20%,9.70%,-1.33%,5.49%,22.07%,41.28%,64.63%,-1.69%,1.1,2.02,1.99%,2.31%,2.38%,4.20%,23.88%,-3.22%,13.23%,-3.22%,71.96%,56.72,-2.04%,0.35%,2.0,158.82,0.87,78.38,-1.69%,137757,10/27/2021 4:30:00 PM,92.5,11/1/1982,78.38,0.00%,69.0,87,1.27,78.38,76.81,75.35,63.4,45.58,81.0,22.0,18.01,59.333333333333336,True
7175,STX,Seagate Technology Holdings plc,Technology,Computer Hardware,Ireland,24942.73,16.52,12.21,0.76,2.17,42.54,25.17,36.36,2.37%,38.50%,6.85,41.60%,4.45%,45.50%,21.88%,-0.90%,164.50%,34.60%,226.0,221.78,0.30%,-75.19%,85.50%,0.51%,4.49%,4.22,18.50%,239.00%,25.30%,1.3,0.9,8.14,8.55,28.50%,15.90%,14.10%,-0.40%,7.66%,34.49%,32.15%,88.35%,0.16%,1.06,3.01,1.94%,2.81%,5.11%,11.47%,24.79%,-3.22%,41.73%,-3.22%,94.97%,66.45,0.12%,0.04%,2.4,2358.94,0.6,113.16,0.16%,1421714,10/22/2021 8:30:00 AM,105.2,12/11/2002,112.81,-0.31%,56.0,92,1.45,113.16,108.04,102.14,90.87,58.04,116.93,14.0,-7.03,54.0,True
7244,SYNA,Synaptics Incorporated,Technology,Semiconductors,USA,11236.92,91.06,23.48,6.07,8.12,10.81,,,,0.00%,3.17,-39.10%,9.65%,1.80%,15.00%,-4.30%,-78.90%,13.50%,37.5,,1.30%,-15.03%,94.20%,-0.33%,,4.09,6.10%,12.90%,6.20%,2.5,2.2,0.39,0.39,48.80%,14.00%,8.90%,-1.33%,0.94%,64.49%,83.50%,196.27%,-0.32%,1.15,10.58,2.98%,3.87%,3.13%,12.53%,61.31%,-3.61%,64.56%,-3.61%,200.91%,59.89,-1.17%,0.86%,2.2,393.66,0.85,288.57,-0.32%,333453,11/4/2021 4:30:00 PM,273.18,1/29/2002,288.57,0.00%,63.0,98,2.29,288.57,280.24,258.63,179.64,95.9,299.39,18.0,-5.33,59.666666666666664,True
7375,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,8449.92,8.11,12.4,,0.43,11.86,3.69,7.43,,0.00%,9.86,259.80%,1.56%,35.80%,-6.81%,-1.10%,320.10%,7.40%,107.05,105.7,0.60%,-38.63%,95.90%,1.04%,3.56%,4.38,4.10%,380.60%,11.20%,1.3,1.2,19.4,19.58,83.00%,15.20%,5.50%,-0.09%,8.01%,19.15%,17.56%,105.11%,-2.13%,2.55,2.73,2.60%,3.39%,4.10%,5.69%,17.60%,-4.47%,23.46%,-4.47%,110.23%,57.6,-2.14%,0.01%,2.1,858.48,0.89,79.95,-2.13%,765080,10/20/2021 4:30:00 PM,88.41,4/28/1971,79.95,0.00%,66.0,94,1.58,79.95,77.25,75.84,68.11,38.03,83.69,13.0,10.58,57.666666666666664,True
7389,THRY,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,USA,1337.86,6.94,18.21,,1.2,4.65,128.64,8.98,,0.00%,5.99,21.60%,-12.15%,15.40%,,-5.10%,112.50%,23.70%,32.16,31.83,29.90%,-25.56%,92.10%,1.24%,5.22%,4.39,14.90%,82.50%,33.30%,1.2,1.2,1.78,2.01,63.90%,18.10%,18.50%,-0.22%,5.91%,47.31%,26.83%,201.89%,1.14%,,2.06,3.48%,5.99%,8.31%,15.98%,34.18%,-3.03%,44.85%,-3.03%,218.53%,62.57,0.65%,0.49%,1.6,377.84,0.44,41.6,1.14%,167879,11/11/2021 8:30:00 AM,47.0,4/5/2017,41.6,0.00%,81.0,99,2.33,41.6,38.63,36.1,31.11,13.06,42.99,19.0,12.98,66.33333333333333,True
7446,TMST,TimkenSteel Corporation,Basic Materials,Steel,USA,756.25,9.2,6.45,,0.65,1.26,4.4,5.13,,0.00%,1.84,44.00%,-10.85%,-6.30%,,-5.60%,405.70%,66.90%,46.2,37.73,0.50%,2.13%,77.00%,1.63%,13.78%,8.01,9.60%,18.30%,-11.20%,2.2,1.3,0.0,0.07,15.50%,7.20%,8.70%,1.98%,16.97%,22.19%,30.36%,250.41%,2.79%,1.97,0.79,3.42%,4.85%,12.36%,14.02%,23.15%,-4.34%,35.90%,-4.34%,263.95%,65.41,1.44%,1.33%,2.3,649.33,1.56,16.96,2.79%,1012916,11/4/2021 4:30:00 PM,18.15,6/19/2014,17.0,0.24%,59.0,99,2.7,16.96,15.23,14.96,13.81,4.66,17.73,27.0,7.02,61.666666666666664,True
7452,TNDM,"Tandem Diabetes Care, Inc.",Healthcare,Medical Devices,USA,9599.76,437.58,200.12,,14.53,24.33,16.13,101.58,,0.00%,0.34,-33.20%,150.84%,53.20%,,46.90%,158.50%,45.30%,63.17,61.76,0.10%,-88.26%,98.40%,3.84%,6.63%,6.93,2.80%,6.10%,-1.10%,6.3,5.8,0.72,0.72,53.40%,4.30%,3.30%,-1.75%,17.65%,27.00%,49.36%,60.54%,-0.29%,0.38,4.93,2.01%,3.62%,4.69%,9.20%,35.94%,-3.70%,22.82%,-3.70%,96.99%,61.02,-0.29%,0.00%,2.2,590.55,0.76,150.09,-0.29%,445953,11/3/2021 4:30:00 PM,153.31,11/14/2013,150.0,-0.06%,63.0,86,1.24,150.09,144.21,137.89,110.71,76.19,155.86,39.0,2.15,62.666666666666664,True
7487,TPX,"Tempur Sealy International, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,9158.52,16.52,12.51,0.5,1.98,25.61,18.2,15.61,0.76%,7.80%,2.87,90.70%,15.96%,44.90%,33.20%,3.10%,55.20%,20.00%,195.8,188.81,1.10%,-19.00%,98.30%,-0.67%,5.04%,5.32,16.30%,149.70%,22.70%,1.3,0.9,6.31,6.45,44.10%,17.90%,12.80%,0.74%,5.64%,3.88%,16.70%,79.02%,0.72%,1.77,1.25,1.90%,2.75%,2.99%,4.57%,12.15%,-2.61%,13.92%,-6.22%,83.04%,59.17,0.64%,0.09%,2.1,1789.15,0.8,47.37,0.72%,1435995,10/28/2021 8:30:00 AM,55.56,12/18/2003,47.37,0.00%,66.0,91,1.38,47.37,46.18,45.29,42.28,25.88,50.51,26.0,17.29,61.0,True
7604,TXT,Textron Inc.,Industrials,Aerospace & Defense,USA,16625.32,22.45,18.99,0.87,1.31,2.83,7.62,12.28,0.10%,2.30%,3.4,-61.50%,21.35%,-11.60%,25.90%,-2.80%,62.90%,9.30%,223.66,219.36,0.47%,-0.18%,86.80%,-2.22%,2.22%,4.42,5.00%,12.90%,3.80%,2.5,1.3,0.62,0.62,16.20%,6.70%,6.10%,-0.84%,4.98%,8.99%,13.42%,64.60%,-1.11%,1.74,1.85,1.58%,2.14%,1.74%,2.03%,10.57%,-2.37%,10.46%,-2.37%,72.09%,54.67,-1.52%,0.41%,2.1,1099.57,1.15,76.34,-1.11%,1267748,10/28/2021 8:30:00 AM,86.0,12/22/1947,76.34,0.00%,66.0,87,1.27,76.34,75.24,74.85,69.15,44.36,78.19,23.0,12.65,58.666666666666664,True
7641,UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductor Equipment & Materials,USA,2552.22,26.23,12.4,1.31,1.38,3.27,5.58,15.77,,0.00%,2.23,893.40%,12.93%,49.80%,20.00%,24.40%,18.40%,52.40%,44.8,44.02,0.70%,-11.86%,88.90%,-2.13%,1.37%,1.7,6.40%,14.50%,12.70%,2.6,1.8,0.68,0.71,20.40%,8.80%,5.20%,-1.23%,5.83%,39.41%,13.64%,72.89%,1.94%,1.98,2.63,3.11%,4.98%,6.41%,7.29%,14.57%,-3.90%,38.33%,-10.50%,85.09%,58.67,0.98%,0.94%,1.7,354.66,0.85,58.47,1.94%,302468,10/27/2021 4:30:00 PM,72.58,3/25/2004,58.47,0.00%,78.0,90,1.33,58.47,55.2,54.8,51.06,31.59,65.33,45.0,24.13,71.0,True
7870,VG,Vonage Holdings Corp.,Communication Services,Telecom Services,USA,5251.49,,107.06,,3.84,8.44,108.5,33.6,,,-0.07,-82.80%,11.49%,-27.10%,10.00%,6.90%,80.20%,13.20%,252.1,247.93,1.50%,-66.55%,96.90%,1.00%,10.32%,5.24,-1.20%,-2.70%,-0.40%,0.8,,0.73,0.73,52.10%,2.20%,-1.20%,-0.10%,0.53%,28.45%,42.75%,64.84%,-0.10%,0.58,0.1,0.29%,0.50%,0.16%,10.03%,35.72%,-0.38%,33.40%,-0.38%,91.43%,71.23,-0.10%,0.00%,2.0,4880.96,4.46,20.77,-0.10%,21756743,11/4/2021 8:30:00 AM,20.4,5/24/2006,20.75,-0.10%,69.0,87,1.27,20.77,20.74,18.97,15.35,10.85,20.85,28.0,-1.78,61.333333333333336,True
