no,ticker,company,sector,industry,country,market_cap,pe,forward_pe,peg,ps,pb,pcash,pfree_cash_flow,dividend_yield,payout_ratio,eps_ttm,eps_growth_this_year,eps_growth_next_year,eps_growth_past_5_years,eps_growth_next_5_years,sales_growth_past_5_years,eps_growth_quarter_over_quarter,sales_growth_quarter_over_quarter,shares_outstanding,shares_float,insider_ownership,insider_transactions,institutional_ownership,institutional_transactions,float_short,short_ratio,return_on_assets,return_on_equity,return_on_investment,current_ratio,quick_ratio,lt_debtequity,total_debtequity,gross_margin,operating_margin,profit_margin,performance_week,performance_month,performance_quarter,performance_half_year,performance_year,performance_ytd,beta,average_true_range,volatility_week,volatility_month,20day_simple_moving_average,50day_simple_moving_average,200day_simple_moving_average,50day_high,50day_low,52week_high,52week_low,relative_strength_index_14,change_from_open,gap,ar,average_volume,relative_volume,price,change,volume,earnings_date,target_price,ipo_date,afterhours_close,afterhours_change,analyst_recom,rs_rating,returns_multiple,current_price,day_ma_20,day_ma_50,day_ma_200,low_52_week,high_52_week,sentiment_score,est_gl,my_score,in_russell_3k
6649,RVI,Retail Value Inc.,Real Estate,REIT - Retail,USA,133.64,,,,1.48,0.23,0.29,2.19,18.21%,,-0.71,-304.10%,,-16.80%,,-10.70%,44.70%,-24.70%,21.12,17.3,17.70%,-50.20%,68.00%,-0.16%,2.44%,0.62,-4.10%,-7.20%,-10.90%,,,0.0,0.0,67.00%,12.00%,-46.60%,1.11%,0.47%,24.46%,37.19%,114.95%,-0.78%,1.87,0.21,2.85%,3.38%,0.03%,2.42%,32.40%,-4.92%,13.55%,-6.87%,120.28%,53.24,-2.00%,1.09%,2.0,675.99,0.5,6.37,-0.93%,336951,11/3/2021 4:30:00 PM,28.0,6/26/2018,6.37,0.00%,69.0,98,1.78,6.37,6.38,6.23,4.83,2.9,6.84,27.0,339.56,64.66666666666667,True
6744,SBNY,Signature Bank,Financial,Banks - Regional,USA,21551.86,25.52,20.4,4.04,10.4,2.75,0.74,62.47,0.63%,15.90%,13.94,-8.00%,19.48%,6.50%,6.32%,11.80%,48.50%,15.40%,59.28,58.67,0.50%,0.00%,96.60%,-0.23%,2.70%,1.62,0.90%,11.70%,19.80%,,,0.07,0.07,,81.80%,38.10%,0.70%,16.91%,15.32%,51.04%,129.01%,9.96%,1.84,13.46,4.25%,3.66%,5.92%,9.51%,30.22%,-4.51%,23.44%,-4.51%,143.46%,61.2,-5.09%,2.56%,1.7,974.67,1.36,355.7,-2.65%,1322413,1/18/2022 8:30:00 AM,381.94,3/23/2004,355.7,0.00%,78.0,98,1.9,355.7,338.42,325.54,273.8,146.1,374.76,14.0,7.38,63.333333333333336,True
6778,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,170316.29,35.06,23.72,1.39,9.24,3.66,4.96,22.4,0.78%,27.30%,2.63,-20.60%,19.10%,15.60%,25.30%,13.20%,55.90%,85.00%,1888.0,1600.54,7.19%,-1.94%,87.70%,0.08%,0.99%,2.74,0.90%,10.50%,0.80%,,,0.41,8.8,97.60%,38.90%,26.90%,0.56%,9.86%,14.41%,35.65%,55.60%,9.58%,1.0,2.5,3.13%,2.45%,4.85%,10.13%,22.42%,-3.62%,20.53%,-3.62%,81.54%,61.15,-2.90%,-0.65%,2.0,5812.3,2.62,92.16,-3.53%,15251500,1/18/2022 8:30:00 AM,101.86,9/22/1987,91.77,-0.42%,69.0,92,1.29,92.16,88.36,83.9,75.4,50.77,95.62,17.0,10.53,59.333333333333336,True
6874,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,USA,1538.91,44.33,9.37,,0.92,4.96,6.6,17.65,,0.00%,1.48,25.10%,4.79%,23.40%,-11.99%,22.90%,807.90%,61.10%,24.51,23.77,3.70%,-26.39%,,0.95%,8.27%,3.64,3.40%,13.50%,5.90%,1.8,1.2,1.06,1.17,22.50%,4.90%,2.30%,-1.37%,11.75%,28.37%,39.48%,58.50%,-7.83%,1.09,3.71,4.85%,5.67%,-1.69%,5.55%,26.51%,-12.17%,18.94%,-12.17%,77.41%,51.62,0.66%,-1.89%,1.7,540.61,1.13,65.43,-1.24%,610200,1/4/2022 4:30:00 PM,86.17,5/24/2017,65.43,0.00%,78.0,92,1.32,65.43,66.88,62.17,51.8,36.88,74.5,46.0,31.7,72.0,True
7019,SM,SM Energy Company,Energy,Oil & Gas E&P,USA,4003.31,,7.33,,1.92,2.58,134.34,4.08,0.06%,,-4.83,-304.60%,240.39%,-0.30%,10.00%,-5.70%,180.40%,170.50%,121.46,119.07,1.10%,-6.12%,86.70%,2.85%,4.87%,2.19,-11.00%,-31.80%,-14.10%,0.3,0.3,1.27,1.27,78.10%,-20.30%,-26.50%,9.14%,25.31%,15.83%,86.48%,296.35%,17.91%,5.65,2.15,6.91%,6.39%,10.13%,9.41%,43.91%,-9.12%,37.77%,-9.12%,347.94%,57.46,-7.38%,2.43%,2.4,2642.0,1.12,34.76,-5.13%,2950071,10/28/2021 4:30:00 PM,43.85,12/16/1992,34.01,-2.16%,56.0,100,3.29,34.76,31.95,31.76,24.24,7.76,38.25,29.0,26.15,61.666666666666664,True
7508,TGH,Textainer Group Holdings Limited,Industrials,Rental & Leasing Services,Bermuda,1870.07,8.16,6.8,0.68,2.32,1.36,6.33,,2.54%,0.00%,4.83,37.90%,7.17%,-6.40%,12.00%,4.10%,299.20%,33.80%,49.41,44.08,76.40%,0.00%,57.80%,0.82%,3.93%,4.15,3.80%,18.20%,4.10%,0.8,0.8,3.35,3.59,87.60%,48.10%,30.30%,6.06%,18.33%,4.37%,34.23%,98.14%,10.25%,1.24,1.26,4.25%,3.13%,7.56%,9.32%,18.87%,-4.53%,22.23%,-4.53%,126.26%,64.67,-1.62%,-0.89%,2.0,416.94,1.09,39.37,-2.50%,456360,11/4/2021 4:30:00 PM,50.0,10/10/2007,39.37,0.00%,69.0,97,1.64,39.37,36.91,36.02,33.17,17.4,41.24,26.0,27.0,64.0,True
7520,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,8096.93,7.9,11.8,,0.41,11.56,3.53,7.12,,0.00%,9.86,259.80%,3.58%,35.80%,-6.81%,-1.10%,320.10%,7.40%,107.05,105.5,0.90%,-29.91%,96.00%,0.08%,3.42%,3.99,4.10%,380.60%,11.20%,1.3,1.2,19.4,19.58,83.00%,15.20%,5.50%,4.49%,4.49%,23.71%,10.47%,63.48%,-4.64%,2.54,3.02,5.34%,3.81%,-0.45%,1.02%,12.47%,-6.92%,12.15%,-6.92%,72.96%,50.72,-2.11%,-1.80%,2.2,904.42,1.61,77.9,-3.87%,1451767,2/7/2022 4:30:00 PM,92.0,4/28/1971,77.9,0.00%,63.0,93,1.36,77.9,78.42,77.21,69.4,46.01,83.69,13.0,18.1,56.333333333333336,True
7592,TMST,TimkenSteel Corporation,Basic Materials,Steel,USA,729.11,8.51,5.97,,0.63,1.17,4.24,4.94,,0.00%,1.84,44.00%,-10.85%,-6.30%,,-5.60%,405.70%,66.90%,46.2,37.73,0.50%,2.04%,77.00%,-0.04%,13.35%,7.49,9.60%,18.30%,-11.20%,2.2,1.3,0.0,0.07,15.50%,7.20%,8.70%,-2.43%,12.72%,19.77%,25.92%,192.72%,-4.91%,1.97,0.81,4.33%,4.95%,-3.95%,1.17%,11.42%,-16.10%,20.97%,-16.10%,228.24%,46.85,-1.81%,-0.62%,2.3,672.79,0.65,15.69,-2.43%,438087,11/4/2021 4:30:00 PM,18.15,6/19/2014,15.51,-1.15%,59.0,99,2.43,15.69,16.39,15.54,14.1,4.78,18.7,28.0,15.68,62.0,True
7648,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,12997.56,48.71,20.31,8.55,0.92,6.01,56.86,6.58,0.70%,28.70%,1.18,-405.10%,44.43%,-54.00%,5.70%,4.40%,267.70%,110.90%,228.8,225.66,0.70%,-4.89%,88.50%,-0.07%,1.37%,2.36,2.00%,13.70%,-9.70%,0.7,0.6,2.94,3.11,22.50%,8.50%,2.30%,5.24%,13.97%,1.90%,38.49%,90.92%,9.93%,2.79,1.52,2.71%,2.66%,7.59%,7.21%,24.69%,-1.29%,20.73%,-1.29%,115.50%,65.69,-1.17%,0.57%,1.7,1312.24,1.14,57.43,-0.61%,1496788,11/4/2021 8:30:00 AM,67.71,12/7/2010,57.43,0.00%,78.0,96,1.58,57.43,53.76,53.59,46.19,26.65,58.33,18.0,17.9,64.0,True
7999,VEL,"Velocity Financial, Inc.",Financial,Mortgage Finance,USA,422.83,12.13,11.8,,2.29,1.1,11.91,7.43,,0.00%,1.09,-270.50%,25.96%,-43.70%,,25.50%,118.50%,14.30%,20.09,12.31,39.97%,0.00%,80.40%,33.83%,1.92%,6.97,1.00%,9.80%,6.20%,,,8.45,8.45,95.80%,78.20%,12.20%,-2.00%,1.69%,9.43%,5.84%,89.00%,-3.43%,,0.44,3.16%,3.08%,-1.10%,0.59%,8.68%,-5.50%,9.52%,-5.50%,105.12%,47.23,-1.78%,-1.03%,1.7,33.97,0.62,13.23,-2.79%,21115,11/3/2021 4:30:00 PM,16.0,1/17/2020,13.39,1.21%,78.0,96,1.57,13.23,13.39,13.15,12.19,6.45,14.0,7.0,20.94,60.333333333333336,True
8159,VRS,Verso Corporation,Basic Materials,Paper & Paper Products,USA,776.99,,11.97,,0.61,1.34,4.68,5.36,1.50%,,-2.95,-248.10%,159.23%,10.70%,,-15.30%,312.80%,10.80%,29.33,22.37,0.90%,0.00%,79.80%,-0.18%,2.05%,1.29,-9.30%,-17.80%,-17.30%,2.2,1.5,0.01,0.01,10.00%,-14.30%,-8.40%,-0.45%,31.58%,26.83%,36.76%,111.65%,-1.15%,1.96,0.44,0.50%,0.88%,0.59%,11.27%,34.52%,-2.13%,33.75%,-2.13%,137.53%,66.47,-0.37%,0.04%,2.0,355.2,0.95,26.71,-0.34%,338542,11/5/2021 8:30:00 AM,29.25,7/19/2016,26.7,-0.04%,69.0,98,1.76,26.71,26.89,24.08,19.91,11.24,27.29,17.0,9.51,61.333333333333336,True
8239,WAL,Western Alliance Bancorporation,Financial,Banks - Regional,USA,12370.95,14.38,12.13,1.8,8.21,2.91,8.15,,1.18%,13.20%,8.27,4.10%,13.28%,19.90%,8.00%,19.20%,68.00%,45.30%,103.3,101.31,0.20%,110.57%,89.00%,0.15%,1.29%,1.78,1.90%,22.00%,23.40%,,,0.38,0.38,,98.30%,56.20%,1.59%,13.50%,1.98%,25.84%,68.33%,10.49%,1.47,3.8,3.34%,3.14%,6.23%,5.66%,14.53%,-4.79%,22.85%,-4.79%,76.65%,59.08,-2.54%,-0.25%,1.7,734.8,0.95,118.94,-2.79%,701038,10/21/2021 4:30:00 PM,144.23,6/30/2005,118.94,0.00%,78.0,94,1.4,118.94,112.84,112.57,103.98,67.33,124.93,9.0,21.26,60.333333333333336,True
8290,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,218016.13,13.48,12.04,,5.44,1.36,0.44,,1.41%,11.50%,4.2,-89.80%,23.80%,-36.90%,,-0.60%,181.20%,-8.90%,4056.3,3983.45,0.10%,0.00%,73.70%,0.18%,1.08%,1.64,0.70%,8.60%,8.70%,,,0.97,0.97,,94.80%,35.90%,2.42%,12.70%,14.69%,26.43%,73.74%,18.15%,1.24,1.43,2.62%,2.26%,10.43%,12.58%,20.20%,-3.70%,22.57%,-3.70%,91.00%,67.69,-1.41%,-0.96%,2.2,26262.89,1.57,56.69,-2.36%,41352426,1/14/2022 8:30:00 AM,58.09,12/10/1962,56.82,0.23%,63.0,95,1.44,56.69,51.78,50.48,47.25,29.68,58.87,20.0,2.47,59.333333333333336,True
8299,WHD,"Cactus, Inc.",Energy,Oil & Gas Equipment & Services,USA,3285.55,69.04,33.83,1.61,8.72,5.8,10.88,79.17,0.88%,51.90%,0.66,-61.70%,100.15%,20.50%,43.00%,9.50%,63.20%,93.00%,59.0,58.56,0.20%,0.00%,,0.18%,1.82%,3.45,4.20%,9.10%,16.50%,5.6,4.4,0.01,0.02,26.60%,15.40%,10.00%,8.23%,23.47%,3.29%,28.49%,58.54%,19.33%,2.26,1.7,5.04%,3.87%,13.07%,15.26%,21.94%,-1.26%,30.45%,-3.07%,82.15%,69.2,-2.74%,1.76%,1.7,309.02,2.78,45.5,-1.02%,858429,11/3/2021 4:30:00 PM,47.83,2/8/2018,45.5,0.00%,78.0,92,1.32,45.5,40.67,39.54,37.38,24.98,47.7,9.0,5.12,59.666666666666664,True
8331,WLL,Whiting Petroleum Corporation,Energy,Oil & Gas E&P,USA,2798.48,22.02,4.56,3.94,2.2,2.12,216.94,4.72,,0.00%,3.37,445.70%,22.87%,-35.19%,5.59%,-18.90%,-31.50%,118.40%,39.12,39.0,0.20%,25.15%,97.90%,0.61%,5.08%,4.17,6.30%,10.80%,-239.30%,0.4,0.4,0.05,0.0,80.80%,11.80%,10.60%,6.77%,17.88%,10.08%,59.54%,187.01%,14.80%,3.75,3.42,6.07%,4.71%,9.02%,10.29%,38.18%,-3.27%,27.77%,-3.27%,275.95%,59.68,-2.62%,1.42%,2.4,474.97,1.4,74.25,-1.24%,666498,11/4/2021 8:30:00 AM,82.22,11/20/2003,74.25,0.00%,56.0,99,2.38,74.25,68.69,67.51,53.93,19.75,76.76,9.0,10.73,54.666666666666664,True
8377,WTFC,Wintrust Financial Corporation,Financial,Banks - Regional,USA,5782.04,13.37,16.97,1.34,4.61,1.45,0.94,11.43,1.22%,15.70%,7.63,-22.40%,-20.25%,10.10%,10.00%,12.50%,5.80%,3.60%,57.0,56.24,1.10%,-1.37%,92.70%,0.12%,1.55%,2.6,1.00%,11.40%,19.20%,,,0.3,0.3,,92.20%,35.10%,1.56%,13.87%,21.44%,42.74%,47.81%,12.34%,1.45,2.54,2.22%,2.73%,8.11%,10.39%,25.38%,-0.79%,22.41%,-0.79%,69.85%,70.46,-0.68%,-0.05%,1.9,335.11,1.47,102.03,-0.73%,492496,1/19/2022 4:30:00 PM,106.25,9/23/1996,102.03,0.00%,72.0,89,1.23,102.03,95.11,92.63,81.51,60.07,103.4,16.0,4.14,59.0,True
