"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Gross Margin","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"PEG","Public Service Enterprise Group Incorporated","Utilities","Utilities - Diversified",32118.62,,3.18%,2.60%,-1.60%,505.09,0.10%,-13.21%,72.40%,0.82%,1.01%,,-14.60%,2.36%,0.42%,0.14%,3.05%,9.89%,10.12%,0.58,1.54%,2.14%,3.80%,5.20%,-0.61%,9.53%,-1.13%,20.12%,61.35,2.20,64.59,0.61%,1964968,69.45
"PEGA","Pegasystems Inc.","Technology","Software - Application",9404.16,,0.10%,-29.60%,8.30%,81.53,48.90%,-0.05%,48.90%,0.62%,4.03%,72.50%,-5.40%,-2.90%,-8.61%,-12.61%,-3.02%,-9.64%,-12.17%,1.13,3.10%,-1.66%,-5.97%,-8.06%,-14.02%,3.90%,-20.96%,7.84%,40.85,1.90,117.61,0.49%,240539,163.00
"PEI","Pennsylvania Real Estate Investment Trust","Real Estate","REIT - Retail",87.84,,,-14.00%,-9.30%,79.18,1.20%,-24.99%,10.50%,-8.72%,17.94%,54.00%,-11.20%,-14.81%,-34.66%,-41.62%,-40.72%,35.29%,15.00%,2.38,8.47%,-23.28%,-31.55%,-41.16%,-41.95%,6.25%,-65.71%,32.22%,27.03,3.00,1.19,3.48%,574483,
"PEJ","Invesco Dynamic Leisure and Entertainment ETF","Financial","Exchange Traded Fund",,,0.62%,,,,,,,,,,,-3.98%,-5.25%,-1.14%,6.24%,32.36%,21.71%,,1.44%,-4.38%,-4.67%,-1.07%,-9.03%,1.08%,-11.80%,32.78%,31.85,,48.73,0.02%,94499,
"PEN","Penumbra, Inc.","Healthcare","Medical Devices",9517.66,286.08,,-50.60%,24.70%,36.62,0.30%,-47.75%,80.80%,0.12%,4.94%,62.50%,4.30%,-3.32%,-7.76%,-4.74%,3.78%,0.75%,46.63%,0.28,2.95%,-3.95%,-4.02%,-4.10%,-11.33%,3.35%,-18.76%,59.02%,42.69,1.60,259.98,1.31%,92055,329.83
"PENN","Penn National Gaming, Inc.","Consumer Cyclical","Resorts & Casinos",8802.52,23.14,,36.33%,4.70%,156.10,0.70%,-12.07%,80.00%,1.62%,8.00%,48.90%,17.80%,-8.56%,-30.27%,-35.17%,-37.94%,-28.03%,-40.01%,2.43,5.73%,-13.21%,-23.52%,-36.57%,-34.86%,4.19%,-62.54%,4.19%,32.40,2.40,53.19,2.66%,3748360,86.12
"PEO","Adams Natural Resources Fund, Inc.","Financial","Closed-End Fund - Equity",401.63,,2.40%,,,24.08,0.57%,6.14%,28.39%,,1.59%,,,-3.22%,-1.76%,14.21%,7.63%,50.96%,50.16%,,1.49%,-0.25%,3.57%,10.53%,-2.95%,20.73%,-2.95%,57.94%,52.79,,16.85,1.02%,38141,
"PEP","PepsiCo, Inc.","Consumer Defensive","Beverages - Non-Alcoholic",227939.24,27.55,2.60%,6.90%,2.20%,1382.00,0.10%,-3.27%,73.60%,0.61%,0.79%,53.90%,14.60%,1.19%,3.79%,6.48%,11.43%,15.54%,11.43%,0.65,1.23%,0.30%,3.18%,9.56%,-1.83%,9.54%,-1.83%,27.60%,56.63,2.30,163.74,-0.91%,3303342,167.40
"PERI","Perion Network Ltd.","Communication Services","Internet Content & Information",887.64,29.19,,17.10%,8.20%,34.57,36.50%,0.00%,45.50%,14.22%,0.77%,94.40%,8.00%,-9.10%,13.64%,29.16%,51.84%,238.63%,97.64%,1.32,7.93%,-10.27%,7.25%,27.64%,-23.88%,51.93%,-23.88%,242.26%,44.39,1.70,25.19,0.12%,425501,35.00
"PESI","Perma-Fix Environmental Services, Inc.","Industrials","Waste Management",91.94,23.36,,30.30%,11.10%,12.20,6.00%,0.00%,40.20%,0.47%,0.18%,10.50%,1.10%,2.35%,-4.66%,23.84%,-3.20%,8.92%,16.58%,1.09,3.26%,4.85%,5.88%,7.44%,0.00%,21.67%,-8.64%,32.01%,60.57,,7.30,4.89%,130046,5.00
"PETQ","PetIQ, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",702.96,,,,30.60%,28.94,0.30%,-41.96%,,-3.58%,10.26%,19.80%,1.20%,-12.03%,-10.05%,-11.68%,-44.25%,-24.11%,-41.79%,1.42,5.36%,-7.93%,-10.14%,-33.05%,-20.85%,0.00%,-51.96%,0.00%,40.05,1.30,22.10,-1.25%,442719,33.75
"PETS","PetMed Express, Inc.","Healthcare","Pharmaceutical Retailers",593.39,22.73,4.24%,8.40%,5.70%,20.18,4.00%,-0.71%,82.30%,-6.16%,26.96%,28.50%,11.00%,-7.04%,1.04%,-1.40%,-2.82%,-6.61%,-11.82%,0.53,4.95%,-3.88%,1.26%,-7.24%,-12.92%,8.90%,-50.09%,14.95%,45.83,3.50,28.45,0.64%,214536,28.50
"PETV","PetVivo Holdings, Inc.","Healthcare","Medical Devices",25.12,,,22.80%,,8.75,37.20%,0.67%,5.80%,,2.39%,,,-14.85%,13.77%,7.25%,-64.74%,-57.16%,-78.79%,1.59,18.02%,-12.89%,-2.92%,-61.48%,-43.39%,23.31%,-82.88%,23.31%,45.26,,2.91,3.56%,38475,7.00
"PETVW","PetVivo Holdings, Inc. Warrant","Healthcare","Medical Devices",,,,,,,,,,,,,,-15.76%,-30.51%,,,,-48.50%,,21.71%,-12.26%,-17.28%,-22.05%,-41.00%,18.00%,-48.02%,18.00%,44.79,,0.59,14.57%,153,
"PETZ","TDH Holdings, Inc.","Consumer Defensive","Packaged Foods",323.35,,,-18.90%,-45.10%,45.85,82.40%,0.00%,0.50%,-18.94%,0.24%,-5.10%,,-18.26%,176.11%,136.67%,133.33%,282.31%,168.65%,1.59,27.03%,17.79%,89.06%,101.53%,-44.26%,367.86%,-63.91%,367.86%,59.19,,5.24,5.43%,615386,
"PEX","ProShares Global Listed Private Equity ETF","Financial","Exchange Traded Fund",,,9.57%,,,,,,,,,,,-3.17%,-2.46%,-3.61%,-2.02%,20.77%,15.62%,,0.46%,-2.85%,-1.77%,-0.66%,-4.80%,2.36%,-5.41%,19.96%,33.55,,36.90,-0.24%,1608,
"PEY","Invesco High Yield Equity Dividend Achievers ETF","Financial","Exchange Traded Fund",,,3.62%,,,,,,,,,,,-0.43%,-0.39%,1.37%,-1.85%,22.50%,19.04%,,0.98%,0.08%,1.28%,1.25%,-1.29%,7.15%,-5.49%,23.76%,51.78,,20.65,-0.19%,120417,
"PEZ","Invesco DWA Consumer Cyclicals Momentum ETF","Financial","Exchange Traded Fund",,,0.18%,,,,,,,,,,,-0.66%,6.75%,8.44%,12.21%,40.77%,32.55%,,1.48%,1.63%,7.08%,10.73%,-2.91%,16.07%,-2.91%,41.95%,58.57,,100.17,-0.65%,1954,
"PFBC","Preferred Bank","Financial","Banks - Regional",1092.99,11.96,2.12%,26.70%,22.90%,14.88,5.00%,0.00%,76.70%,-1.91%,2.55%,,87.00%,-0.06%,1.14%,17.05%,8.01%,89.40%,42.38%,1.40,2.84%,1.12%,3.93%,10.21%,-2.19%,17.83%,-2.19%,93.86%,54.27,2.50,70.99,-1.21%,22799,79.17
"PFC","Premier Financial Corp.","Financial","Banks - Regional",1181.69,9.10,3.36%,4.40%,24.10%,37.10,0.20%,-3.44%,68.00%,0.39%,0.84%,,99.50%,0.41%,-2.01%,8.44%,7.25%,51.01%,39.65%,1.36,3.20%,1.06%,1.97%,5.58%,-4.79%,11.62%,-9.82%,57.06%,54.55,2.20,32.37,0.78%,82759,35.50
"PFD","Flaherty & Crumrine Preferred Income Fund Inc.","Financial","Closed-End Fund - Debt",194.15,15.96,5.89%,,,11.33,,,9.97%,,,,,-0.70%,6.20%,4.83%,1.12%,-8.29%,-9.55%,,1.38%,1.11%,4.82%,0.28%,-1.61%,11.71%,-18.25%,11.71%,61.32,,17.07,-0.41%,24899,
"PFDRU","Pathfinder Acquisition Corporation","Financial","Shell Companies",,,,,,,,,36.88%,,,,,0.00%,0.80%,-0.59%,1.55%,,-3.89%,,0.28%,2.53%,3.20%,3.15%,0.19%,4.86%,-2.26%,6.04%,71.64,,10.36,2.27%,190,
"PFE","Pfizer Inc.","Healthcare","Drug Manufacturers - General",290148.20,15.39,3.05%,2.20%,-3.00%,5609.00,0.04%,-10.25%,67.50%,0.21%,1.05%,65.40%,28.30%,2.98%,18.38%,7.51%,31.24%,39.87%,38.77%,0.73,2.86%,6.53%,13.38%,23.75%,-3.68%,24.30%,-3.68%,52.55%,68.34,2.60,50.89,-0.37%,18413326,48.33
"PFEB","Innovator S&P 500 Power Buffer ETF - February","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-0.10%,0.31%,1.24%,3.34%,11.95%,10.85%,,0.21%,0.11%,0.71%,2.94%,-0.14%,2.22%,-0.14%,12.76%,62.86,,29.07,0.05%,419439,
"PFF","iShares Preferred and Income Securities ETF","Financial","Exchange Traded Fund",,,4.54%,,,,,,,,,,,-0.67%,-1.68%,-1.93%,0.03%,2.28%,0.08%,,0.40%,-1.00%,-0.81%,-0.29%,-2.08%,1.20%,-2.47%,4.37%,38.37,,38.66,0.31%,4653084,
"PFFA","Virtus InfraCap U.S. Preferred Stock ETF","Financial","Exchange Traded Fund",,,6.91%,,,,,,,,,,,-1.14%,-1.45%,-1.69%,1.58%,15.73%,12.47%,,0.44%,-1.13%,-0.93%,0.85%,-2.17%,0.55%,-2.75%,15.58%,34.54,,24.79,0.14%,115944,
"PFFD","Global X U.S. Preferred ETF","Financial","Exchange Traded Fund",,,5.08%,,,,,,,,,,,-0.74%,-1.89%,-2.38%,-0.94%,-0.28%,-1.63%,,0.41%,-1.25%,-1.29%,-1.16%,-2.73%,0.67%,-2.97%,2.83%,33.08,,25.44,0.24%,382976,
"PFFL","ETRACS 2xMonthly Pay Leveraged Preferred Stock Index ETN","Financial","Exchange Traded Fund",,,8.77%,,,,,,,,,,,-1.40%,-4.65%,-5.60%,-3.47%,-4.50%,-5.86%,,0.62%,-2.95%,-3.20%,-3.48%,-5.91%,0.65%,-8.31%,4.67%,31.67,,18.35,0.59%,7396,
"PFFR","InfraCap REIT Preferred ETF","Financial","Exchange Traded Fund",,,6.03%,,,,,,,,,,,-1.27%,-2.53%,-3.56%,-2.37%,3.60%,0.70%,,0.61%,-2.08%,-2.55%,-2.71%,-3.92%,0.36%,-5.19%,3.23%,19.50,,23.66,-0.26%,20325,
"PFFV","Global X Funds  - Global X Variable Rate Preferred ETF","Financial","Exchange Traded Fund",,,4.70%,,,,,,,,,,,-0.65%,-1.96%,-2.78%,-1.30%,1.44%,-0.11%,,0.53%,-1.33%,-1.49%,-1.25%,-3.17%,0.47%,-3.47%,3.85%,32.12,,27.53,0.29%,15398,
"PFG","Principal Financial Group, Inc.","Financial","Insurance - Diversified",19589.59,11.83,3.48%,4.50%,4.20%,268.00,0.20%,0.00%,74.40%,-0.24%,1.49%,,14.80%,1.98%,5.60%,8.55%,13.52%,45.22%,48.24%,1.61,2.07%,6.31%,9.01%,15.53%,0.19%,21.26%,0.19%,57.94%,71.24,2.70,73.93,0.53%,2482919,72.90
"PFGC","Performance Food Group Company","Consumer Defensive","Food Distribution",6989.93,131.46,,-15.20%,13.50%,139.70,1.60%,-2.28%,,17.71%,,11.50%,0.60%,-2.03%,-0.46%,-1.58%,-10.08%,3.29%,-5.57%,1.66,3.64%,-3.84%,-4.73%,-10.86%,-11.72%,3.11%,-25.83%,8.03%,42.73,2.10,44.42,-1.20%,696772,63.36
"PFHD","Professional Holding Corp.","Financial","Banks - Regional",257.60,11.31,,,,13.10,0.80%,-35.97%,62.40%,-0.22%,0.51%,,87.00%,0.84%,3.93%,1.90%,6.04%,28.99%,25.15%,0.28,3.76%,0.88%,2.39%,5.68%,-4.15%,11.24%,-6.05%,40.65%,55.31,2.00,19.41,0.52%,16009,22.40
"PFI","Invesco DWA Financial Momentum ETF","Financial","Exchange Traded Fund",,,1.20%,,,,,,,,,,,-1.95%,-1.87%,6.87%,12.51%,44.87%,33.55%,,1.11%,-1.22%,2.64%,11.03%,-3.86%,13.96%,-3.86%,45.12%,50.59,,57.86,0.61%,4198,
"PFIE","Profire Energy, Inc.","Energy","Oil & Gas Equipment & Services",60.67,,,0.97%,-4.50%,48.24,4.00%,0.00%,49.80%,2.59%,0.40%,45.10%,-7.40%,0.81%,4.20%,14.81%,15.89%,48.36%,45.45%,1.32,4.43%,2.71%,7.66%,8.53%,-9.42%,23.76%,-28.16%,59.03%,58.45,2.40,1.25,0.81%,251365,1.95
"PFIG","Invesco Fundamental Investment Grade Corporate Bond ETF","Financial","Exchange Traded Fund",,,2.43%,,,,,,,,,,,-0.79%,-0.98%,-2.55%,-2.16%,-3.85%,-4.26%,,0.20%,-1.01%,-1.40%,-2.00%,-2.66%,0.15%,-4.28%,0.15%,32.78,,26.33,0.15%,6382,
"PFIN","P&F Industries, Inc.","Industrials","Tools & Accessories",20.36,47.34,,-39.00%,-4.00%,3.18,54.33%,0.00%,13.20%,-0.89%,0.10%,31.70%,0.00%,-6.70%,-7.91%,-11.92%,-2.42%,27.58%,0.17%,0.68,3.26%,-7.46%,-7.96%,-6.42%,-13.52%,1.99%,-36.70%,30.36%,34.84,,6.14,1.32%,11197,
"PFIS","Peoples Financial Services Corp.","Financial","Banks - Regional",359.00,10.26,2.96%,11.20%,8.30%,7.20,0.90%,11.15%,28.60%,3.01%,0.86%,,88.70%,0.99%,7.71%,9.19%,14.63%,30.24%,36.02%,0.13,2.49%,3.66%,7.12%,12.87%,-0.10%,15.25%,-0.10%,39.51%,68.89,,49.95,-0.10%,2863,
"PFIX","Simplify Interest Rate Hedge ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-1.00%,-2.32%,1.32%,-17.72%,,-18.49%,,1.70%,-0.02%,-0.61%,-4.21%,-5.27%,5.34%,-21.80%,5.34%,48.89,,40.08,-1.69%,42930,
"PFL","PIMCO Income Strategy Fund","Financial","Closed-End Fund - Debt",368.35,15.41,9.10%,,,34.20,,,9.73%,,,,,-3.41%,-4.27%,-17.38%,-15.00%,0.84%,-5.86%,,0.97%,-3.31%,-5.10%,-10.75%,-8.78%,1.22%,-18.72%,1.22%,24.69,,10.81,0.37%,77412,
"PFLD","AAM Low Duration Preferred and Income Securities ETF","Financial","Exchange Traded Fund",,,5.32%,,,,,,,,,,,-0.32%,-1.03%,-1.21%,-0.52%,1.17%,-0.36%,,0.37%,-0.48%,-0.51%,-0.63%,-1.34%,0.28%,-2.07%,2.87%,39.69,,25.05,0.20%,51553,
"PFLT","PennantPark Floating Rate Capital Ltd.","Financial","Asset Management",507.53,7.54,8.71%,0.66%,,38.77,1.30%,0.00%,28.95%,,,,,-4.17%,-1.95%,1.87%,4.72%,26.47%,24.31%,,1.35%,-2.77%,-0.72%,2.77%,-5.68%,5.46%,-5.68%,29.49%,37.97,2.70,13.13,0.31%,136050,13.33
"PFM","Invesco Dividend Achievers ETF","Financial","Exchange Traded Fund",,,1.64%,,,,,,,,,,,-0.41%,1.62%,3.04%,6.92%,20.38%,18.37%,,0.54%,0.53%,3.23%,6.93%,-0.85%,8.43%,-0.85%,21.34%,61.89,,38.86,-0.15%,49444,
"PFMT","Performant Financial Corporation","Industrials","Specialty Business Services",177.38,,,-47.90%,-0.40%,62.13,11.30%,-62.80%,61.30%,57.51%,2.43%,,-0.40%,-5.61%,-17.48%,-40.75%,-7.88%,228.05%,205.33%,-0.84,8.05%,-9.08%,-21.14%,-13.32%,-41.56%,6.95%,-47.64%,284.24%,38.72,1.50,2.77,2.97%,308911,9.75
"PFN","PIMCO Income Strategy Fund II","Financial","Closed-End Fund - Debt",712.62,18.80,10.03%,,,74.46,,,9.55%,,,,,-3.04%,-3.24%,-14.63%,-9.80%,0.42%,-3.63%,,0.86%,-2.60%,-3.24%,-7.86%,-5.75%,1.26%,-15.55%,4.43%,32.39,,9.67,1.04%,513742,
"PFO","Flaherty & Crumrine Preferred Income Opportunity Fund Inc.","Financial","Closed-End Fund - Debt",158.07,13.95,6.45%,,,12.75,,,6.86%,,,,,-2.82%,-2.75%,-4.62%,-5.42%,0.07%,-5.49%,,1.08%,-1.91%,-2.38%,-4.52%,-5.45%,0.81%,-11.34%,4.87%,34.48,,12.50,0.81%,16368,
"PFS","Provident Financial Services, Inc.","Financial","Banks - Regional",1985.39,11.36,3.79%,1.00%,4.50%,76.61,0.40%,-13.29%,64.70%,-0.08%,1.10%,,96.80%,1.32%,1.48%,15.18%,2.01%,58.97%,41.09%,0.96,1.98%,0.12%,3.29%,8.70%,-3.12%,18.39%,-3.12%,61.24%,53.77,2.70,25.17,-0.67%,123375,25.80
"PFSI","PennyMac Financial Services, Inc.","Financial","Mortgage Finance",3950.83,3.64,1.23%,102.10%,33.50%,62.09,12.60%,35.65%,53.80%,-0.64%,3.21%,89.90%,44.60%,2.96%,-1.58%,-2.77%,5.52%,13.72%,-0.99%,1.19,2.98%,1.97%,2.46%,4.64%,-5.38%,10.21%,-7.37%,19.32%,55.79,2.00,65.76,1.22%,570103,86.25
"PFSW","PFSweb, Inc.","Industrials","Specialty Business Services",269.04,,,9.20%,3.50%,21.27,3.80%,-2.38%,72.30%,22.55%,2.11%,24.20%,-1.20%,-6.74%,-6.04%,-7.64%,69.16%,80.17%,84.99%,1.73,4.25%,-3.18%,-2.66%,26.01%,-12.44%,5.31%,-12.44%,120.35%,43.10,2.00,12.67,1.77%,74700,14.00
"PFUT","Putnam Sustainable Future ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-5.51%,-3.98%,-3.71%,6.99%,,6.99%,,1.25%,-3.99%,-2.27%,-0.87%,-11.71%,3.44%,-11.71%,8.58%,37.05,,27.02,0.59%,2830,
"PFX","PhenixFIN Corporation","Financial","Asset Management",113.48,,,-46.91%,,2.70,26.88%,0.35%,28.33%,,0.26%,,,-0.07%,-2.03%,2.74%,7.34%,105.53%,48.25%,,1.38%,-0.32%,-0.93%,8.93%,-2.99%,2.90%,-4.09%,80.65%,48.16,3.00,42.20,0.55%,4408,35.00
"PFXF","VanEck Vectors Preferred Securities ex Financials ETF","Financial","Exchange Traded Fund",,,4.66%,,,,,,,,,,,-0.69%,-0.79%,-0.74%,2.00%,6.56%,4.28%,,0.44%,-0.69%,0.03%,1.50%,-1.60%,2.58%,-1.60%,7.72%,43.98,,21.48,0.14%,197396,
"PG","The Procter & Gamble Company","Consumer Defensive","Household & Personal Products",362375.57,27.31,2.33%,9.50%,3.10%,2428.10,0.10%,-32.07%,65.70%,-0.17%,0.57%,50.30%,23.00%,1.53%,6.10%,4.75%,8.20%,7.70%,7.40%,0.43,1.14%,2.05%,3.60%,7.90%,-0.56%,8.03%,-0.56%,22.31%,65.50,2.50,148.66,-0.52%,5645203,152.93
"PGAL","Global X MSCI Portugal ETF","Financial","Exchange Traded Fund",,,3.41%,,,,,,,,,,,-3.17%,-7.14%,-3.41%,-11.65%,9.72%,-1.42%,,0.66%,-4.72%,-4.13%,-4.18%,-8.98%,0.84%,-12.16%,7.17%,31.68,,10.84,0.00%,243,
"PGC","Peapack-Gladstone Financial Corporation","Financial","Banks - Regional",668.96,15.35,0.56%,-1.40%,10.80%,18.76,1.80%,-12.22%,74.40%,-0.57%,0.75%,,84.70%,0.60%,5.82%,5.13%,8.21%,61.15%,55.84%,1.23,2.40%,0.95%,3.72%,9.64%,-3.44%,13.54%,-3.44%,65.48%,55.38,2.00,35.14,-0.93%,16207,39.00
"PGEN","Precigen, Inc.","Healthcare","Biotechnology",746.47,,,4.00%,-9.90%,199.18,10.50%,-16.03%,67.50%,-2.61%,8.16%,42.20%,-55.80%,-7.63%,-20.57%,-37.41%,-45.90%,-38.89%,-64.41%,2.25,6.85%,-9.68%,-15.32%,-36.31%,-28.57%,18.42%,-63.51%,18.42%,41.66,2.00,4.05,11.57%,2113683,12.50
"PGF","Invesco Financial Preferred ETF","Financial","Exchange Traded Fund",,,4.78%,,,,,,,,,,,-1.29%,-2.59%,-3.21%,-2.65%,-3.66%,-4.22%,,0.43%,-1.91%,-2.27%,-2.67%,-3.91%,0.22%,-4.85%,1.32%,27.00,,18.44,0.22%,221460,
"PGHY","Invesco Global Short Term High Yield Bond ETF","Financial","Exchange Traded Fund",,,5.45%,,,,,,,,,,,-0.76%,-0.70%,-1.74%,-2.85%,-1.69%,-3.35%,,0.30%,-0.67%,-0.98%,-2.36%,-2.29%,0.18%,-4.34%,0.18%,30.26,,21.45,-0.06%,38241,
"PGJ","Invesco Golden Dragon China ETF","Financial","Exchange Traded Fund",,,0.14%,,,,,,,,,,,-7.46%,-8.12%,-4.39%,-26.22%,-26.08%,-31.45%,,2.52%,-1.65%,-0.29%,-20.43%,-8.33%,11.01%,-48.35%,11.01%,46.68,,44.37,1.35%,38678,
"PGNY","Progyny, Inc.","Healthcare","Health Information Services",4943.05,60.99,,,,89.57,9.00%,-43.47%,94.10%,6.98%,7.01%,22.70%,7.10%,-15.01%,-12.25%,6.13%,-10.31%,69.80%,29.06%,,5.41%,-12.92%,-11.30%,-3.03%,-22.00%,0.70%,-22.00%,63.92%,33.95,1.40,53.29,-2.60%,647686,71.33
"PGP","PIMCO Global StocksPLUS & Income Fund","Financial","Closed-End Fund - Foreign",121.02,15.88,7.57%,,,11.04,,,7.52%,,,,,-3.69%,-0.09%,-2.14%,-1.17%,18.61%,9.16%,,1.22%,-3.48%,-2.37%,-1.08%,-5.88%,1.87%,-5.88%,16.99%,34.84,,10.88,-0.73%,69840,
"PGR","The Progressive Corporation","Financial","Insurance - Property & Casualty",55557.91,13.71,0.42%,35.00%,15.40%,584.70,0.20%,-17.15%,85.80%,0.49%,1.67%,,11.40%,0.68%,-1.90%,-1.77%,-3.94%,6.57%,0.15%,0.48,1.85%,1.45%,2.90%,0.51%,-1.30%,7.04%,-11.10%,16.22%,57.21,2.90,95.64,1.18%,2438617,94.77
"PGRE","Paramount Group, Inc.","Real Estate","REIT - Office",2011.46,,3.14%,-33.60%,1.50%,218.71,15.49%,0.00%,65.00%,-2.13%,2.12%,63.30%,21.90%,-3.88%,-1.44%,0.79%,-18.46%,-9.90%,-1.33%,1.34,2.84%,-0.34%,-0.32%,-7.33%,-5.14%,8.26%,-22.37%,8.26%,47.69,2.90,9.04,1.35%,891460,10.29
"PGRO","Putnam Focused Large Cap Growth ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-1.36%,3.00%,2.60%,17.07%,,17.07%,,0.31%,0.48%,3.66%,6.30%,-1.78%,10.45%,-1.78%,18.98%,56.41,,29.50,0.58%,105,
"PGRWU","Progress Acquisition Corp.","Financial","Shell Companies",,,,,,,,,28.39%,,0.00%,,,0.00%,0.29%,-0.10%,-0.30%,,-2.53%,,0.22%,0.09%,0.27%,0.04%,-0.50%,1.01%,-3.56%,2.35%,51.84,,10.02,0.00%,0,
"PGTI","PGT Innovations, Inc.","Industrials","Building Products & Equipment",1325.61,59.89,,10.20%,17.80%,59.59,3.00%,-0.31%,93.20%,1.62%,2.47%,34.70%,6.00%,-0.58%,4.87%,4.92%,-8.43%,15.00%,8.95%,1.44,2.83%,-0.33%,5.14%,-4.54%,-5.64%,16.48%,-22.06%,21.39%,53.47,2.40,21.91,-1.13%,141941,27.33
"PGX","Invesco Preferred ETF","Financial","Exchange Traded Fund",,,4.90%,,,,,,,,,,,-1.08%,-2.39%,-2.84%,-2.26%,-2.65%,-3.74%,,0.45%,-1.71%,-1.95%,-2.26%,-3.41%,0.34%,-4.23%,1.80%,29.07,,14.72,0.20%,2666944,
"PGZ","Principal Real Estate Income Fund","Financial","Asset Management",105.67,,6.63%,,,6.87,0.10%,0.00%,20.90%,,,,,-2.29%,-0.06%,-0.32%,0.85%,32.67%,26.25%,,1.17%,0.36%,1.81%,4.86%,-2.86%,7.49%,-3.46%,38.28%,55.00,,15.64,1.62%,11211,
"PH","Parker-Hannifin Corporation","Industrials","Specialty Industrial Machinery",42611.38,23.01,1.25%,17.80%,4.80%,128.73,0.30%,-10.52%,83.20%,-1.06%,0.68%,27.70%,16.20%,-1.04%,8.27%,8.40%,7.89%,21.00%,20.78%,1.73,1.91%,1.43%,7.30%,7.12%,-2.97%,16.45%,-2.97%,31.38%,57.24,2.10,325.04,-1.21%,497041,369.50
"PHAR","Pharming Group N.V.","Healthcare","Biotechnology",541.40,,,,,63.88,,,0.28%,,0.01%,,,-5.25%,-12.54%,-19.25%,-34.35%,,-44.23%,,3.75%,-5.37%,-9.25%,-27.74%,-22.44%,4.26%,-61.03%,4.26%,40.51,,8.57,1.12%,3799,7.35
"PHAS","PhaseBio Pharmaceuticals, Inc.","Healthcare","Biotechnology",114.86,,,,,48.05,0.70%,0.95%,74.90%,0.81%,10.50%,,,-24.75%,-42.93%,-34.51%,-33.33%,-39.67%,-33.93%,,10.03%,-29.15%,-29.88%,-32.07%,-42.20%,13.40%,-59.35%,13.40%,31.14,1.70,2.37,6.76%,666676,16.00
"PHAT","Phathom Pharmaceuticals, Inc.","Healthcare","Biotechnology",664.47,,,,,31.26,0.30%,-92.75%,82.70%,2.40%,12.96%,,,-4.05%,-33.06%,-36.93%,-44.42%,-52.63%,-38.68%,,6.45%,-6.53%,-25.73%,-39.97%,-42.34%,6.69%,-59.02%,6.69%,30.46,1.90,20.81,2.16%,119197,58.17
"PHB","Invesco Fundamental High Yield Corporate Bond ETF","Financial","Exchange Traded Fund",,,3.84%,,,,,,,,,,,-0.82%,-0.77%,-1.58%,-0.57%,0.57%,-0.98%,,0.26%,-1.07%,-1.26%,-1.19%,-2.39%,-0.05%,-2.39%,0.58%,27.09,,19.22,-0.16%,706639,
"PHCF","Puhui Wealth Investment Management Co., Ltd.","Financial","Asset Management",19.53,,,-66.70%,-32.50%,11.51,67.28%,0.00%,0.40%,-42.33%,2.07%,87.20%,,-0.65%,-4.33%,-53.87%,-54.14%,-46.92%,-34.33%,,15.72%,-4.70%,-18.64%,-53.94%,-55.28%,15.00%,-82.31%,15.00%,44.18,,1.61,3.88%,203276,
"PHD","Pioneer Floating Rate Fund, Inc.","Financial","Closed-End Fund - Debt",291.42,155.00,5.86%,,,24.74,,,24.27%,,,,,-0.67%,0.86%,3.97%,4.81%,10.51%,15.49%,,1.10%,1.75%,3.71%,5.21%,-1.31%,8.66%,-1.31%,19.09%,66.12,,12.04,2.21%,89063,
"PHDG","Invesco S&P 500 Downside Hedged ETF","Financial","Exchange Traded Fund",,,0.51%,,,,,,,,,,,0.00%,3.02%,2.26%,6.25%,17.59%,13.61%,,0.61%,1.01%,3.18%,5.87%,-0.71%,6.70%,-0.71%,17.65%,66.24,,37.67,0.27%,529543,
"PHG","Koninklijke Philips N.V.","Healthcare","Diagnostics & Research",35879.02,29.66,2.69%,53.40%,3.10%,912.55,,,8.70%,3.11%,0.13%,44.60%,6.50%,-8.04%,-19.88%,-14.98%,-32.98%,-25.21%,-29.26%,0.83,1.02%,-13.57%,-13.67%,-23.19%,-19.11%,2.59%,-36.18%,2.59%,27.52,1.70,39.08,1.98%,908290,59.50
"PHGE","BiomX Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",50.91,,,,,27.08,2.40%,10.08%,24.40%,14.13%,0.65%,,,-18.26%,-20.44%,-55.47%,-70.75%,-73.16%,-71.94%,,6.64%,-13.93%,-25.97%,-61.95%,-44.61%,6.74%,-79.00%,6.74%,34.16,,1.90,6.15%,52876,12.50
